gj1002;G 158-27;00 06 43.1972293497 -07 32 17.024270968;-811.480  -1892.905  [0.206 0.125 90];206.2134 [0.1281] A 2018yCat.1345....0G;v:~ -33.7 (NIR) C [3.8] 2012AJ....144...99D


