2457906.6257 6.17874027787 5.05098283654 375.179692052 135.589959099 22.0927697482 9.41381120479
2457910.61738 50.0256824932 7.3200999916 36.1703631877 155.382920544 -30.3701423912 9.85157945254
2457912.63197 131.818609319 5.02376857311 -224.222189679 96.9308118529 -58.1176518735 7.91946908129
2457914.61589 -6.16650119002 5.11529881366 -86.7648541397 85.6536030056 -24.9104236608 6.51250472956
2457919.60128 -84.5694559998 4.69221169613 246.998093745 63.4257205485 34.5428640328 7.37914952464
2457921.60364 -6.12134028984 4.09691482964 -79.5368372277 61.5759288338 -42.6283745471 5.70161079568
2457982.44557 32.6345372903 5.01993305497 56.1968119868 58.7291790065 -25.463431096 8.04466448292
2458002.40561 63.4111707504 5.25149876104 -153.551975995 59.2127885532 -8.52209006684 5.4569312072
2458296.55737 -135.199972382 5.52057432371 137.949379592 98.4016314942 26.1237628843 6.76621238609
2458297.57379 -61.8468741009 8.11892565042 171.790084312 150.210197465 140.220409228 28.3713302405
2458301.55423 75.4763368023 7.5256703543 -259.802373688 68.5767503928 29.6296366944 9.80967460967
2458304.56295 -7.92367524364 9.89402746709 -16.7192859519 112.538240527 -13.0613099682 13.7231756966
2458314.52252 87.4025536723 17.4589125123 -145.035219998 199.426777861 45.6943167644 22.1328137655
2458320.47017 -27.2115316894 13.6576805018 192.977303193 177.676787781 -5.61330825414 13.1545439956
2458322.46803 -73.7189528162 6.32417069856 -50.0110521299 56.2623983559 -2.25850071814 8.78452028043
