2MASS_J19421282-2045477;1RXS J194213.0-204547;19 42 12.8207085661 -20 45 47.974588657;-10.242  -154.344  [0.164 0.148 90];63.1119 [0.0892] A 2018yCat.1345....0G;v:~ -1.7 (Opt) A [0.2] 2012ApJ...758...56S


