gj3820;L  763-63;13 59 10.4103991464 -19 50 03.661101342;-559.844  -186.654  [0.148 0.112 90];92.4336 [0.0769] A 2018yCat.1345....0G;v:~ -15.80 (Opt) D [~] 2002AJ....123.3356G


