2458284.65938 1.182279180495237 1.6756243774296098
2458313.64516 2.1932706922757523 1.158196834824721
2458333.39168 -2.8683010342336632 1.0858498636461316
2458353.44291 -2.450162687675573 1.6513775849230647
2458390.47087 -0.4824258233553965 1.4608866301862262
2458525.73594 0.0674852885876999 1.403720650105629
2458545.69049 1.0807806761898577 1.3701502704772162
2458619.63839 0.2947630858573287 1.138508077492116
2458643.59948 0.9381786093520573 1.2365222650325085
2458663.526 -0.03156303502997479 1.2056558540962183
2458688.64258 0.4231736276776876 1.38013404125155
2458709.41967 -0.3481155330969491 1.5217264356654667
