2458057.41603 -1.8749922927888674 1.130832502460616
2458079.43846 -3.180636007188744 1.2731955959679202
2458084.38972 -2.082833379966775 2.058151235232947
2458092.35906 2.0466318011655034 1.1863323371333983
2458095.35286 5.776569383981962 1.422188019268864
2458109.34837 -0.5412811115721026 1.3267241392481042
2458120.33386 -1.5644059840169684 2.0485987505404406
2458316.6617 0.9599718873473173 2.0399737527087165
2458327.63344 -1.690609069166861 1.3733012263887736
2458329.60584 1.505725778577845 1.1493950752737716
2458333.59992 -0.10854007015456918 1.3589792195186055
2458335.64997 -1.0332009100135708 1.3940749283374605
2458337.64458 -0.9359377291438067 1.61826444705817
2458342.60136 3.6382660124239754 1.1445843956754889
2458346.62559 1.9739804059938895 1.435694880204548
2458349.62779 2.8021242948582827 1.2777967701154747
2458351.57804 1.598401404764204 1.3487273487205254
2458353.51677 0.9818049974966647 1.7808906055194393
2458355.57519 0.318781008150913 1.2870798156405279
2458357.55984 -1.4332095363532096 1.1716838776832499
2458360.59426 -2.444624980593635 1.3446018851894377
2458362.60562 0.5425752964543145 1.3343051066687093
2458365.62611 0.07628333002216575 1.4584866230827982
2458382.44131 0.13533633014764418 1.4495708535173852
2458384.5614 1.163348710949108 1.5147675048395994
2458390.53093 -0.0486789512266933 1.2322005822718642
2458392.52936 1.4450523577086316 1.4512668021577342
2458394.51567 -2.777455170900756 1.5826496426759142
2458396.51713 -1.6590283961583983 1.2899016037425894
2458398.5206 -4.6532514212713725 1.6198784713222834
2458416.49363 -1.2760734811624566 1.1137621188963824
2458711.60627 1.1912624335727349 1.4874464635384244
2458718.6362 1.3917860789728225 1.2717597996346026
2458719.59612 -0.2989171020894532 1.2374394909076802
2458723.64645 -0.8221641479732842 1.9779691241316675
2458743.57674 8.737832816651581 5.5139984771547965
2458759.53854 -4.215071417331881 1.7036945297575286
2458760.51605 -1.4002615080710787 1.2450376454661412
2458765.48609 -0.15711031493622235 1.553290308109242
2458771.4716 -0.7432755383111147 2.642186678202958
2458772.47871 -0.2594000567223348 1.517683561728042
2458773.48878 -0.256167197103556 1.1942048894282182
2458783.41444 -3.9263931601509188 1.2247545358718597
