2458534.32389 -7391.36 52.139 nan nan nan car-20190219T19h32m46s-sci-gtoc-vis.fits
2458535.3328 -7398.46 49.5537 nan nan nan car-20190220T19h43m53s-sci-gtoc-vis.fits
2458537.32475 -7409.58 49.7413 nan nan nan car-20190222T19h32m11s-sci-gtoc-vis.fits
2458538.31622 -7374.58 46.5813 nan nan nan car-20190223T19h19m18s-sci-gtoc-vis.fits
2458539.36166 -7392.93 51.658 nan nan nan car-20190224T20h25m06s-sci-gtoc-vis.fits
2458540.31729 -7423.87 46.3308 nan nan nan car-20190225T19h21m20s-sci-gtoc-vis.fits
2458542.3032 nan nan nan nan nan car-20190227T19h01m05s-sci-gtoc-vis.fits
2458543.30617 -7396.25 46.8748 nan nan nan car-20190228T19h05m31s-sci-gtoc-vis.fits
2458545.3172 -7424.54 47.9686 nan nan nan car-20190302T19h23m06s-sci-gtoc-vis.fits
2458546.31325 -7394.4 43.6582 nan nan nan car-20190303T19h16m17s-sci-gtoc-vis.fits
2458554.31452 -7364.68 50.137 nan nan nan car-20190311T19h20m08s-sci-gtoc-vis.fits
2458555.31266 -7399.71 51.0746 nan nan nan car-20190312T19h15m59s-sci-gtoc-vis.fits
2458556.31155 -7420.28 54.8703 nan nan nan car-20190313T19h15m27s-sci-gtoc-vis.fits
2458756.63793 -7425.02 45.501 nan nan nan car-20190930T02h57m38s-sci-gtoc-vis.fits
2458758.65546 -7440.07 50.4874 nan nan nan car-20191002T03h23m47s-sci-gtoc-vis.fits
2458760.66967 -7430.95 44.0568 nan nan nan car-20191004T03h43m01s-sci-gtoc-vis.fits
2458761.64313 -7421.98 46.9423 nan nan nan car-20191005T03h05m04s-sci-gtoc-vis.fits
2458762.65125 -7448.21 45.4497 nan nan nan car-20191006T03h18m07s-sci-gtoc-vis.fits
2458763.65717 -7444.42 52.2712 nan nan nan car-20191007T03h27m47s-sci-gtoc-vis.fits
2458764.64293 -7421.2 46.5475 nan nan nan car-20191008T03h03m53s-sci-gtoc-vis.fits
2458766.57772 -7381.6 44.7618 nan nan nan car-20191010T01h30m43s-sci-gtoc-vis.fits
2458767.64314 -7430.52 45.0205 nan nan nan car-20191011T03h06m10s-sci-gtoc-vis.fits
2458769.63981 -7385.9 46.9272 nan nan nan car-20191013T02h59m23s-sci-gtoc-vis.fits
2458770.63994 -7393.53 54.0748 nan nan nan car-20191014T03h00m25s-sci-gtoc-vis.fits
2458771.63066 -7471.96 66.4204 nan nan nan car-20191015T02h49m46s-sci-gtoc-vis.fits
2458772.63027 -7402.98 52.0215 nan nan nan car-20191016T02h47m03s-sci-gtoc-vis.fits
2458773.62264 -7366.9 45.1744 nan nan nan car-20191017T02h34m25s-sci-gtoc-vis.fits
2458774.62131 -7420.71 40.4407 nan nan nan car-20191018T02h33m24s-sci-gtoc-vis.fits
2458775.62283 -7427.19 47.9845 nan nan nan car-20191019T02h33m55s-sci-gtoc-vis.fits
2458781.65606 -7382.08 42.8393 nan nan nan car-20191025T03h22m44s-sci-gtoc-vis.fits
2458783.63109 -7437.53 43.2696 nan nan nan car-20191027T02h46m22s-sci-gtoc-vis.fits
2458784.63245 -7414.07 49.4911 nan nan nan car-20191028T02h53m51s-sci-gtoc-vis.fits
2458785.56144 -7392.82 49.9506 nan nan nan car-20191029T01h05m12s-sci-gtoc-vis.fits
2458794.62733 -7424.99 46.4773 nan nan nan car-20191107T02h40m23s-sci-gtoc-vis.fits
