2457568.63799 0.17459705427398972 0.0040866101528759845 0.19237158741368418 0.004208193082444337
2457574.61646 0.18589978061728268 0.004888240615402543 0.18056792278322772 0.004850815226690516
2457591.5758 0.22208707842531503 0.002960899048255386 0.2066902939716942 0.003036104200819131
2457605.52873 0.2112048232756204 0.007067452577273871 0.19364424360864319 0.007346863939863846
2457633.45466 0.220432516851256 0.006725657997847045 0.1857498644327785 0.006506044995207284
2457694.36672 0.15506170958611082 0.0030791395230206297 0.15744883797904038 0.0031315288602004688
2458659.58726 0.2055276197960846 0.002239293945774656 0.19458734137641148 0.0022996352026332352
2458680.57788 0.20223468887546325 0.0021588102092541485 0.19386252512984936 0.00216907087513558
2458694.50167 0.20914315973998357 0.0032845780531817357 0.1864320163345609 0.0033351786315421288
2458697.47261 0.20888526126196277 0.004200677662802926 0.20335976271115977 0.004290856000903982
2458701.4893 0.20840212595840846 0.002383366144367108 0.19238354824607345 0.002373549090444865
2458707.50557 0.272372450436915 0.002557050467381109 0.24672790813426823 0.0025601924583573783
2458715.4374 0.2008759293426003 0.0023159699507004626 0.19000456219538792 0.002372141995902922
2458756.34588 0.18720493488154016 0.0019570764467546267 0.1849619472011545 0.0019874278346985225
2458770.33461 0.21536183726738892 0.002376960483442494 0.21031263018789448 0.0024090836335538073
2458782.30882 0.22675704820357034 0.002901954635701035 0.21202451367258185 0.0029883545314282963
2458795.29609 0.19399975867647842 0.005163038059753495 0.18753057037176346 0.005354160235422544
