2457735.61864 -18.9381246926 1.88189557055
2457747.73496 -17.7027179974 1.66454071473
2457752.68632 -10.1370363398 1.41378400228
2457755.71271 -14.8269959693 1.64057709049
2457759.69737 -18.6869271894 1.98438538786
2457762.68735 -12.9646776871 1.90904041306
2457766.73853 -18.8375514746 3.07348328926
2457779.50256 -5.72926440942 2.62576324799
2457787.4821 -11.5958183408 8.40300840771
2457791.4683 -13.5593714737 4.60301816303
2457794.61232 -8.98575953181 1.75827969373
2457798.50131 -9.93199121375 3.15759682796
2457806.50996 -5.23006205689 5.14204616054
2457814.551 -5.44542148413 1.4732032025
2457817.51401 5.31288979535 3.20454920922
2457821.53063 -8.70925248882 1.33500548797
2457828.48531 -18.5257935309 4.24069835368
2457832.53421 -20.2263092009 1.79728722278
2457848.47846 -6.52731271923 2.12815196953
2457855.49288 -5.08956233392 1.72869863772
2457856.44182 -2.23188396374 1.98536519163
2457857.41494 -4.52843860413 2.03683368301
2457858.43053 -4.83086119257 1.68723835669
2457859.44499 -11.3432593894 2.21116786521
2457860.42971 -10.8672594928 6.52724586815
2457861.41999 -12.0586854501 1.71950213934
2457862.4545 -9.39294876439 1.86250950752
2457863.42721 6.12333732892 10.487969579
2457864.48101 3.9989719788 6.5529397107
2457875.43049 -16.8515817682 4.42248808574
2457876.39968 -12.9043047817 1.75412399828
2457877.37499 -12.8611289869 2.30121907265
2457881.36365 -0.517440342402 1.91334243355
2457882.39093 1.507339295 1.73468110239
2457883.40246 -1.90778701633 4.75433540196
2457886.41606 -2.56619799613 5.76061733974
2457887.44785 -6.14547999893 1.55545502332
2457888.41551 -9.61710183569 1.61827039272
2457889.43409 -4.45769799013 2.29991575002
2457890.4526 -2.63462259555 1.94344274762
2457891.37457 -0.823790535251 2.006447257
2457892.3992 -6.55193639909 3.11976187624
2457893.37817 -7.7168186763 3.31085968023
2457894.3825 -9.88187615402 1.79207341576
2457896.37089 -9.32055153139 1.77188578591
2457897.35873 -16.2034737963 2.04805219021
2457898.39224 -11.2220935385 2.18382769946
2457901.4163 -2.38496981976 2.5167278575
2457905.43219 -13.4188668151 2.52083031856
2457909.42283 -6.12359594358 3.34201298939
2457911.38964 -10.6696874923 1.28768207777
2457912.36407 -6.67351733559 2.11373650692
2457915.40041 -10.7483125465 3.14793921692
2457916.3796 -6.52271665951 2.35855902144
2457918.39398 -2.34917466571 1.94502099735
2457919.38063 1.78365675036 2.07354682664
2457921.37952 -0.252373106637 1.7359574048
2457924.3816 -3.24063037362 2.37441104055
2458093.71113 -10.2919356366 1.37484276505
2458131.55236 -11.9004177028 2.11015179004
2458166.72461 -17.5086223171 1.65614286853
