wlc,wll,posc,posm,posme,posmy,order,flag
5175.74790725,5175.76055339,0.00000000,1537.00000000,0.00000000,25.90576862,118,4
5182.11008397,5182.10933371,1813.32078057,1813.35392822,0.01222054,30.78041618,118,0
5182.32130214,5182.32049588,1822.65549264,1822.69115434,0.01999161,30.91000959,118,0
5186.01518485,5186.01505343,1987.77849157,1987.78442712,0.03800175,32.86918837,118,0
5186.15303654,5186.15775082,0.00000000,1994.00000000,0.00000000,32.93126719,118,4
5190.64641751,5190.64778331,2199.86683137,2199.80341511,0.04235157,34.55269000,118,0
5192.95894136,5192.95913527,2307.92891216,2307.91978028,0.02600985,35.09077041,118,0
5193.44791910,5193.44805687,2330.98822498,2330.98171756,0.02881249,35.17945725,118,0
5195.34232868,5195.34150094,0.00000000,2421.00000000,0.00000000,35.44096721,118,4
5199.44337813,5199.44224981,2619.71853929,2619.77397738,0.08038278,35.55784166,118,0
5202.91219240,5202.90437392,0.00000000,2792.33931544,0.07666554,35.15787556,118,0
5204.64169707,5204.63842920,0.00000000,2880.00000000,0.00000000,34.77462045,118,4
5206.60940833,5206.61196877,2981.25112476,2981.11855707,0.04331807,34.17671074,118,0
5207.45414670,5207.44655664,0.00000000,3025.00000000,0.00000000,33.86357052,118,4
5209.23634345,5209.23637960,3118.53535818,3118.53344816,0.01884247,33.08304639,118,0
5214.16473436,5214.18357616,0.00000000,1294.00000000,0.00000000,54.63452363,117,4
5216.63144266,5216.63177488,1396.18421241,1396.17036842,0.01630865,57.07674154,117,0
5218.38586584,5218.38634606,1469.60115559,1469.58097443,0.01873606,58.71522483,117,0
5220.00198550,5220.00089976,1537.73923453,1537.78522680,0.03708871,60.14944898,117,0
5227.94256548,5227.94224367,1881.28301857,1881.29724039,0.02343334,66.05976652,117,0
5231.74792276,5231.75142885,0.00000000,2051.27172852,0.00000000,68.15881332,117,2
5180.41354050,5232.45594910,0.00000000,-1.00000000,0.00000000,8.75882866,117,4
5233.62680496,5233.62651274,2136.56665306,2136.57999555,0.01592975,69.00313205,117,0
5234.25951923,5234.25993874,2165.54273245,2165.52350417,0.02049302,69.25764670,117,0
5235.61632876,5235.61642150,2227.97842088,2227.97413501,0.10089211,69.75149317,117,0
5240.81721974,5240.81717539,2472.22985026,2472.23196846,0.00934191,70.95352969,117,0
5241.46966082,5241.46900990,2503.43135449,2503.46257891,0.03438669,71.02312028,117,0
5243.24373386,5243.24415191,2589.05964613,2589.03936246,0.02139585,71.11581665,117,0
5243.77780788,5243.77132820,0.00000000,2615.00000000,0.00000000,71.11553106,117,4
5246.14009128,5246.14447602,0.00000000,2731.00000000,0.00000000,70.95260010,117,5
