gj83.1;V* TZ Ari;02 00 12.9561933930 +13 03 07.021294655;1096.565  -1772.865  [0.171 0.153 90];223.6349 [0.1066] A 2018yCat.1345....0G;v:~ -28.308 (NIR) A [0.192] 2015ApJ...802L..10T


