wlc,wll,posc,posm,posme,posmy,order,flag
5175.74862386,5175.76055339,0.00000000,1537.00000000,0.00000000,25.84589173,118,4
5182.11016403,5182.10933371,1813.30351135,1813.34019629,0.01998350,30.78000612,118,0
5182.32075211,5182.32049588,1822.63825464,1822.64958785,0.01240428,30.90904198,118,0
5186.01394094,5186.01505343,1987.76169192,1987.71144388,0.04040324,32.85022997,118,0
5186.15374160,5186.15775082,0.00000000,1994.00000000,0.00000000,32.91193189,118,4
5190.64643391,5190.64778331,2199.83414900,2199.77151160,0.05045448,34.48816804,118,0
5192.95859022,5192.95913527,2307.91240757,2307.88673986,0.01925217,35.00076620,118,0
5193.44722051,5193.44805687,2330.97171358,2330.93220954,0.01433195,35.08418129,118,0
5195.34303162,5195.34150094,0.00000000,2421.00000000,0.00000000,35.32687091,118,4
5199.44350306,5199.44224981,2619.70159003,2619.76316623,0.03388738,35.41380108,118,0
5202.91156893,5202.90437392,0.00000000,2792.27024271,0.02923941,35.00535432,118,0
5204.64246634,5204.63842920,0.00000000,2880.00000000,0.00000000,34.62388001,118,4
5206.60996047,5206.61196877,2981.21178016,2981.10780134,0.04101274,34.03328400,118,0
5207.45496248,5207.44655664,0.00000000,3025.00000000,0.00000000,33.72462397,118,4
5209.23646131,5209.23637960,3118.51637684,3118.52069415,0.02174867,32.95611642,118,0
5214.16542317,5214.18357616,0.00000000,1294.00000000,0.00000000,54.58389077,117,4
5216.63085180,5216.63177488,1396.16237132,1396.12390517,0.01776002,57.01952466,117,0
5218.38581211,5218.38634606,1469.57955214,1469.55711310,0.01715325,58.65615085,117,0
5220.00201796,5220.00089976,1537.71782948,1537.76519662,0.01860052,60.08918126,117,0
5227.94328552,5227.94224367,1881.26222855,1881.30827117,0.02740098,66.00146664,117,0
5231.74862188,5231.75142885,0.00000000,2051.27172852,0.00000000,68.10257874,117,2
5180.41405170,5232.45594910,0.00000000,-1.00000000,0.00000000,9.36293408,117,4
5233.62649173,5233.62651274,2136.54587552,2136.54491600,0.02048556,68.94742615,117,0
5234.25977696,5234.25993874,2165.52192839,2165.51451338,0.01785658,69.20239826,117,0
5235.61644356,5235.61642150,2227.95754404,2227.95856334,0.10415469,69.69652340,117,0
5240.81705206,5240.81717539,2472.20844054,2472.20255115,0.02206252,70.89753024,117,0
5241.46883734,5241.46900990,2503.40984464,2503.40156699,0.03464974,70.96666441,117,0
5243.24399127,5243.24415191,2589.03785024,2589.03005611,0.02600139,71.05804115,117,0
5243.77851807,5243.77132820,0.00000000,2615.00000000,0.00000000,71.05724279,117,4
5246.14081593,5246.14447602,0.00000000,2731.00000000,0.00000000,70.89164335,117,5
5249.10194821,5249.10399466,0.00000000,2879.17504883,0.00000000,70.29534542,117,2
5249.48642946,5249.48780406,2898.74445259,2898.67473689,0.03848509,70.18479455,117,0
5252.20389862,5252.20350117,3037.90948577,3037.93006837,0.07146587,69.17913574,117,0
5252.67631753,5252.67669865,3062.46121731,3062.44140482,0.02860120,68.96297596,117,0
5255.33143038,5255.33154202,3201.90439216,3201.89846550,0.05037735,67.51134943,117,0
