A,e_A
2249.480124112605608,0.016947984333840
30618.400206719095877,0.647061276515278
351.765342762169894,21.004929214350074
7838.432344295084476,252.231346887951048
1893.714999832212925,5531.319823775410441
-468.849255047643965,2.486823321282634
2036.710076128132641,225.207435698632395
-58471.880651324987411,17525.151237424473948
-80358.028942108154297,618119.468940795981325
-18216714.894409179687500,33054225.882433738559484
-8651.534213632345200,86.523055301133695
42.697301443666220,1982.762707919923741
-15887.661099433898926,29106.870229532432859
64467.315031051635742,429498.100461579975672
-40973.496927618980408,7085.181205014077022
69572.970220565795898,175243.830849225050770
-113377.815727233886719,1704166.596210009651259
6739591.825927734375000,34821012.120133630931377
-3603406.737487792968750,529780.972481215489097
-1835625.039474487304688,5672111.473385511897504
-29731688.608886718750000,112259535.678701549768448
-290239.201416015625000,18125281.300430972129107
7630338.248046875000000,340251537.467445373535156
-562795576.421875000000000,981966775.839122533798218
