A,e_A
2247.179464862932946,0.016909617130673
30553.940226392420300,0.643868014492343
203.506288239121204,20.859395579117638
7174.510265077464283,249.422870122447421
-600.372404130175710,5472.251209532909343
-467.010771896108054,2.470753950138718
1994.411112935282290,224.957548837172254
-61751.032669603824615,17382.045206608006993
-33396.502752304077148,619519.240659856703132
-12118606.438598632812500,32894510.707086849957705
-8594.403333115391433,85.538324898090224
139.631068814545870,1945.478478974397831
-15197.625266730785370,28513.501192562645883
31060.381703376770020,420174.449604844732676
-42129.634732186794281,6991.506927822236321
81602.122570037841797,170363.224542617041152
-242280.243606567382812,1674298.324504950083792
3334573.909301757812500,33955258.070759072899818
-3630211.429031372070312,519584.621217791282106
-1088644.293182373046875,5517318.284983256831765
-27085589.901367187500000,107963150.986150205135345
-3838650.630615234375000,17885449.639878906309605
28699683.656250000000000,329073349.118689775466919
-621340018.234375000000000,965366088.922389388084412
