A,e_A
2241.596237346575435,0.017562132784763
30636.003092054284934,0.672905021471359
315.540051614982076,21.815141563327821
7793.012136190198362,261.316455665029082
1692.722143568098545,5752.175492462268267
-466.303162912434345,2.596284718976819
2039.972404999658465,232.829241924415754
-60512.046040773391724,18449.673716708322900
33550.862831115722656,639985.081423543975689
-10892299.122314453125000,34808478.789959922432899
-8608.596404460258782,89.386291531351105
262.756307564675808,2073.535060837739366
-13902.103541970252991,30139.917816491797566
49985.202855110168457,449764.834894185769372
-39216.603848814964294,7440.501796634105631
73916.223490238189697,180808.636845566885313
-550707.150115966796875,1792110.531745018903166
4944373.511169433593750,36314213.515313878655434
-3598240.525840759277344,549515.156310418853536
-2394505.784271240234375,5938945.428269154392183
-45170991.164062500000000,116227183.731220155954361
-4086008.933593750000000,18933964.154613848775625
-4414393.765625000000000,354319707.000144362449646
-637511617.500000000000000,1024389587.747140169143677
