wlc,wll,posc,posm,posme,posmy,d,sd,k,order,flag
nan,nan,0.00000000,-1.00000000,0.00000000,7.59656048,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,7.69314720,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,7.72530885,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,7.78957951,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,7.82168792,nan,0.00000000,-2147483648,118,1
5177.62883826,5177.63051206,1617.42787654,1617.35567897,0.23668467,7.87551932,0.01998461,0.01998462,38598,118,0
5177.77647092,5177.76469582,0.00000000,1623.74280133,0.05768390,7.97783312,0.01998466,0.01998462,38597,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,8.07787024,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,8.14171484,nan,0.00000000,-2147483648,118,1
5178.02096901,5178.03308420,0.00000000,1634.30364016,0.27091838,8.14655785,0.01998457,0.01998462,38595,118,1
5178.17941355,5178.16728882,0.00000000,1641.15470846,0.17689488,8.25569863,0.01998467,0.01998462,38594,118,1
5178.32337960,5178.30150040,0.00000000,1647.38467439,0.14333559,8.35471822,0.01998470,0.01998462,38593,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,8.44377620,nan,0.00000000,-2147483648,118,1
5178.57328069,nan,0.00000000,1658.21006104,0.21713983,8.52623788,0.01998463,0.01998462,38591,118,1
5178.57328069,5178.56994441,0.00000000,1658.21006104,0.21713983,8.52623788,0.01998463,0.01998462,38591,118,1
5178.68468073,5178.43571893,0.00000000,1663.04035855,0.19902994,8.60253920,0.01998558,0.01998462,38592,118,1
5178.84023106,5178.83841626,0.00000000,1669.78976288,0.13336967,8.70890661,0.01998463,0.01998462,38589,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,8.79081295,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,8.83789080,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,8.88490685,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,8.99436546,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,9.08790646,nan,0.00000000,-2147483648,118,1
5179.50720730,5179.50971764,0.00000000,1698.79331590,0.12859601,9.16244367,0.01998461,0.01998462,38584,118,1
5179.64053088,5179.64399879,0.00000000,1704.60325473,0.13357559,9.25255599,0.01998461,0.01998462,38583,118,1
5179.79480475,nan,0.00000000,1711.33131980,0.28226763,9.35658041,0.01998468,0.01998462,38582,118,1
5179.92704722,5179.91258198,0.00000000,1717.10298763,0.06258441,9.44552982,0.01998468,0.01998462,38581,118,1
5180.03271719,5180.04688402,0.00000000,1721.71784692,0.18840052,9.51645540,0.01998457,0.01998462,38580,118,1
5180.18644723,5180.18119302,0.00000000,1728.43627451,0.01590897,9.61939249,0.01998464,0.01998462,38579,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,9.68909649,nan,0.00000000,-2147483648,118,1
5180.44131525,5180.44983191,0.00000000,1739.58694218,0.05609793,9.78938174,0.01998459,0.01998462,38577,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,9.90178152,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,9.96222311,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,10.06763754,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,10.09767095,nan,0.00000000,-2147483648,118,1
5181.00125914,5180.98719326,0.00000000,1764.13879095,0.18581557,10.15970023,0.01998468,0.01998462,38573,118,1
5181.14694501,5181.12155101,0.00000000,1770.53888382,0.20158199,10.25529277,0.01998472,0.01998462,38572,118,1
5181.26008865,5181.25591573,0.00000000,1775.51286505,0.26313369,10.32930549,0.01998464,0.01998462,38571,118,1
5181.38373366,5181.39028742,0.00000000,1780.95200476,0.22440648,10.40995528,0.01998460,0.01998462,38570,118,1
5181.53619427,5181.52466607,0.00000000,1787.66378581,0.02866793,10.50905868,0.01998467,0.01998462,38569,118,1
5181.78272425,5181.79344429,0.00000000,1798.52861022,0.12610106,10.66848624,0.01998458,0.01998462,38567,118,1
5181.78272425,5181.79344429,0.00000000,1798.52861022,0.12610106,10.66848624,0.01998458,0.01998462,38567,118,1
5181.78272425,5181.79344429,0.00000000,1798.52861022,0.12610106,10.66848624,0.01998458,0.01998462,38567,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,10.74829456,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,10.86439777,nan,0.00000000,-2147483648,118,1
5182.20268492,5182.19666388,0.00000000,1817.07050108,0.20586684,10.93761746,0.01998465,0.01998462,38564,118,1
5182.20268492,nan,0.00000000,1817.07050108,0.20586684,10.93761746,0.01998465,0.01998462,38564,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,11.02287313,nan,0.00000000,-2147483648,118,1
5182.45238630,5182.46551179,0.00000000,1828.11549068,0.26521810,11.09610145,0.01998457,0.01998462,38562,118,1
5182.60878919,5182.59994621,0.00000000,1835.04137505,0.05124101,11.19476110,0.01998466,0.01998462,38561,118,1
5182.60878919,5182.59994621,0.00000000,1835.04137505,0.05124101,11.19476110,0.01998466,0.01998462,38561,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,11.26504990,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,11.30743276,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,11.36377478,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,11.41992262,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,11.48983164,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,11.51770874,nan,0.00000000,-2147483648,118,1
5183.29629365,5183.27222288,0.00000000,1865.55690302,0.28987500,11.62258991,0.01998472,0.01998462,38556,118,1
5183.29629365,5183.27222288,0.00000000,1865.55690302,0.28987500,11.62258991,0.01998472,0.01998462,38556,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,11.69768705,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,11.76633692,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,11.83466352,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,11.87550292,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,11.91622402,nan,0.00000000,-2147483648,118,1
5183.93483168,5183.94467395,0.00000000,1894.00386467,0.21243948,12.01082788,0.01998459,0.01998463,38551,118,1
5184.09460699,5184.07918509,0.00000000,1901.13781103,0.25736067,12.10651260,0.01998468,0.01998463,38550,118,1
5184.20088688,5184.21370321,0.00000000,1905.88674541,0.05965147,12.16982516,0.01998458,0.01998463,38549,118,1
5184.34872145,5184.34822831,1912.46687940,1912.48894368,0.18891578,12.25733080,0.01998463,0.01998463,38548,118,0
5184.48566559,nan,0.00000000,1918.62562463,0.25565470,12.33812390,0.01998464,0.01998463,38547,118,1
5184.74911773,5184.75184550,0.00000000,1930.42878068,0.07895474,12.49202805,0.01998462,0.01998463,38545,118,1
5184.74911773,5184.75184550,0.00000000,1930.42878068,0.07895474,12.49202805,0.01998462,0.01998463,38545,118,1
5184.74911773,5184.75184550,0.00000000,1930.42878068,0.07895474,12.49202805,0.01998462,0.01998463,38545,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,12.57684892,nan,0.00000000,-2147483648,118,1
5185.02517132,5185.02095853,0.00000000,1942.81543643,0.25419232,12.65139228,0.01998464,0.01998463,38543,118,1
5185.02517132,5185.02095853,0.00000000,1942.81543643,0.25419232,12.65139228,0.01998464,0.01998463,38543,118,1
5185.16876430,5185.15552552,0.00000000,1949.26621227,0.25973213,12.73350016,0.01998468,0.01998463,38542,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,12.83112663,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,12.85622801,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,12.88126927,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,12.90625024,nan,0.00000000,-2147483648,118,1
5185.54790859,5185.55926838,0.00000000,1966.32431916,0.25148060,12.94763867,0.01998458,0.01998463,38539,118,1
5185.68856682,5185.69386330,0.00000000,1972.66209640,0.11664991,13.02607916,0.01998461,0.01998463,38538,118,1
5185.83355518,5185.82846521,0.00000000,1979.20033497,0.26105833,13.10635461,0.01998465,0.01998463,38537,118,1
5185.95384587,5185.96307410,0.00000000,1984.62896843,0.10380897,13.17250340,0.01998459,0.01998463,38536,118,1
5186.10650560,5186.09768998,0.00000000,1991.52380766,0.14734159,13.25585400,0.01998466,0.01998463,38535,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,13.30956492,nan,0.00000000,-2147483648,118,1
5186.36431173,5186.36694270,0.00000000,2003.18134859,0.05956576,13.39507024,0.01998462,0.01998463,38533,118,1
5186.36431173,5186.36694270,0.00000000,2003.18134859,0.05956576,13.39507024,0.01998462,0.01998463,38533,118,1
5186.49900719,5186.50157954,0.00000000,2009.27895429,0.04977495,13.46702300,0.01998462,0.01998463,38532,118,1
5186.63893474,5186.63622337,0.00000000,2015.61845508,0.23529597,13.54119266,0.01998464,0.01998463,38531,118,1
5186.79456979,5186.77087419,0.00000000,2022.67564361,0.41606040,13.62298792,0.01998472,0.01998463,38530,118,1
5186.79456979,5186.77087419,0.00000000,2022.67564361,0.41606040,13.62298792,0.01998472,0.01998463,38530,118,1
5187.02552954,5187.04019679,0.00000000,2033.16017204,0.05361740,13.74299166,0.01998457,0.01998463,38528,118,1
5187.02552954,5187.04019679,0.00000000,2033.16017204,0.05361740,13.74299166,0.01998457,0.01998463,38528,118,1
5187.17385699,5187.17486858,2039.93223380,2039.88625950,0.14026836,13.81901327,0.01998462,0.01998463,38527,118,0
5187.17353245,nan,0.00000000,2039.88625950,0.14026836,13.81901327,0.01998462,0.01998463,38527,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,13.90970582,nan,0.00000000,-2147483648,118,1
5187.44633132,nan,0.00000000,2052.29903713,0.30431177,13.95730652,0.01998464,0.01998463,38525,118,1
5187.44633132,5187.44423313,0.00000000,2052.29903713,0.30431177,13.95730652,0.01998464,0.01998463,38525,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,14.05268009,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,14.10689664,nan,0.00000000,-2147483648,118,1
5187.85254428,5187.84833240,0.00000000,2070.81921126,0.22692774,14.15874256,0.01998465,0.01998463,38522,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,14.20339228,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,14.23524290,nan,0.00000000,-2147483648,118,1
5188.11911469,5188.11776688,2082.91339381,2082.97502153,0.21256046,14.28771319,0.01998463,0.01998463,38520,118,0
5188.11911469,5188.11776688,2082.91339381,2082.97502153,0.21256046,14.28771319,0.01998463,0.01998463,38520,118,0
nan,nan,0.00000000,-1.00000000,0.00000000,14.34026644,nan,0.00000000,-2147483648,118,1
5188.39061209,5188.38722933,0.00000000,2095.41933156,0.10216880,14.41704010,0.01998464,0.01998463,38518,118,1
5188.52322974,nan,0.00000000,2101.49457729,0.14598039,14.47917199,0.01998464,0.01998463,38517,118,1
5188.66716952,5188.65671977,0.00000000,2108.09391372,0.10436466,14.54591035,0.01998467,0.01998463,38516,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,14.66431432,nan,0.00000000,-2147483648,118,1
5189.06632954,5189.06100791,0.00000000,2126.42420682,0.37656392,14.72712381,0.01998465,0.01998463,38513,118,1
5189.18991560,nan,0.00000000,2132.10841785,0.05431367,14.78206342,0.01998461,0.01998463,38512,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,14.83837465,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,14.86679983,nan,0.00000000,-2147483648,118,1
5189.48659083,5189.46535904,0.00000000,2145.77089283,0.10468390,14.91165746,0.01998471,0.01998463,38510,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,14.96033224,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,15.00639192,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,15.02468326,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,15.07007916,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,15.12392505,nan,0.00000000,-2147483648,118,1
5190.15372423,5190.13941760,0.00000000,2176.58305025,0.05422965,15.19099077,0.01998469,0.01998463,38505,118,1
5190.15372423,5190.13941760,0.00000000,2176.58305025,0.05422965,15.19099077,0.01998469,0.01998463,38505,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,15.22954464,nan,0.00000000,-2147483648,118,1
5190.38196000,nan,0.00000000,2187.15293973,0.24761133,15.28262210,0.01998557,0.01998463,38505,118,1
5190.38196000,5190.13941760,0.00000000,2187.15293973,0.24761133,15.28262210,0.01998557,0.01998463,38505,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,15.34924572,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,15.39106960,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,15.44061056,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,15.45696670,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,15.49751140,nan,0.00000000,-2147483648,118,1
5191.08654009,5191.08339372,0.00000000,2219.87591057,0.20151166,15.55245868,0.01998465,0.01998463,38498,118,1
5191.20693146,5191.21827547,0.00000000,2225.48141799,0.02699876,15.59655780,0.01998459,0.01998463,38497,118,1
5191.34956047,nan,0.00000000,2232.12770088,0.14620294,15.64803121,0.01998462,0.01998463,38496,118,1
5191.49220533,5191.48806000,0.00000000,2238.78056843,0.08451782,15.69866786,0.01998465,0.01998463,38495,118,1
5191.49220533,5191.48806000,0.00000000,2238.78056843,0.08451782,15.69866786,0.01998465,0.01998463,38495,118,1
5191.63741386,5191.62296278,0.00000000,2245.55902568,0.57778052,15.74934292,0.01998469,0.01998463,38494,118,1
5191.74867295,5191.75787256,0.00000000,2250.75681607,0.16564814,15.78757126,0.01998460,0.01998463,38493,118,1
5191.89657760,nan,0.00000000,2257.67216026,0.12858200,15.83758091,0.01998465,0.01998463,38492,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,15.87544532,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,15.91739139,nan,0.00000000,-2147483648,118,1
5192.28628601,5192.29758181,0.00000000,2275.92360905,0.18344422,15.96487580,0.01998459,0.01998463,38489,118,1
5192.41983835,nan,0.00000000,2282.18855339,0.27603467,16.00699151,0.01998459,0.01998463,38488,118,1
5192.57432822,nan,0.00000000,2289.44220574,0.25755810,16.05473955,0.01998466,0.01998463,38487,118,1
5192.70791986,nan,0.00000000,2295.72030018,0.23878495,16.09518407,0.01998466,0.01998463,38486,118,1
5192.84342381,5192.83740324,0.00000000,2302.09364206,0.25377879,16.13540233,0.01998466,0.01998463,38485,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,16.16578519,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,16.18411444,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,16.20225485,nan,0.00000000,-2147483648,118,1
5193.25298839,5193.24234295,0.00000000,2321.39032831,0.42341926,16.25198459,0.01998468,0.01998464,38482,118,1
5193.37711290,5193.37733689,2327.25293863,2327.24236423,0.22549476,16.28579099,0.01998463,0.01998464,38481,118,0
5193.50740086,5193.51233784,0.00000000,2333.40216559,0.12031263,16.32059270,0.01998462,0.01998464,38480,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,16.33502881,nan,0.00000000,-2147483648,118,1
5193.65711223,5193.64734581,0.00000000,2340.47970222,0.31686544,16.35958569,0.01998467,0.01998464,38479,118,1
5193.77167911,5193.78236079,0.00000000,2345.90034920,0.05813837,16.38872965,0.01998459,0.01998464,38478,118,1
5193.77167911,5193.78236079,0.00000000,2345.90034920,0.05813837,16.38872965,0.01998459,0.01998464,38478,118,1
5193.77167911,5193.78236079,0.00000000,2345.90034920,0.05813837,16.38872965,0.01998459,0.01998464,38478,118,1
5193.92846572,5193.91738279,0.00000000,2353.32500232,0.20418413,16.42763089,0.01998468,0.01998464,38477,118,1
5194.05170611,5194.05241181,2359.18648940,2359.15303664,0.14777526,16.45734080,0.01998463,0.01998464,38476,118,0
5194.05170611,5194.05241181,2359.18648940,2359.15303664,0.14777526,16.45734080,0.01998463,0.01998464,38476,118,0
nan,nan,0.00000000,-1.00000000,0.00000000,16.47655281,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,16.49131452,nan,0.00000000,-2147483648,118,1
5194.31682591,5194.32249091,0.00000000,2371.74789858,0.09497638,16.51905683,0.01998461,0.01998464,38474,118,1
5194.46161855,5194.45754099,0.00000000,2378.62825914,0.09967364,16.55132898,0.01998465,0.01998464,38473,118,1
5194.59354604,5194.59259809,2384.84163963,2384.88674765,0.06686908,16.57979642,0.01998464,0.01998464,38472,118,0
nan,nan,0.00000000,-1.00000000,0.00000000,16.61112246,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,16.63669251,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,16.65740318,nan,0.00000000,-2147483648,118,1
5195.12778019,5195.13289670,0.00000000,2410.36620605,0.25022470,16.68692321,0.01998462,0.01998464,38468,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,16.70870175,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,16.71626637,nan,0.00000000,-2147483648,118,1
5195.40151600,5195.40308814,2423.50889253,2423.43370043,0.06422592,16.73637654,0.01998463,0.01998464,38466,118,0
5195.40151600,5195.40308814,2423.50889253,2423.43370043,0.06422592,16.73637654,0.01998463,0.01998464,38466,118,0
5195.53882843,5195.53819439,2429.97358550,2430.00393694,0.06406360,16.75982937,0.01998464,0.01998464,38465,118,0
5195.67903434,5195.67330767,0.00000000,2436.73342083,0.32850173,16.78286892,0.01998466,0.01998464,38464,118,1
5195.80963380,5195.80842798,2442.92147219,2442.97930125,0.19796587,16.80336236,0.01998464,0.01998464,38463,118,0
5195.93798056,5195.94355531,0.00000000,2449.15193774,0.31297809,16.82277198,0.01998462,0.01998464,38462,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,16.84332283,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,16.84912955,nan,0.00000000,-2147483648,118,1
5196.22002734,5196.21383105,0.00000000,2462.70232497,0.03030509,16.86243406,0.01998466,0.01998464,38460,118,1
5196.34629289,nan,0.00000000,2468.77665824,0.28802424,16.87889698,0.01998463,0.01998464,38459,118,1
5196.50035536,5196.48413491,0.00000000,2476.19508984,0.15029459,16.89789515,0.01998470,0.01998464,38458,118,1
5196.62275528,5196.61929738,0.00000000,2482.09428873,0.20626010,16.91213231,0.01998465,0.01998464,38457,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,16.92561200,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,16.93000148,nan,0.00000000,-2147483648,118,1
5196.90196607,5196.88964340,0.00000000,2495.56907604,0.30912172,16.94175598,0.01998469,0.01998464,38455,118,1
5196.90196607,5196.88964340,0.00000000,2495.56907604,0.30912172,16.94175598,0.01998469,0.01998464,38455,118,1
5197.02489780,5197.02482696,2501.49955912,2501.50298437,0.08486654,16.95352194,0.01998464,0.01998464,38454,118,0
nan,nan,0.00000000,-1.00000000,0.00000000,16.96550612,nan,0.00000000,-2147483648,118,1
5197.30137402,5197.29521517,0.00000000,2514.88815423,0.25972649,16.97718543,0.01998466,0.01998464,38452,118,1
5197.41543377,5197.43041982,0.00000000,2520.41460350,0.08643601,16.98579159,0.01998458,0.01998464,38451,118,1
5197.55365420,nan,0.00000000,2527.11734985,0.04863020,16.99531582,0.01998459,0.01998464,38450,118,1
5197.55365420,5197.56563150,0.00000000,2527.11734985,0.04863020,16.99531582,0.01998459,0.01998464,38450,118,1
5197.55365420,5197.56563150,0.00000000,2527.11734985,0.04863020,16.99531582,0.01998459,0.01998464,38450,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,17.00284897,nan,0.00000000,-2147483648,118,1
5197.83646886,5197.83607597,2540.82416642,2540.84326126,0.10449612,17.01169140,0.01998464,0.01998464,38448,118,0
nan,nan,0.00000000,-1.00000000,0.00000000,17.01675661,nan,0.00000000,-2147483648,118,1
5198.11034707,5198.10654857,0.00000000,2554.17627851,0.28853667,17.02357010,0.01998466,0.01998464,38446,118,1
5198.11034707,5198.10654857,0.00000000,2554.17627851,0.28853667,17.02357010,0.01998466,0.01998464,38446,118,1
5198.23811248,nan,0.00000000,2560.40086884,0.06995092,17.02775566,0.01998463,0.01998464,38445,118,1
5198.38211156,nan,0.00000000,2567.42280568,0.18734914,17.03143783,0.01998466,0.01998464,38444,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,17.03357698,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,17.03417467,nan,0.00000000,-2147483648,118,1
5198.65459061,5198.64757820,0.00000000,2580.72871449,0.25435375,17.03539174,0.01998467,0.01998464,38442,118,1
5198.65459061,5198.64757820,0.00000000,2580.72871449,0.25435375,17.03539174,0.01998467,0.01998464,38442,118,1
5198.77142942,5198.78285320,0.00000000,2586.44184450,0.25771344,17.03587475,0.01998460,0.01998464,38441,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,17.03552960,nan,0.00000000,-2147483648,118,1
5199.04655123,5199.05342431,0.00000000,2599.91264401,0.15763539,17.03412503,0.01998462,0.01998464,38439,118,1
5199.19256705,5199.18872042,0.00000000,2607.07233801,0.12900519,17.03154439,0.01998466,0.01998464,38438,118,1
5199.32308750,5199.32402357,2613.50645880,2613.46050082,0.14731068,17.02827502,0.01998464,0.01998464,38437,118,0
5199.46960074,5199.45933377,0.00000000,2620.67607924,0.53665762,17.02348606,0.01998468,0.01998464,38436,118,1
5199.58125051,5199.59465100,0.00000000,2626.16598649,0.19472626,17.01906383,0.01998459,0.01998464,38435,118,1
5199.58125051,5199.59465100,0.00000000,2626.16598649,0.19472626,17.01906383,0.01998459,0.01998464,38435,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,17.01461312,nan,0.00000000,-2147483648,118,1
5199.87979691,5199.86530659,0.00000000,2640.86657386,0.19709021,17.00391156,0.01998470,0.01998464,38433,118,1
5199.87979691,5199.86530659,0.00000000,2640.86657386,0.19709021,17.00391156,0.01998470,0.01998464,38433,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,16.99748564,nan,0.00000000,-2147483648,118,1
5200.09576073,nan,0.00000000,2651.51973223,0.33616576,16.98992139,0.01998553,0.01998464,38433,118,1
5200.09576073,nan,0.00000000,2651.51973223,0.33616576,16.98992139,0.01998553,0.01998464,38433,118,1
5200.27987708,nan,0.00000000,2660.61455137,0.03029506,16.97597900,0.01998468,0.01998464,38430,118,1
5200.27987708,5200.27134280,0.00000000,2660.61455137,0.03029506,16.97597900,0.01998468,0.01998464,38430,118,1
5200.39818871,5200.40670228,0.00000000,2666.46497232,0.22694175,16.96603835,0.01998461,0.01998464,38429,118,1
5200.54403644,5200.54206882,0.00000000,2673.68369391,0.11504147,16.95272520,0.01998465,0.01998464,38428,118,1
5200.68019265,5200.67744239,0.00000000,2680.42939238,0.17473365,16.93923954,0.01998465,0.01998464,38427,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,16.92734286,nan,0.00000000,-2147483648,118,1
5200.94367068,5200.94821069,0.00000000,2693.50142894,0.12405438,16.91023749,0.01998463,0.01998464,38425,118,1
