A,e_A
2248.451287736204449,0.016939548987196
30627.730349885594478,0.653693980088788
362.888156281813281,21.017985278588281
7937.450744376517832,254.391304466509951
2107.139479180797935,5548.794118041013462
-467.920996289474715,2.514191881965933
2003.023899071849883,225.151316609072779
-58922.242214024066925,17763.246210649325803
46766.798093795776367,618762.115433989441954
-12814860.374511718750000,33456555.844788573682308
-8605.252498704940081,86.358828249608550
26.717991612851620,2029.872805771259891
-15177.554946839809418,29078.696022599466232
62234.325671195983887,438500.089464429358486
-41784.905635237693787,7267.267154747185486
79269.222041130065918,175164.173286772012943
-220205.724571228027344,1738398.747725810389966
5628115.958679199218750,35210009.792896866798401
-3677474.434425354003906,529265.280114986235276
-2016614.857040405273438,5800643.319648925215006
-27811818.729003906250000,112281351.821960583329201
-2026160.544189453125000,18425339.728005889803171
-18458678.457031250000000,341702238.295191705226898
-493508806.093750000000000,984498119.965945363044739
