A,e_A
2270.982682734823356,0.016828556446889
30563.621751267462969,0.657104262319173
435.511866740736878,20.626910815346459
8093.293699346482754,261.283631696694613
3172.158346930518746,5482.833912795113065
-475.155713905634911,2.490844467662888
2022.304470478091389,222.228873428711353
-61033.870776653289795,17504.898828053468606
-51082.648206710815430,607308.004587410250679
-16816422.912597656250000,32794924.266229938715696
-8620.524960558861494,86.305133144201676
-51.885802842676640,1965.813884636966122
-15680.992259860038757,29348.872288018024847
51752.132651329040527,425617.468181513017043
-39388.953812003135681,7019.109324897020088
77267.063826560974121,171859.565572066960158
-208057.069412231445312,1732273.053069601068273
3829021.493286132812500,34304675.429423816502094
-3603741.449562072753906,523817.587610368267633
-1628363.284484863281250,5595163.897490466013551
-30111214.971191406250000,109839837.295883268117905
-1038953.986816406250000,17508302.822997625917196
23986954.472656250000000,333421799.084244430065155
-590054466.203125000000000,959159192.103942394256592
