wlc,wll,posc,posm,posme,posmy,d,sd,k,order,flag
5164.02305759,5163.85016257,0.00000000,1050.00000000,nan,11.26353272,0.01998477,0.01998410,38700,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,11.84356935,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,12.22490054,nan,0.00000000,-2147483648,118,1
5164.78543724,5164.78452500,1080.82144621,1080.85840340,0.17493930,12.44632388,0.01998411,0.01998410,38693,118,0
5164.94919455,5164.91803294,0.00000000,1087.47670913,0.18687226,12.69472250,0.01998422,0.01998410,38692,118,1
5164.94919455,5164.91803294,0.00000000,1087.47670913,0.18687226,12.69472250,0.01998422,0.01998410,38692,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,12.90061174,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,13.12282301,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,13.23336530,nan,0.00000000,-2147483648,118,1
5165.47950105,nan,0.00000000,1109.00704969,0.23930989,13.49010022,0.01998421,0.01998410,38688,118,1
5165.60856424,nan,0.00000000,1114.25489113,0.16722722,13.68104774,0.01998419,0.01998410,38687,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,14.42481512,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,14.49559404,nan,0.00000000,-2147483648,118,1
5166.25851348,5166.25349206,0.00000000,1140.72980497,0.15333877,14.62715765,0.01998412,0.01998410,38682,118,1
5166.66748036,5166.65426446,0.00000000,1157.42929126,0.11902982,15.20934984,0.01998415,0.01998410,38679,118,1
5166.78154788,5166.78786907,0.00000000,1162.09268979,0.05023372,15.36993974,0.01998408,0.01998410,38678,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,15.60621726,nan,0.00000000,-2147483648,118,1
5167.10081228,nan,0.00000000,1175.15824352,0.02842627,15.81528408,0.01998480,0.01998410,38677,118,1
5167.31442319,5167.32235664,0.00000000,1183.91088175,0.13184815,16.10986817,0.01998407,0.01998410,38674,118,1
5167.45292235,5167.45599580,0.00000000,1189.59050045,0.41856258,16.29942568,0.01998409,0.01998410,38673,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,16.80742833,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,16.87269220,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,17.03518258,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,17.26106875,nan,0.00000000,-2147483648,118,1
5168.27900140,5168.25797599,0.00000000,1223.54320891,0.14957607,17.40668085,0.01998418,0.01998410,38667,118,1
5168.27900140,5168.25797599,0.00000000,1223.54320891,0.14957607,17.40668085,0.01998418,0.01998410,38667,118,1
5168.65577899,5168.65905943,0.00000000,1239.07301636,0.19122342,17.89854833,0.01998409,0.01998410,38664,118,1
5168.65577899,5168.65905943,0.00000000,1239.07301636,0.19122342,17.89854833,0.01998409,0.01998410,38664,118,1
5168.80441679,5168.79276774,0.00000000,1245.20709449,0.12500947,18.09034462,0.01998415,0.01998410,38663,118,1
5168.80441679,5168.79276774,0.00000000,1245.20709449,0.12500947,18.09034462,0.01998415,0.01998410,38663,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,18.42442295,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,18.51652040,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,18.60828738,nan,0.00000000,-2147483648,118,1
5169.30985383,5169.32767018,0.00000000,1266.09816570,0.26133707,18.73311354,0.01998404,0.01998410,38659,118,1
5169.48891191,5169.46141309,0.00000000,1273.51117191,0.18710166,18.95735016,0.01998421,0.01998410,38658,118,1
5169.61115661,5169.59516292,0.00000000,1278.57574098,0.05234777,19.10940125,0.01998417,0.01998410,38657,118,1
5169.61115661,5169.59516292,0.00000000,1278.57574098,0.05234777,19.10940125,0.01998417,0.01998410,38657,118,1
5169.85141600,5169.86268334,0.00000000,1288.53825557,0.17554551,19.40579882,0.01998406,0.01998410,38655,118,1
5169.98950295,5169.99645393,0.00000000,1294.26930932,0.22649014,19.57469063,0.01998408,0.01998410,38654,118,1
