wlc,wll,posc,posm,posme,posmy,d,sd,k,order,flag
5176.98754465,5176.82708398,0.00000000,1590.00000000,nan,7.49616371,0.01998473,0.01998411,38603,118,1
5177.22738274,5177.22950852,0.00000000,1600.31745712,0.21006954,7.66245382,0.01998410,0.01998411,38600,118,1
5177.36701547,5177.36366394,0.00000000,1606.33015238,0.10500439,7.75915600,0.01998412,0.01998411,38599,118,1
5177.61446861,nan,0.00000000,1616.99640949,0.17520589,7.93029790,0.01998456,0.01998411,38598,118,1
5177.77523826,nan,0.00000000,1623.93362234,0.19314764,8.04131227,0.01998414,0.01998411,38596,118,1
5177.89805070,5177.90035511,0.00000000,1629.23690610,0.23868336,8.12601393,0.01998410,0.01998411,38595,118,1
5178.03409217,5178.03454529,1635.13857800,1635.11899004,0.06954813,8.21978521,0.01998411,0.01998411,38594,118,0
5178.03409217,5178.03454529,1635.13857800,1635.11899004,0.06954813,8.21978521,0.01998411,0.01998411,38594,118,0
nan,nan,0.00000000,-1.00000000,0.00000000,8.32923863,nan,0.00000000,-2147483648,118,1
5178.31832711,5178.30294650,0.00000000,1647.41109241,0.34150152,8.41511986,0.01998417,0.01998411,38592,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,8.51945906,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,8.59845866,nan,0.00000000,-2147483648,118,1
5178.69562919,5178.70560049,0.00000000,1663.76114034,0.18314366,8.67353690,0.01998407,0.01998411,38589,118,1
5178.83239075,5178.83983240,0.00000000,1669.69561609,0.06100468,8.76691041,0.01998408,0.01998411,38588,118,1
5178.97228702,5178.97407127,0.00000000,1675.77055568,0.01385577,8.86224910,0.01998410,0.01998411,38587,118,1
5179.11849271,5179.10831710,0.00000000,1682.12428910,0.37270030,8.96168983,0.01998415,0.01998411,38586,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,9.05339309,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,9.14677499,nan,0.00000000,-2147483648,118,1
