wlc,wll,posc,posm,posme,posmy,order,flag
5175.75531630,5175.76055339,0.00000000,1537.00000000,0.00000000,6.61834136,118,4
5182.11082668,5182.10933371,1812.98164928,1813.04761408,0.02828446,10.90602263,118,0
5182.32175497,5182.32049588,1822.31673313,1822.37242599,0.01970197,11.04002630,118,0
5186.01377461,5186.01505343,1987.43728596,1987.37952389,0.03946420,13.22834744,118,0
5186.16017382,5186.15775082,0.00000000,1994.00000000,0.00000000,13.30802840,118,4
5190.64718345,5190.64778331,2199.51713110,2199.48927893,0.02745975,15.40852053,118,0
5192.95950963,5192.95913527,2307.58320361,2307.60083260,0.02688021,16.19178054,118,0
5193.44864298,5193.44805687,2330.64088059,2330.66856174,0.04085963,16.32774327,118,0
5195.34923133,5195.34150094,0.00000000,2421.00000000,0.00000000,16.75081168,118,4
5199.44367008,5199.44224981,2619.36279455,2619.43258057,0.04549486,17.05012056,118,0
5202.91142795,5202.90437392,0.00000000,2791.96242309,0.04686427,16.59928483,118,0
5204.64837216,5204.63842920,0.00000000,2880.00000000,0.00000000,16.12106522,118,4
5206.60909968,5206.61196877,2980.89689124,2980.74834738,0.08159006,15.37859732,118,0
5207.46074524,5207.44655664,0.00000000,3025.00000000,0.00000000,14.98990381,118,4
5209.23654206,5209.23637960,3118.16670195,3118.17528625,0.05444756,14.05487306,118,0
5214.17230277,5214.18357616,0.00000000,1294.00000000,0.00000000,35.61178665,117,4
5216.63165890,5216.63177488,1395.86164634,1395.85681309,0.01528830,38.08932992,117,0
5218.38706087,5218.38634606,1469.27485274,1469.30489597,0.01799534,39.75382595,117,0
5220.00153660,5220.00089976,1537.40818612,1537.43516549,0.01079601,41.20586704,117,0
5227.94327542,5227.94224367,1880.94713259,1880.99272891,0.05050277,47.16698158,117,0
5231.75141085,5231.75142885,0.00000000,2051.10498047,0.00000000,49.27009078,117,2
nan,5232.45594910,0.00000000,-1.00000000,0.00000000,-12.17153199,117,4
5233.62729696,5233.62651274,2136.22560312,2136.26140627,0.03514477,50.11031446,117,0
5234.25985636,5234.25993874,2165.19863563,2165.19486035,0.02958194,50.36344153,117,0
5235.61636193,5235.61642150,2227.63270143,2227.62994832,0.06838935,50.85368807,117,0
5240.81784720,5240.81717539,2471.88228437,2471.91436937,0.05352678,52.03575082,117,0
5241.46985853,5241.46900990,2503.07922435,2503.11992479,0.04229933,52.10224935,117,0
