    0.316107507891666586E+02    0.895943510112962860E-01   -0.749763670419101658E+02   -0.159426162514873411E-01   -0.190245274421885872E-01   -0.321147797467259757E-01    0.114007810147802791E+01   -0.195805817263994125E+00    0.208171342462996895E-03    0.794279083805842698E+08   -0.624060743175563726E+01    1
    0.316107662392196396E+02    0.895924058269013113E-01   -0.749763618683778503E+02   -0.159394002162492089E-01   -0.190320263365478075E-01   -0.321217598927848874E-01    0.114008350392086966E+01   -0.195799012229571301E+00    0.209565613484962202E-03    0.794279459608428627E+08   -0.624260743175562549E+01    1
    0.316107518079299830E+02    0.896001237705769255E-01   -0.749763646610429788E+02   -0.159430467245240230E-01   -0.190263933301423639E-01   -0.321089920655297997E-01    0.114008471103712328E+01   -0.195794723893603528E+00    0.208407132576337602E-03    0.794280634083695412E+08   -0.624460743175562794E+01    1
    0.316107510856554690E+02    0.895949520993659654E-01   -0.749763657611666048E+02   -0.159441032951984328E-01   -0.190259511038768404E-01   -0.321141059706742046E-01    0.114008651283373341E+01   -0.195801684710296797E+00    0.210938920236210291E-03    0.794280646894238740E+08   -0.624660743175561439E+01    1
    0.316107505435886118E+02    0.895937404988229602E-01   -0.749763652195102708E+02   -0.159392941167631717E-01   -0.190271200682345237E-01   -0.321138931432054589E-01    0.114008609502547142E+01   -0.195798869921161411E+00    0.213584966107786416E-03    0.794280650044772029E+08   -0.624860743175559463E+01    1
    0.316107649167719167E+02    0.895906542830914171E-01   -0.749763617277425141E+02   -0.159399791783905280E-01   -0.190225551148104459E-01   -0.321164299166887268E-01    0.114007616583622062E+01   -0.195794071103272793E+00    0.212426695883377413E-03    0.794281380016086251E+08   -0.625060743175561750E+01    1
    0.316107656688311138E+02    0.895935044859879348E-01   -0.749763655423048903E+02   -0.159411385635487707E-01   -0.190188466628356048E-01   -0.321142458016071344E-01    0.114007762937128043E+01   -0.195796188478780941E+00    0.212711850092261345E-03    0.794281601923942566E+08   -0.625260743175562173E+01    1
    0.316107653268839286E+02    0.895951592862739149E-01   -0.749763615426453924E+02   -0.159412921293627836E-01   -0.190198844136307381E-01   -0.321176334758666165E-01    0.114008874596249976E+01   -0.195803314022488267E+00    0.211905629799360800E-03    0.794281699200843573E+08   -0.625460743175560463E+01    1
    0.316107520932072070E+02    0.896047166712041210E-01   -0.749763623787448381E+02   -0.159433691772337821E-01   -0.190210728540723753E-01   -0.321098606619837149E-01    0.114008618619945579E+01   -0.195794242192924850E+00    0.204681727948052979E-03    0.794281771069430411E+08   -0.625660743175562306E+01    1
    0.316107677948470993E+02    0.895966919750597057E-01   -0.749763751931872662E+02   -0.159417321541918885E-01   -0.190219120486608446E-01   -0.321145684125871064E-01    0.114008086116557195E+01   -0.195802472845235248E+00    0.206552967923381918E-03    0.794281863089313507E+08   -0.625860743175563883E+01    1
    0.316107654509724121E+02    0.895985388579808723E-01   -0.749763612237327237E+02   -0.159351850213646958E-01   -0.190236223035109182E-01   -0.321142158727991955E-01    0.114008916514670045E+01   -0.195804259779975343E+00    0.215110856742884500E-03    0.794282561258000582E+08   -0.626060743175564038E+01    1
    0.316107509076606448E+02    0.895950908711483363E-01   -0.749763604118205791E+02   -0.159420957871121913E-01   -0.190268985457771878E-01   -0.321150102671315454E-01    0.114008179050069502E+01   -0.195798681042912148E+00    0.207808511857303802E-03    0.794282643989681005E+08   -0.626260743175563128E+01    1
    0.316107642661472461E+02    0.895897930659636244E-01   -0.749763660419535682E+02   -0.159355460526970152E-01   -0.190182806415003167E-01   -0.321178687478672620E-01    0.114009056665461128E+01   -0.195800386992987990E+00    0.212047665711067093E-03    0.794282785275495797E+08   -0.626460743175563195E+01    1
    0.316107524850005461E+02    0.895963824684918447E-01   -0.749763680075820531E+02   -0.159430305715837564E-01   -0.190301350065785087E-01   -0.321129550465526006E-01    0.114008580947399119E+01   -0.195796366014939910E+00    0.206270909177755260E-03    0.794282828470220119E+08   -0.626660743175561752E+01    1
    0.316107522080443211E+02    0.896026887847112680E-01   -0.749763655072673174E+02   -0.159345914264252750E-01   -0.190282189206243020E-01   -0.321182975147496844E-01    0.114008392203434372E+01   -0.195798274609117390E+00    0.214584717226742275E-03    0.794282913311104327E+08   -0.626860743175560398E+01    1
    0.316107517586572762E+02    0.895921665037284903E-01   -0.749763665719680148E+02   -0.159451247894929204E-01   -0.190286424139788357E-01   -0.321281362412753693E-01    0.114008821550003070E+01   -0.195801248782135617E+00    0.206296958709174566E-03    0.794283099745713919E+08   -0.627060743175561264E+01    1
    0.316107518460898866E+02    0.895948689506396861E-01   -0.749763673704863578E+02   -0.159417481174041441E-01   -0.190232589231548906E-01   -0.321176425798718329E-01    0.114008947347057421E+01   -0.195809261194182238E+00    0.213787721957911780E-03    0.794283769581211656E+08   -0.627260743175561153E+01    1
    0.316107651551895472E+02    0.895923013465193402E-01   -0.749763660553647213E+02   -0.159422195177905644E-01   -0.190228972421203277E-01   -0.321189187853297212E-01    0.114008395382456929E+01   -0.195799199616416009E+00    0.211612230059847684E-03    0.794283959673453867E+08   -0.627460743175562907E+01    1
    0.316107502112277885E+02    0.895913371441970641E-01   -0.749763605828527773E+02   -0.159405898528556834E-01   -0.190222931652142963E-01   -0.321201416281338345E-01    0.114008792927353619E+01   -0.195801220954034433E+00    0.219408223403306770E-03    0.794284202951828837E+08   -0.627660743175563507E+01    1
    0.316107513035886747E+02    0.895948685221375635E-01   -0.749763641458035011E+02   -0.159409254403552296E-01   -0.190207788459875043E-01   -0.321180897787459382E-01    0.114008647211817626E+01   -0.195806785916778164E+00    0.212123844192808257E-03    0.794284260641591996E+08   -0.627860743175562508E+01    1
    0.316107657518589313E+02    0.895973192444932398E-01   -0.749763642715848846E+02   -0.159385035837585204E-01   -0.190300715780621216E-01   -0.321192992239264369E-01    0.114008549902359890E+01   -0.195800722949759282E+00    0.206950579548028182E-03    0.794284374659818262E+08   -0.628060743175561775E+01    1
    0.316107642199789289E+02    0.895947640999119471E-01   -0.749763617761429373E+02   -0.159322326421602531E-01   -0.190229813529668619E-01   -0.321209801382810051E-01    0.114007842503075052E+01   -0.195808358652837744E+00    0.210685136306044393E-03    0.794284394630909264E+08   -0.628260743175562553E+01    1
    0.316107511746244576E+02    0.895951108243919769E-01   -0.749763628018426402E+02   -0.159370939839371742E-01   -0.190261445117515977E-01   -0.321200615037986956E-01    0.114008596196097134E+01   -0.195797870502578769E+00    0.214446118925348220E-03    0.794284417288879603E+08   -0.628460743175561731E+01    1
    0.316107655966189220E+02    0.895999874755264575E-01   -0.749763645124127720E+02   -0.159333230849247678E-01   -0.190255176033251767E-01   -0.321166323883053245E-01    0.114008197365567021E+01   -0.195807774380517080E+00    0.214505221834762670E-03    0.794284499197152108E+08   -0.628660743175561265E+01    1
    0.316107646151459463E+02    0.895904458538015896E-01   -0.749763656155891880E+02   -0.159417254463868549E-01   -0.190215667966429983E-01   -0.321185304797410934E-01    0.114008364730818634E+01   -0.195802374049420802E+00    0.206774493135906089E-03    0.794284503883616030E+08   -0.628860743175561243E+01    1
    0.316107626619955617E+02    0.895935620209422773E-01   -0.749763523955339224E+02   -0.159412764630806787E-01   -0.190169322560692217E-01   -0.321166932303866906E-01    0.114008768467977761E+01   -0.195803974763317956E+00    0.214892946871266021E-03    0.794284901175043732E+08   -0.629060743175560244E+01    1
    0.316107644568355290E+02    0.895936546528077610E-01   -0.749763656652827706E+02   -0.159409607700075617E-01   -0.190227937095884467E-01   -0.321193355525375493E-01    0.114009054079515537E+01   -0.195795196664226789E+00    0.219668203710964152E-03    0.794285298864056319E+08   -0.629260743175560666E+01    1
    0.316107664075830250E+02    0.895960641185486184E-01   -0.749763740893782114E+02   -0.159421635545922008E-01   -0.190229620464065358E-01   -0.321184938794329203E-01    0.114007824390806234E+01   -0.195801736691640443E+00    0.214603261420334712E-03    0.794285437454225570E+08   -0.629460743175559845E+01    1
    0.316107627888051717E+02    0.895878807477819977E-01   -0.749763606031843608E+02   -0.159381904333009035E-01   -0.190211408297596522E-01   -0.321169400983381606E-01    0.114008862163738023E+01   -0.195797055905482825E+00    0.214223149581741401E-03    0.794285445390201211E+08   -0.629660743175561777E+01    1
    0.316107510563719707E+02    0.895898881567440825E-01   -0.749763667491659760E+02   -0.159366968076323431E-01   -0.190212586530979152E-01   -0.321169702918703628E-01    0.114008188554407930E+01   -0.195797143229360482E+00    0.213455298390674618E-03    0.794285494058255404E+08   -0.629860743175561844E+01    1
    0.316107524253605554E+02    0.896000744807734784E-01   -0.749763656406683339E+02   -0.159389915684593556E-01   -0.190196674039043306E-01   -0.321188414174947492E-01    0.114009233874398475E+01   -0.195799243723386446E+00    0.218459633607043572E-03    0.794285582004583776E+08   -0.630060743175561555E+01    1
    0.316107519845411282E+02    0.895936977799350054E-01   -0.749763638810934623E+02   -0.159381506378010636E-01   -0.190280972476417412E-01   -0.321151799992243775E-01    0.114007943339333084E+01   -0.195800289378456505E+00    0.219598718764451732E-03    0.794285794692637324E+08   -0.630260743175562688E+01    1
    0.316107520600156953E+02    0.895946123740057471E-01   -0.749763645759224602E+02   -0.159416179940357651E-01   -0.190239023425942330E-01   -0.321145128853957337E-01    0.114008374452298655E+01   -0.195795385360056834E+00    0.217390249778604271E-03    0.794285821667688042E+08   -0.630460743175560623E+01    1
    0.316107650850409314E+02    0.895987178919786381E-01   -0.749763692383124720E+02   -0.159342722076329275E-01   -0.190184858384900221E-01   -0.321183037984412584E-01    0.114008245944230335E+01   -0.195799829404167458E+00    0.212786928072047915E-03    0.794285941162334681E+08   -0.630660743175559624E+01    1
    0.316107640518997997E+02    0.895913998046409810E-01   -0.749763585386780136E+02   -0.159420242748345604E-01   -0.190327402258095510E-01   -0.321123987535502850E-01    0.114008039470570965E+01   -0.195799180049814808E+00    0.211918644968195347E-03    0.794285975788445175E+08   -0.630860743175560490E+01    1
    0.316107524412367802E+02    0.895942813318774400E-01   -0.749763664307825195E+02   -0.159368779290173547E-01   -0.190293939728232407E-01   -0.321169506599734492E-01    0.114008382527601038E+01   -0.195801102587708359E+00    0.211203869058895543E-03    0.794286041495464295E+08   -0.631060743175560468E+01    1
    0.316107514929932272E+02    0.895923242798083441E-01   -0.749763614343763152E+02   -0.159418841470297286E-01   -0.190256220002564223E-01   -0.321228683860790634E-01    0.114008644845485052E+01   -0.195795967676997806E+00    0.211829084148372536E-03    0.794286268848797530E+08   -0.631260743175561778E+01    1
    0.316107517467704930E+02    0.895930337245336439E-01   -0.749763641255266577E+02   -0.159419061297081978E-01   -0.190205255462022674E-01   -0.321148523206278916E-01    0.114008827739282981E+01   -0.195805017776723683E+00    0.217551899261279853E-03    0.794286306922556013E+08   -0.631460743175562911E+01    1
    0.316107523677073345E+02    0.895949915196468105E-01   -0.749763639787747849E+02   -0.159434983502873030E-01   -0.190219353012136827E-01   -0.321140505279889146E-01    0.114008174647914196E+01   -0.195803424766260614E+00    0.216326041365463167E-03    0.794286354844913781E+08   -0.631660743175561201E+01    1
    0.316107640188450638E+02    0.895942807868001789E-01   -0.749763634673963537E+02   -0.159382274934768073E-01   -0.190237999550032892E-01   -0.321150486151707340E-01    0.114008887240981149E+01   -0.195793750321349491E+00    0.210740888812791113E-03    0.794286454100400507E+08   -0.631860743175562067E+01    1
    0.316107638203859800E+02    0.895894040135426228E-01   -0.749763639213062589E+02   -0.159465401678403514E-01   -0.190219408769609667E-01   -0.321191782252692321E-01    0.114008197797123412E+01   -0.195796045240327093E+00    0.210323920822023665E-03    0.794286481835873872E+08   -0.632060743175563289E+01    1
    0.316107525671841429E+02    0.895932122646812962E-01   -0.749763629235978328E+02   -0.159467610883872735E-01   -0.190291768920383061E-01   -0.321231262771208489E-01    0.114008557963561774E+01   -0.195800995733634547E+00    0.210910886310648814E-03    0.794286572002937198E+08   -0.632260743175561224E+01    1
    0.316107646866930558E+02    0.895957842498104201E-01   -0.749763641028953884E+02   -0.159439904263332377E-01   -0.190226648776837953E-01   -0.321148113710380892E-01    0.114008164567312864E+01   -0.195795418322523479E+00    0.209522675508383053E-03    0.794286611647871733E+08   -0.632460743175559870E+01    1
    0.316107622930168972E+02    0.895853017326730255E-01   -0.749763621655605448E+02   -0.159340811806010299E-01   -0.190249005767412806E-01   -0.321146343750029414E-01    0.114008002958529464E+01   -0.195794574242563996E+00    0.212039125641882200E-03    0.794286698705398589E+08   -0.632660743175561624E+01    1
    0.316107517827843125E+02    0.895887324470268503E-01   -0.749763678473941582E+02   -0.159367112851935624E-01   -0.190246719316206729E-01   -0.321129695184351679E-01    0.114008770353064914E+01   -0.195798386130317054E+00    0.212279450621614220E-03    0.794286821683478206E+08   -0.632860743175563911E+01    1
    0.316107529915189467E+02    0.895951827775447740E-01   -0.749763677960706332E+02   -0.159392535408570922E-01   -0.190259256320809353E-01   -0.321144612837584650E-01    0.114008755327875089E+01   -0.195796875690813499E+00    0.206753507869910573E-03    0.794286841785389781E+08   -0.633060743175562202E+01    1
    0.316107520752372260E+02    0.895930814086322858E-01   -0.749763619806878836E+02   -0.159438436339947032E-01   -0.190232932965561444E-01   -0.321190077527956433E-01    0.114007702282152135E+01   -0.195801803481451486E+00    0.212915492940881897E-03    0.794286916526742429E+08   -0.633260743175559249E+01    1
    0.316107633449147869E+02    0.895895851744971661E-01   -0.749763670642405202E+02   -0.159358789656526105E-01   -0.190198049021295598E-01   -0.321141291309323049E-01    0.114008715172291364E+01   -0.195805085260938483E+00    0.212206035244444049E-03    0.794287043963600844E+08   -0.633460743175558871E+01    1
    0.316107528693744548E+02    0.895977240726379964E-01   -0.749763627225576954E+02   -0.159419823894249579E-01   -0.190265886283809450E-01   -0.321189864178937565E-01    0.114008846425912824E+01   -0.195800494134087288E+00    0.216885879769492386E-03    0.794287105849908292E+08   -0.633660743175559649E+01    1
    0.316107637116543465E+02    0.895912913796999694E-01   -0.749763656956251339E+02   -0.159430521700604337E-01   -0.190194837467194573E-01   -0.321204329642649222E-01    0.114008345687311663E+01   -0.195804093572193721E+00    0.211960083159227141E-03    0.794287116761294901E+08   -0.633860743175561048E+01    1
    0.316107643658583477E+02    0.895955646843747955E-01   -0.749763658136466375E+02   -0.159396788475896882E-01   -0.190235414482361996E-01   -0.321185591744001103E-01    0.114008500885642849E+01   -0.195796712314102644E+00    0.208757350747887854E-03    0.794287171906473041E+08   -0.634060743175563069E+01    1
    0.316107642629822223E+02    0.895963150184986706E-01   -0.749763592129951348E+02   -0.159428901519832258E-01   -0.190313541508635234E-01   -0.321160725734349409E-01    0.114008692118773403E+01   -0.195797574777903216E+00    0.212836557079388580E-03    0.794287284146767557E+08   -0.634260743175563579E+01    1
    0.316107642336639358E+02    0.895960434313882864E-01   -0.749763638624808806E+02   -0.159415882283922110E-01   -0.190272145727320187E-01   -0.321201716015025590E-01    0.114008406484935976E+01   -0.195794537147438136E+00    0.218700793547276721E-03    0.794287596925610602E+08   -0.634460743175560893E+01    1
    0.316107638380248765E+02    0.895933543814698974E-01   -0.749763648674819621E+02   -0.159414139305276981E-01   -0.190223995741509444E-01   -0.321145488980982136E-01    0.114008713029577491E+01   -0.195804320486262701E+00    0.215438800076771822E-03    0.794287710726449043E+08   -0.634660743175560604E+01    1
    0.316107534147488316E+02    0.895948522678406550E-01   -0.749763674321232401E+02   -0.159400791630418086E-01   -0.190269850314909970E-01   -0.321160227412634544E-01    0.114008358759040429E+01   -0.195804422171695719E+00    0.212727488752739681E-03    0.794287798329820037E+08   -0.634860743175562181E+01    1
    0.316107528953070442E+02    0.895935419952129664E-01   -0.749763675129117217E+02   -0.159373014466642274E-01   -0.190228560405179756E-01   -0.321127391970812068E-01    0.114008474845036534E+01   -0.195803475649106273E+00    0.212266489029547343E-03    0.794287942306198329E+08   -0.635060743175562870E+01    1
    0.316107528472281452E+02    0.895962962866003187E-01   -0.749763635629929865E+02   -0.159401391438512424E-01   -0.190247867752857160E-01   -0.321171752762107118E-01    0.114008600756248857E+01   -0.195791732247989264E+00    0.212317522715397964E-03    0.794288018425968587E+08   -0.635260743175563292E+01    1
    0.316107529338012228E+02    0.895948197139143226E-01   -0.749763637946867192E+02   -0.159442542851793920E-01   -0.190231773365081222E-01   -0.321186695359678143E-01    0.114008519033394884E+01   -0.195799398315524953E+00    0.210474026155937840E-03    0.794288087986717075E+08   -0.635460743175561582E+01    1
    0.316107530741324574E+02    0.895942775268989272E-01   -0.749763619414137850E+02   -0.159460785832282806E-01   -0.190270266855795157E-01   -0.321145877590038112E-01    0.114008625754562076E+01   -0.195803040496025371E+00    0.212710097825601367E-03    0.794288105230826139E+08   -0.635660743175559517E+01    1
    0.316107615786167173E+02    0.895905024944167877E-01   -0.749763610299003744E+02   -0.159381394810978114E-01   -0.190182408357513211E-01   -0.321239757916489607E-01    0.114009015540870595E+01   -0.195797926126822897E+00    0.215916785618880711E-03    0.794288121405842453E+08   -0.635860743175559318E+01    1
    0.316107540409023109E+02    0.895971075022610891E-01   -0.749763694760984833E+02   -0.159454017998996896E-01   -0.190225024597727374E-01   -0.321193285528523984E-01    0.114008509273211889E+01   -0.195795124062546677E+00    0.214456649346908161E-03    0.794288140207972229E+08   -0.636060743175560539E+01    1
    0.316107642247773875E+02    0.895918207903984160E-01   -0.749763699184135959E+02   -0.159374566966282265E-01   -0.190293467368303944E-01   -0.321185698228753438E-01    0.114008271146054474E+01   -0.195796729055478153E+00    0.212533803375531240E-03    0.794288247970195860E+08   -0.636260743175563359E+01    1
    0.316107637863806161E+02    0.895975627888244003E-01   -0.749763616355876792E+02   -0.159422827691524001E-01   -0.190221643604108065E-01   -0.321118643099537054E-01    0.114008248260724621E+01   -0.195797801044009345E+00    0.218154951361102173E-03    0.794288252791604102E+08   -0.636460743175564847E+01    1
    0.316107533887963505E+02    0.895930866935161080E-01   -0.749763658510920408E+02   -0.159418361327388486E-01   -0.190283997472814916E-01   -0.321104427829858874E-01    0.114008621708122049E+01   -0.195800290797513238E+00    0.216472123481188650E-03    0.794288255048231035E+08   -0.636660743175563049E+01    1
    0.316107608376087477E+02    0.895863470960378966E-01   -0.749763580405688828E+02   -0.159348840901550916E-01   -0.190189050597838021E-01   -0.321176767696842932E-01    0.114008709309906742E+01   -0.195805960857174832E+00    0.214243143248059819E-03    0.794288384737739861E+08   -0.636860743175562583E+01    1
    0.316107525907757640E+02    0.895877673660280677E-01   -0.749763699157553276E+02   -0.159390370197398760E-01   -0.190232311449826386E-01   -0.321186729369898269E-01    0.114008350365306144E+01   -0.195795468521568178E+00    0.204229951471611866E-03    0.794288472085207105E+08   -0.637060743175562383E+01    1
    0.316107633929243335E+02    0.895937784173099910E-01   -0.749763688786695184E+02   -0.159330214784661611E-01   -0.190220253797890662E-01   -0.321182125012989261E-01    0.114008652616138040E+01   -0.195796719731055058E+00    0.214684259835403037E-03    0.794288485696851909E+08   -0.637260743175561917E+01    1
    0.316107628103743394E+02    0.895917151873466822E-01   -0.749763631461238731E+02   -0.159423963104361362E-01   -0.190196551068904131E-01   -0.321197291387403314E-01    0.114008209340395661E+01   -0.195800018813151733E+00    0.213504157253475047E-03    0.794288567350449264E+08   -0.637460743175561362E+01    1
    0.316107525431386449E+02    0.895941163180231648E-01   -0.749763626306254594E+02   -0.159390763668289595E-01   -0.190242510070862021E-01   -0.321185765628932973E-01    0.114008773544660369E+01   -0.195797940924946540E+00    0.215230110386963931E-03    0.794288599054244757E+08   -0.637660743175561517E+01    1
    0.316107639063602086E+02    0.895902838204098162E-01   -0.749763700094510313E+02   -0.159397767661584484E-01   -0.190269761077379342E-01   -0.321201202894754526E-01    0.114008247322659528E+01   -0.195802659660816836E+00    0.209914309352027050E-03    0.794288600336815864E+08   -0.637860743175564071E+01    1
    0.316107654587310840E+02    0.896015687137004108E-01   -0.749763676410601647E+02   -0.159437209887142717E-01   -0.190259663812903934E-01   -0.321124534559088792E-01    0.114008430726404431E+01   -0.195794945839415174E+00    0.212660664471662114E-03    0.794288600684952289E+08   -0.638060743175564671E+01    1
    0.316107538916897823E+02    0.895958156941883410E-01   -0.749763668986269352E+02   -0.159447713655255473E-01   -0.190206816135971880E-01   -0.321099650399291406E-01    0.114008302552288843E+01   -0.195799870212750637E+00    0.216403903130561352E-03    0.794288621379327923E+08   -0.638260743175563405E+01    1
    0.316107619312059143E+02    0.895841355575902748E-01   -0.749763604266760950E+02   -0.159432791715872213E-01   -0.190272500829392621E-01   -0.321171031187644646E-01    0.114008794394486923E+01   -0.195803852340489165E+00    0.205637628994751002E-03    0.794288643349200785E+08   -0.638460743175561074E+01    1
    0.316107528134151679E+02    0.895959279579744972E-01   -0.749763627216055113E+02   -0.159413771037091659E-01   -0.190211743444981610E-01   -0.321164313665561127E-01    0.114008401882337296E+01   -0.195802541969542998E+00    0.222745788811073503E-03    0.794288649070179015E+08   -0.638660743175559809E+01    1
    0.316107631475229489E+02    0.895924966670775674E-01   -0.749763624489994100E+02   -0.159428941022531148E-01   -0.190261930069431755E-01   -0.321197284917257020E-01    0.114008855229444661E+01   -0.195804091782227796E+00    0.210574696719137753E-03    0.794288669400591105E+08   -0.638860743175559342E+01    1
    0.316107634182787933E+02    0.895899894847120570E-01   -0.749763653281319336E+02   -0.159412228789690899E-01   -0.190291183507563695E-01   -0.321136771860207962E-01    0.114007985936855327E+01   -0.195799948031268156E+00    0.215223713398941872E-03    0.794288709696832448E+08   -0.639060743175560653E+01    1
    0.316107630887077455E+02    0.895963221210161059E-01   -0.749763588850837550E+02   -0.159398142109550972E-01   -0.190293935875479499E-01   -0.321180811227565685E-01    0.114009223390592251E+01   -0.195800464021457260E+00    0.210623595987200922E-03    0.794288719086615145E+08   -0.639260743175562762E+01    1
    0.316107628354048735E+02    0.895913079496138409E-01   -0.749763648094153439E+02   -0.159419912713092207E-01   -0.190188052581597260E-01   -0.321128564676028960E-01    0.114007696729406649E+01   -0.195798156966522030E+00    0.209384360596251521E-03    0.794288752488651425E+08   -0.639460743175562918E+01    1
    0.316107535268652136E+02    0.895939690073254691E-01   -0.749763692193132982E+02   -0.159402204473489545E-01   -0.190223940022492960E-01   -0.321178580132368829E-01    0.114008259009757995E+01   -0.195801103049998065E+00    0.215895087681913317E-03    0.794288765066483766E+08   -0.639660743175562985E+01    1
    0.316107539612216968E+02    0.895959732193834929E-01   -0.749763659766929607E+02   -0.159387833850864157E-01   -0.190310472827309521E-01   -0.321170239435402405E-01    0.114008073639232221E+01   -0.195804918728318428E+00    0.216180446089576418E-03    0.794288781656364501E+08   -0.639860743175563318E+01    1
    0.316107629817010398E+02    0.895902588668459204E-01   -0.749763662983423984E+02   -0.159399429724160387E-01   -0.190212616012490413E-01   -0.321157148140485474E-01    0.114008264817498883E+01   -0.195801637906479725E+00    0.211747157189834856E-03    0.794288831025398821E+08   -0.640060743175562852E+01    1
    0.316107633904043865E+02    0.895991594877884739E-01   -0.749763629548649249E+02   -0.159353159911651068E-01   -0.190209968075632334E-01   -0.321180641038172621E-01    0.114008377248140946E+01   -0.195798711577082646E+00    0.211068767259861486E-03    0.794288860294161737E+08   -0.640260743175562119E+01    1
    0.316107614166578479E+02    0.895921155386772000E-01   -0.749763557618000078E+02   -0.159360766291776028E-01   -0.190203656494364048E-01   -0.321135936255934340E-01    0.114008588988698434E+01   -0.195798007738469809E+00    0.212249370551906860E-03    0.794288867491041571E+08   -0.640460743175560676E+01    1
    0.316107528862544811E+02    0.895926822332655387E-01   -0.749763620680964351E+02   -0.159421546480126228E-01   -0.190271701131694594E-01   -0.321197964259207561E-01    0.114008789162711732E+01   -0.195802233309363083E+00    0.209529615603136954E-03    0.794288906280768663E+08   -0.640660743175560299E+01    1
    0.316107634929643595E+02    0.895965327541332207E-01   -0.749763621737027535E+02   -0.159421445104367919E-01   -0.190246279979129421E-01   -0.321193753582588448E-01    0.114008491602075024E+01   -0.195793554448174062E+00    0.208082284555814409E-03    0.794288915259068161E+08   -0.640860743175561609E+01    1
    0.316107630296337696E+02    0.895902660860659616E-01   -0.749763662285905355E+02   -0.159392281990569269E-01   -0.190243179000261220E-01   -0.321130803845749505E-01    0.114008575481348018E+01   -0.195795668115401750E+00    0.214188685132678946E-03    0.794288956619948745E+08   -0.641060743175561232E+01    1
