A,e_A
2244.286971096710204,0.017000064979549
30656.203571025900601,0.652152175255427
380.145459220831981,21.200828390233038
8065.126671601086855,253.034192872003985
2532.835006896406412,5587.539396939864673
-467.372133135220793,2.524352988125488
2022.676898020319641,227.736044068643025
-59383.547596633434296,17987.952420313056791
32772.828321456909180,627275.797024302883074
-13754258.747680664062500,34108977.243358843028545
-8603.933644184842706,87.416151222176225
199.353300787508488,2021.563932018905234
-17149.058168172836304,29378.510368323684816
5744.879724025726318,437114.859745297231711
-40145.773494601249695,7327.986481225712851
97250.929586410522461,178717.859094010753324
-259831.555625915527344,1737567.435223661363125
2504759.810577392578125,35611294.647751562297344
-3663761.952545166015625,542191.455964106833562
-1646433.786285400390625,5843965.109059557318687
-24938405.585449218750000,114828854.705339953303337
-2088823.858642578125000,18845605.977482162415981
-24207390.277343750000000,351239607.114044725894928
-523935773.093750000000000,1015264358.263144135475159
