wlc,wll,posc,posm,posme,posmy,order,flag
5175.75533832,5175.76055339,0.00000000,1537.00000000,0.00000000,25.57500243,118,4
5182.11062437,5182.10933371,1812.98039702,1813.03741822,0.02009730,30.41602806,118,0
5182.32151946,5182.32049588,1822.33431298,1822.37958703,0.01441122,30.55032491,118,0
5186.01527732,5186.01505343,1987.43034926,1987.44046115,0.05440584,32.62133144,118,0
5186.16025094,5186.15775082,0.00000000,1994.00000000,0.00000000,32.69207046,118,4
5190.64753052,5190.64778331,2199.50891195,2199.49717516,0.03925364,34.47777591,118,0
5192.95966962,5192.95913527,2307.56593167,2307.59109431,0.01570556,35.09188759,118,0
5193.44810742,5193.44805687,2330.62416893,2330.62655666,0.03648893,35.19456529,118,0
5195.34940747,5195.34150094,0.00000000,2421.00000000,0.00000000,35.50316418,118,4
5199.44414393,5199.44224981,2619.37390459,2619.46698434,0.03415088,35.66261792,118,0
5202.91217699,5202.90437392,0.00000000,2791.98287630,0.06446142,35.23240301,118,0
5204.64876947,5204.63842920,0.00000000,2880.00000000,0.00000000,34.81067360,118,4
5206.60788244,5206.61196877,0.00000000,2980.67413604,0.06314307,34.16052183,118,0
5207.46124743,5207.44655664,0.00000000,3025.00000000,0.00000000,33.81724561,118,4
5209.23709733,5209.23637960,3118.13289381,3118.17081715,0.02313572,32.98119513,118,0
5214.17223356,5214.18357616,0.00000000,1294.00000000,0.00000000,54.63348371,117,4
5216.63165028,5216.63177488,1395.86558395,1395.86039171,0.01140839,57.07673666,117,0
5218.38669245,5218.38634606,1469.27913617,1469.29369221,0.01756519,58.71833025,117,0
5220.00372089,5220.00089976,1537.42886069,1537.54839153,0.02283273,60.15373905,117,0
5227.94299649,5227.94224367,1880.94255034,1880.97581836,0.03367036,66.04324485,117,0
5231.75516292,5231.75142885,0.00000000,2051.27172852,0.00000000,68.13170243,117,2
5180.41941910,5232.45594910,0.00000000,-1.00000000,0.00000000,7.36204303,117,4
5233.62679719,5233.62651274,2136.21449441,2136.22748150,0.01386651,68.96573446,117,0
5234.25998448,5234.25993874,2165.18917991,2165.19127611,0.01165666,69.21835429,117,0
5235.61601300,5235.61642150,2227.62188359,2227.60300663,0.05052983,69.70777230,117,0
5240.81784168,5240.81717539,2471.86124336,2471.89306144,0.01507189,70.89956513,117,0
5241.46998808,5241.46900990,2503.06109907,2503.10802030,0.03629987,70.96854029,117,0
5243.24457871,5243.24415191,2588.68519689,2588.70590441,0.02217665,71.06058510,117,0
5243.78494887,5243.77132820,0.00000000,2615.00000000,0.00000000,71.06026579,117,4
5246.14723666,5246.14447602,0.00000000,2731.00000000,0.00000000,70.89825648,117,5
5249.10835888,5249.10399466,0.00000000,2879.17504883,0.00000000,70.31001699,117,2
5249.48767449,5249.48780406,2898.37739728,2898.37082605,0.02937390,70.20248972,117,0
5252.20481985,5252.20350117,3037.53625269,3037.60454016,0.04368754,69.20738180,117,0
5252.67665072,5252.67669865,3062.08689748,3062.08440579,0.04342137,68.99332318,117,0
5255.33272873,5255.33154202,3201.52454283,3201.58754042,0.05036367,67.55028019,117,0
5256.73520238,5256.73420351,3276.43681288,3276.49045634,0.03641052,66.61882501,117,0
5257.15478380,5257.15363591,3298.97771243,3299.03957694,0.03218867,66.31698998,117,0
5258.51302327,5258.50801425,0.00000000,3372.69409180,0.00000000,65.26201806,117,2
5260.17556673,5260.18264452,0.00000000,3464.00000000,0.00000000,63.80752224,117,4
5261.36224264,5261.36791758,0.00000000,3530.00000000,0.00000000,62.65512152,117,4
5249.48431422,5249.48780406,0.00000000,909.00000000,0.00000000,79.20992254,116,4
5252.20463070,5252.20350117,0.00000000,1016.00000000,0.00000000,82.59878010,116,4
5252.67477915,5252.67669865,1034.69709384,1034.62098394,0.02600755,83.16564484,116,0
5255.33307579,5255.33154202,1140.58132401,1140.64286844,0.06419667,86.26417084,116,0
5256.73493808,5256.73420351,1197.03954070,1197.06919834,0.06133891,87.82391078,116,0
5257.15227680,5257.15363591,1213.99245802,1213.93746428,0.05495073,88.27815417,116,0
5258.50782462,5258.50801425,1268.96764302,1268.95992182,0.03203067,89.72140041,116,0
