2457397.66943 -22.8171320515 1.57420876407 29.36964527 20.3334713524 -10.3920801481 2.72046033239
2457411.69376 -16.9843467712 1.09467918247 14.7917462573 10.7973712846 -2.61984794207 2.66808655912
2457411.70104 -17.0944912375 1.12325485366 27.0436169894 11.5503060046 -2.15413795154 2.38566812909
2457412.70024 -42.4202727636 1.05124477224 33.2099147359 12.3017547273 35.7171786812 2.22841179463
2457412.70762 -36.9562079296 1.0391107651 30.8329088141 11.5842863723 42.1754832772 2.60243515528
2457415.563 -3.32584865167 0.93558350445 11.7433522987 11.6843068917 2.56562195337 1.86798553657
2457418.63943 -10.516779291 1.15674365167 -7.29246222065 11.1361471823 0.248894060858 3.10553953388
2457421.56208 -11.1834517164 2.50068652212 1.20758586481 28.245230368 -25.6260014085 5.0375718457
2457426.45185 -28.1583799166 1.29903796793 25.5685936371 18.4408819578 -9.85507838967 2.218185679
2457449.57162 -17.0259218754 0.861339473033 21.2668492782 12.2762326228 10.0232038398 1.91627254777
2457475.47483 -13.5353883764 1.29289326731 33.6734560174 14.4091859864 5.57260559727 2.27479062743
2457490.43496 -10.124363041 1.39599748938 -12.4110276087 15.8359471792 1.37319493938 2.5412332491
2457504.38433 -16.3228731313 1.34890700947 1.75740020495 14.4583597572 3.8168317772 1.98375250027
2457509.39455 -17.6514881842 1.2599496611 7.65244164051 15.3453922108 -13.2192252853 1.99069238417
2457535.36836 -8.02842633855 1.75613946032 -5.59137248365 18.545949684 -22.4902278683 3.00480448252
2457539.3537 -13.9977282686 1.34207113282 8.38068997887 17.2348192321 -11.6701984141 2.84592386444
2457541.38375 -5.447665216 1.27396973107 -21.2025790689 18.4074845151 -1.49986413611 2.94673246327
2457543.3689 1.54363244796 1.66882973818 -6.26738510793 20.1717099508 1.12278441148 3.28138520079
2457558.36087 -10.2515617193 1.4698252046 -6.74503596175 19.1297391227 -5.95181085635 2.35886265503
2457756.66338 4.48258188199 1.56170190183 0.0560149112725 13.2588701467 -7.72323984732 2.9217862362
2457760.63039 0.620858338396 1.91188442733 20.5430831889 17.6684803265 -13.3394832071 4.766023314
2457761.65882 -12.066110316 1.62897702658 9.24287850219 17.345119547 -12.4919151734 4.24813894039
2457779.58657 -11.9828669703 1.62575134644 24.4795974643 17.8903511369 -4.99518363495 4.00784845446
2457791.51252 -26.6528141029 1.70740409194 17.0146793073 19.3088315532 -4.19336172787 3.07841255818
2457793.50474 -23.59581937 1.78201147084 14.0408943043 18.8163348321 -0.567371933176 4.01490409708
2457798.53804 3.02654538039 1.5901018274 -22.8949454447 19.1626362711 -0.606424501794 3.49668373142
2457799.57397 0.248341664202 1.37910445562 -40.1800440861 14.8357696675 -1.31999363772 2.44848380671
2457800.5079 0.388601920469 1.47897098798 -28.194901211 17.7275223149 -10.6885674344 3.51440007516
2457819.47562 -17.8219459874 1.39289510848 -6.36614637101 20.2270953533 6.35264786997 3.28989418164
2457829.43631 3.82635566749 1.59526315793 -43.9883440448 21.5139045323 -20.6413228383 4.6597616314
2457859.39759 -13.4701256828 1.07316048709 25.7096851714 15.3118381128 -2.32823069319 3.7244999589
2458050.72432 11.8892403911 1.24254384815 -21.3316424471 14.5594967674 -2.29335420038 4.10693142576
2458055.69005 -17.1642179713 1.15439157323 24.9598162842 15.9700046181 5.83532294858 4.27685949177
2458074.65797 11.9374775656 1.22567325877 -44.9656703584 18.1133666832 6.66627076772 5.6097640386
2458089.69122 7.80787514866 2.34894655304 -71.210058486 25.0036935996 -25.4989688951 5.76265213493
2458093.62593 -12.9244394313 1.18308561652 10.8107389683 12.9383711698 1.59831880323 4.60567113743
2458095.60686 -22.1670768808 1.17702862979 16.5233934711 14.2936338649 1.22644831014 2.3755315041
2458097.7284 -22.0992470774 1.35151613584 21.8377771429 15.302309421 2.55723024334 3.48434457867
2458105.5793 11.9804848825 1.32828782573 -31.2711828081 16.3426292666 -3.28451595355 2.60632931855
2458118.6413 12.1844122863 1.29038560795 -31.2508122171 20.8454738408 -2.59213652934 2.46642431713
2458119.64355 6.41819937035 1.63955960495 -44.0558699704 17.9236127201 -10.497996593 3.13989053436
2458120.68685 -4.52644775976 1.47871070474 5.2558973225 15.4046859651 9.72754708215 3.54594244863
2458122.66167 -13.148645559 1.15541208516 -17.1620091659 12.5181532984 4.6663423408 2.4270752376
2458131.72044 16.4026986159 1.8663341596 -59.7716734915 24.7943867211 -27.4717820884 5.2093182667
2458135.67165 -2.8651199116 1.12567394221 24.1544678769 13.7064930504 -0.322648297705 3.97239771797
2458149.46153 -20.5153309845 1.44188627005 5.85847368797 14.6123334547 -5.97408201079 3.23778747209
2458172.6215 -12.6953244913 1.10147878023 -35.0091869587 13.7534458546 -0.672118222058 5.22364039699
2458200.5432 10.8765022447 1.56341011288 -13.5708449026 21.0281718269 -10.2707655012 5.39517294937
2458215.39382 11.6573821029 1.20567319844 -43.1483310188 18.6316372218 -4.46742203203 2.6974270899
2458217.40773 -0.0561874712766 2.07147219308 -59.5836802628 27.6504886413 -28.4615423866 3.92520869617
2458218.37528 -37.8407164694 11.6962374434 -25.3379187685 156.19766637 -44.735576667 20.395636862
2458241.43647 10.9444443741 3.30258264865 -57.2504970198 35.1242178189 -36.2463351134 8.05563876013
2458245.32285 4.60425990343 2.66610401313 -43.0475447596 26.0367311212 -28.2109602446 3.98999692713
2458245.32773 -0.102640739534 1.16564723378 -6.84616083414 16.1844726927 5.72770548841 3.6284454685
