x,theta
0.0,6.178398552322548
1.0,6.187038450558148
2.0,6.199819537428162
3.0,6.190064178588123
4.0,6.1803096484600175
5.0,6.186871394057391
6.0,6.1996567049507405
7.0,6.189899615992147
8.0,6.206861864151179
9.0,6.186707544125241
10.0,6.20157404047918
11.0,6.1918149209320745
12.0,6.20670022513842
13.0,6.186541168438339
14.0,6.201412494942723
15.0,6.191651643096101
16.0,6.206541791156127
17.0,6.186378003548768
18.0,6.2033320191407455
19.0,6.193569132881848
20.0,6.2063808425826466
21.0,6.212937208680877
22.0,6.203171765099206
23.0,6.193407144334671
24.0,6.206223102886483
25.0,6.214860960432276
26.0,6.205093482616462
27.0,6.19532682433352
28.0,6.206062846983713
29.0,6.214703740827552
30.0,6.204934523214035
31.0,6.195166125885798
32.0,6.205905803423462
33.0,6.216629696430829
34.0,6.206858439170439
35.0,6.197088004061108
36.0,6.2057462411779625
37.0,6.216473776792107
38.0,6.206700778421563
39.0,6.196928600535529
40.0,6.205589895851446
41.0,6.218401939652203
42.0,6.207584757806671
43.0,6.223542258111323
44.0,6.203348728839089
45.0,6.218247324236231
46.0,6.208470538975632
47.0,6.225473453867323
48.0,6.203189705944752
49.0,6.218093160329332
50.0,6.2083146296091485
51.0,6.22323696628446
52.0,6.203033906280183
53.0,6.220024392297141
54.0,6.210243814546743
55.0,6.223083417247409
56.0,6.229654676338498
57.0,6.219871538140836
58.0,6.210089212008633
59.0,6.222933089723227
60.0,6.230546626659567
61.0,6.2197191372607605
62.0,6.209935062380701
63.0,6.2206956362479815
64.0,6.231440389126163
65.0,6.2216534490606605
66.0,6.211867321707764
67.0,6.220542642078783
68.0,6.2312910569753015
69.0,6.221502363435242
70.0,6.211714486374277
71.0,6.220392875760439
72.0,6.232185439734415
73.0,6.221351733064189
74.0,6.238382883869136
75.0,6.218154454031094
76.0,6.233081638261986
77.0,6.223289135243242
78.0,6.2382352428634675
79.0,6.2159153668493445
80.0,6.2329340848232135
81.0,6.223139824599961
82.0,6.2360010217306865
83.0,6.242583817452704
84.0,6.232786990336358
85.0,6.222990972315614
86.0,6.235856462808854
87.0,6.244528441886743
88.0,6.233684478471041
89.0,6.2228425775641725
90.0,6.233621432277616
91.0,6.244384435966666
92.0,6.234583787892866
93.0,6.224783949564198
94.0,6.233474212007536
95.0,6.244240892788845
96.0,6.234438482155717
97.0,6.224636881940924
98.0,6.231238368324085
99.0,6.244097812320135
100.0,6.234293637346973
101.0,6.2513531820753485
102.0,6.231094237853284
103.0,6.245000336737739
104.0,6.234149254774401
105.0,6.249121567235548
106.0,6.228857581710116
107.0,6.245904689032436
108.0,6.235050530514421
109.0,6.246889290774618
110.0,6.255573987893051
111.0,6.245763411703237
112.0,6.235953636115283
113.0,6.246747171426222
114.0,6.25543494771857
115.0,6.24562259892128
