x,theta
0.0,5.905219640608365
1.0,5.913745777743415
2.0,5.900248245932993
3.0,5.910833512985448
4.0,5.917323576502525
5.0,5.903823472768877
6.0,5.916449477495902
7.0,5.8927521873152955
8.0,5.907400210348058
9.0,5.9220675355561525
10.0,5.8963291615038145
11.0,5.910978460971478
12.0,5.925647060990201
13.0,5.899907646793679
14.0,5.914558224628749
15.0,5.929228102431807
16.0,5.905525873485118
17.0,5.918139502612156
18.0,5.9046314176710695
19.0,5.911146197380148
20.0,5.921722296008696
21.0,5.907191219580319
22.0,5.912687696311693
23.0,5.9232657284443775
24.0,5.909752967536512
25.0,5.918311542658486
26.0,5.926851110659804
27.0,5.91333577045306
28.0,5.9239374912602045
29.0,5.930438012600362
30.0,5.9169200916303595
31.0,5.929565543996645
32.0,5.905835502323143
33.0,5.920505933133661
34.0,5.935195702842918
35.0,5.909421576509729
36.0,5.924093295466456
37.0,5.938784352934718
38.0,5.913009170817119
39.0,5.927682181002815
40.0,5.942374527763647
41.0,5.918639503971306
42.0,5.931272588429209
43.0,5.9459662273557115
44.0,5.920185716746758
45.0,5.932821096279696
46.0,5.919293041130359
47.0,5.925819589957783
48.0,5.9364141083668756
49.0,5.922883466504146
50.0,5.931455576046588
51.0,5.940008647836969
52.0,5.926475416014874
53.0,5.937093676506763
54.0,5.943604714249247
55.0,5.930068893466142
56.0,5.942733893177419
57.0,5.91897094731344
58.0,5.933663899595103
59.0,5.948376228296269
60.0,5.920519739506474
61.0,5.935215348370953
62.0,5.949930338992999
63.0,5.92411605655812
64.0,5.93881296790839
65.0,5.953529260276625
66.0,5.927713904153919
67.0,5.942412119616051
68.0,5.95712971591081
69.0,5.933357857773586
70.0,5.946012805286443
71.0,5.932466801654712
72.0,5.93900393474425
73.0,5.948591192560372
74.0,5.93402011553659
75.0,5.940558501148601
76.0,5.951171546632786
77.0,5.937620825497987
78.0,5.946208145196081
79.0,5.954776391299987
80.0,5.9412230714643
81.0,5.951859917728498
82.0,5.958382773451788
83.0,5.94482685372553
84.0,5.955464512572675
85.0,5.959942207194054
86.0,5.946384167178429
