x,theta
0.0,6.015875746183866
1.0,6.031641622029838
2.0,6.020012505197101
3.0,6.029629942635836
4.0,6.039229948865646
5.0,6.027597947102045
6.0,6.041330381385777
7.0,6.017355753039382
8.0,6.033129706134432
9.0,6.021496700632682
10.0,6.029060441810145
11.0,6.040721604837806
12.0,6.029085712705296
13.0,6.042825290883414
14.0,6.020897527582719
15.0,6.036678266360099
16.0,6.025040977335692
17.0,6.0326081129982185
18.0,6.044274363285389
19.0,6.03263418611084
20.0,6.0443197242494335
21.0,6.049814783057798
22.0,6.038172109453583
23.0,6.053977832075816
24.0,6.0320416989070935
25.0,6.045771789605496
26.0,6.034127713383256
27.0,6.045819455116586
28.0,6.053375020368762
29.0,6.041728052884089
30.0,6.057540591456245
31.0,6.0335344898998216
32.0,6.047271732433352
33.0,6.035623750845986
34.0,6.045259887666589
35.0,6.054878555111735
36.0,6.043227681775427
37.0,6.05904835360424
38.0,6.0350325881301075
39.0,6.050835169775766
40.0,6.03918288704493
41.0,6.046760710315084
42.0,6.056384618938502
43.0,6.044729831784537
44.0,6.058495659035486
45.0,6.0365302088510475
46.0,6.052340921859567
47.0,6.0406847261281555
48.0,6.0482668510268525
49.0,6.059955574659952
50.0,6.048296478926446
51.0,6.060004541185293
52.0,6.065510806703131
53.0,6.053849207731105
54.0,6.069684993309849
55.0,6.0477111123652065
56.0,6.0614674721765525
57.0,6.049804453574183
58.0,6.061518753397053
59.0,6.068056974896969
60.0,6.055360031810622
61.0,6.071203985348177
62.0,6.047156076057817
63.0,6.062981914115269
64.0,6.051314967596554
65.0,6.060969923200446
66.0,6.07060737124764
67.0,6.05893752399578
68.0,6.0727225441871155
69.0,6.048664902797967
70.0,6.06449890738228
71.0,6.052828027483464
72.0,6.0604218059565795
73.0,6.072127992994858
74.0,6.060454208697124
75.0,6.072179774497968
76.0,6.077694752725563
77.0,6.066018455631138
78.0,6.0818776036289535
79.0,6.059874403492145
80.0,6.073651177221443
81.0,6.061973450176971
82.0,6.071637727670819
83.0,6.079220806525164
84.0,6.067540565634211
85.0,6.083407915926344
86.0,6.059327717371048
87.0,6.07517692721855
88.0,6.063495254108254
89.0,6.0731648344128075
90.0,6.081782695862827
91.0,6.069065241943328
92.0,6.082871965273156
93.0,6.060847840552071
94.0,6.07670525204756
95.0,6.065019625416923
96.0,6.0705558082275815
97.0,6.082280638501793
98.0,6.07059249172481
99.0,6.082336748600568
100.0,6.089927205355892
101.0,6.078236154170369
102.0,6.094118777877981
103.0,6.070015939843728
104.0,6.083814426169006
105.0,6.072122318851406
106.0,6.0818022676763945
107.0,6.0914646585681
108.0,6.0797696399917385
109.0,6.093589687825656
110.0,6.069476800416453
111.0,6.085350803591332
112.0,6.073654730805764
113.0,6.081268524247264
114.0,6.093004703395032
115.0,6.080270302986328
116.0,6.090992537586828
117.0,6.09859128321213
118.0,6.086889775340232
119.0,6.10278904060111
120.0,6.080735520242541
121.0,6.09351135491395
122.0,6.0807737073944494
123.0,6.090464060598677
124.0,6.100136834761862
125.0,6.0884313476909
126.0,6.104338876087141
127.0,6.078130103373226
128.0,6.094020755755523
129.0,6.08231420611348
130.0,6.0899363313600645
131.0,6.101684996062936
132.0,6.089975525282362
133.0,6.101743666836285
134.0,6.107279838614133
135.0,6.095567843257506
136.0,6.111483808029988
137.0,6.089409351905104
138.0,6.102198733748388
139.0,6.089449544653235
140.0,6.099150340631681
141.0,6.108833535812899
142.0,6.097117547940613
143.0,6.110966807697679
144.0,6.086807876236122
145.0,6.102715235784977
146.0,6.090998173744666
147.0,6.098628664893951
148.0,6.109352159222034
149.0,6.096595787361551
150.0,6.108377587816875
151.0,6.115993001423227
152.0,6.1042704857794945
153.0,6.120203208019731
154.0,6.093957733873012
155.0,6.109873557980002
156.0,6.098149961519489
157.0,6.107861236162904
158.0,6.116516530393227
159.0,6.103752961550711
160.0,6.1176181126946005
161.0,6.095510247120515
162.0,6.111434372535982
163.0,6.127375583864691
164.0,6.103193210174851
165.0,6.1170428429384955
166.0,6.105312700741742
167.0,6.115029108982284
168.0,6.122653781519418
169.0,6.110921102551941
170.0,6.126871955783855
171.0,6.1026766181320795
172.0,6.1175701459344225
173.0,6.104798207341908
174.0,6.112442000910562
175.0,6.124223123489983
176.0,6.112486426101654
177.0,6.124287100250854
