x,theta
0.0,6.363893763937497
1.0,6.353988252804946
2.0,6.368978381401291
3.0,6.3506763292184445
4.0,6.365651568990835
5.0,6.3567937515555215
6.0,6.37283527766931
7.0,6.352431729759758
8.0,6.368460816558937
9.0,6.359600112497176
10.0,6.374596522101768
11.0,6.354188423653426
12.0,6.370221462600469
13.0,6.361358946459184
14.0,6.3763590658280975
15.0,6.358047899818672
16.0,6.373033123869057
17.0,6.36311907887827
18.0,6.3781229094874305
19.0,6.359807685784489
20.0,6.3747966176227
21.0,6.364880509528781
22.0,6.379888055778409
23.0,6.361568770421144
24.0,6.376561412785264
25.0,6.366643240490703
26.0,6.383757269605795
27.0,6.363331156108998
28.0,6.378327512740427
29.0,6.36840727480979
30.0,6.385525525125487
31.0,6.3650948438832415
32.0,6.380094917844502
33.0,6.370172612128805
34.0,6.38729508813428
35.0,6.36685983558597
36.0,6.381863629037163
37.0,6.371939255184074
38.0,6.389065959711672
39.0,6.368626132631334
40.0,6.38363365009365
41.0,6.373707205796464
42.0,6.390838141906542
43.0,6.370393737228994
44.0,6.385404980953609
45.0,6.37547646512224
46.0,6.392611636599241
47.0,6.372162650545263
48.0,6.387177622729418
49.0,6.377247034522071
50.0,6.394386445624178
51.0,6.373932874183637
52.0,6.388951579337565
53.0,6.3790189157881585
54.0,6.394056293726848
55.0,6.375704410164559
56.0,6.39072685101516
57.0,6.380792111126453
58.0,6.3958332319563596
59.0,6.37747725983597
60.0,6.3925034389751545
61.0,6.382566622290781
62.0,6.397611488641701
63.0,6.379251424773656
64.0,6.3942813459997865
65.0,6.384342449653175
66.0,6.399391065711569
67.0,6.378918895937062
68.0,6.3950075963690765
69.0,6.386119596237684
70.0,6.40117196420654
71.0,6.38069519225553
72.0,6.395733730397005
73.0,6.3868449835301675
74.0,6.402954186424807
75.0,6.382472808327151
76.0,6.397515097804643
77.0,6.387570252712337
78.0,6.402631265175174
79.0,6.384251746171387
80.0,6.399297790095872
81.0,6.389350859393531
82.0,6.404415634174853
83.0,6.383924818286346
84.0,6.401081808655199
85.0,6.3911327926733605
86.0,6.406201331845921
87.0,6.385705898596342
88.0,6.402867155972906
89.0,6.392916051310536
90.0,6.4058775272915796
91.0,6.413553211452488
92.0,6.404653831885305
93.0,6.394700638628549
94.0,6.4076653787812745
95.0,6.414287273725428
96.0,6.405387141978949
97.0,6.396486556132302
98.0,6.409454562832607
99.0,6.416078201330876
100.0,6.406120340700355
101.0,6.39616325949298
102.0,6.4091355670962145
103.0,6.4178704619412414
104.0,6.40791050924269
105.0,6.397951335474318
106.0,6.410926914504259
107.0,6.419664061038098
108.0,6.409702013889834
109.0,6.3997407441381995
110.0,6.410606217776916
111.0,6.419346431572336
112.0,6.4104391891291
113.0,6.40153149067168
114.0,6.41239973241106
115.0,6.421142202163324
116.0,6.411176257205014
117.0,6.40121108883033
118.0,6.412083030477461
119.0,6.4229393138857205
120.0,6.412971270998881
121.0,6.4030040041017955
122.0,6.413878718834525
123.0,6.424737773084544
124.0,6.414767627160202
125.0,6.4047982594117485
126.0,6.413560318887789
127.0,6.424423062843928
128.0,6.414451110676346
129.0,6.405537365244797
130.0,6.415358184661315
131.0,6.4262237022624475
132.0,6.4162496469382475
133.0,6.40627636552729
134.0,6.415043791247598
135.0,6.428025690251729
136.0,6.418049530071052
137.0,6.408074148543413
138.0,6.414726864948577
139.0,6.427713077847059
140.0,6.4177351054438745
141.0,6.408816062225952
142.0,6.416527751639279
143.0,6.429517256755389
144.0,6.419537176690085
145.0,6.434660159664119
146.0,6.416214840181752
147.0,6.431322788887989
148.0,6.421340599256993
149.0,6.436467396773949
150.0,6.415899394243127
151.0,6.431012281981552
152.0,6.421028276251924
153.0,6.436160026513974
154.0,6.41558712943457
155.0,6.432820013399876
156.0,6.422833895342393
157.0,6.435850132456778
158.0,6.44249948107349
159.0,6.43251077587184
160.0,6.423582326095421
161.0,6.437660418286939
162.0,6.4443115298169715
163.0,6.434320711087601
164.0,6.424330658842678
165.0,6.435234178822043
166.0,6.445065637258125
167.0,6.436132009148707
168.0,6.426139839980095
169.0,6.437046160214933
170.0,6.4458196520322275
171.0,6.43582489181717
172.0,6.425830898492222
173.0,6.43674095405828
174.0,6.447635280653067
175.0,6.4376384019209425
176.0,6.427642289217744
177.0,6.436433220080602
178.0,6.447331270487695
179.0,6.43733256351593
180.0,6.427334626192632
181.0,6.436128675902509
182.0,6.449149120523558
183.0,6.439148291583571
184.0,6.429148229583966
185.0,6.4358216016076994
186.0,6.448846395689756
187.0,6.438843736762223
188.0,6.456130841184262
189.0,6.435517721663231
190.0,6.450666473097719
191.0,6.440661688911945
192.0,6.455829368113825
193.0,6.435211308979788
194.0,6.450365036106049
195.0,6.4403584186609635
196.0,6.453406770109964
197.0,6.461135518198077
198.0,6.452187344282628
199.0,6.4421785991466365
200.0,6.455230287819532
201.0,6.46189853967585
202.0,6.451887201296941
203.0,6.441876620690657
204.0,6.452807318465204
205.0,6.461600670160998
206.0,6.451587493032825
207.0,6.441575075538964
208.0,6.452509530232831
209.0,6.463428213178979
210.0,6.453412900870127
211.0,6.443398350525797
212.0,6.4522092161756746
213.0,6.46313164216069
214.0,6.453114491260912
215.0,6.4430980991472
216.0,6.4519121052694
217.0,6.464961431786151
218.0,6.454942143562263
219.0,6.444923616314938
220.0,6.451612466729301
221.0,6.464666166806623
222.0,6.454645036380057
223.0,6.469842328177549
224.0,6.4491880370664205
225.0,6.464371343313502
