x,theta
0.0,5.9565748016770215
1.0,5.972292808368877
2.0,5.988027760832509
3.0,5.964190481402511
4.0,5.97786200919311
5.0,5.9652841919052335
6.0,5.973855896073019
7.0,5.983433645311337
8.0,5.970853057634741
9.0,5.983524652807148
10.0,5.959671324713554
11.0,5.975400269923625
12.0,5.991146179336212
13.0,5.965244652505731
14.0,5.980973745106397
15.0,5.968389719753347
16.0,5.97491664628636
17.0,5.9865496607181825
18.0,5.973962859954597
19.0,5.984591989208198
20.0,5.992128018793615
21.0,5.979538443647108
22.0,5.9942706839104005
23.0,5.97040355016658
24.0,5.985116470806425
25.0,5.972526900031717
26.0,5.980082779783061
27.0,5.9906969434736865
28.0,5.97810459319583
29.0,5.987712677026337
30.0,5.995254414415953
31.0,5.982658610610713
32.0,5.995348178400306
33.0,5.973517589930509
34.0,5.988240934229225
35.0,6.002983499884422
36.0,5.981153063561024
37.0,5.993825706785046
38.0,5.981227123550923
39.0,5.990842265530603
40.0,5.999412932372387
41.0,5.986811565723357
42.0,5.998480597896503
43.0,6.003976334022752
44.0,5.99137151214191
45.0,6.006124542498711
46.0,5.98222691178286
47.0,5.996960596981879
48.0,5.984355766048651
49.0,5.991922744150514
50.0,6.002552137989291
51.0,5.989944520795959
52.0,5.999566484910872
53.0,6.007119303057905
54.0,5.9945082232934865
55.0,6.007215846382493
56.0,5.985357476219406
57.0,6.0001016293555764
58.0,6.014865038663459
59.0,5.993006812829918
60.0,6.005697497131095
61.0,5.992055808771745
62.0,5.9986021713621085
63.0,6.010268433033346
64.0,5.99765108473936
65.0,6.0083107641014095
66.0,6.015868956910502
67.0,6.003248824534502
68.0,6.018022742549476
69.0,5.992036874711047
70.0,6.007821339941856
71.0,6.023622848806639
72.0,5.99969404242843
73.0,6.013423744833837
74.0,6.000800118398921
75.0,6.0094093082129945
76.0,6.017999519443904
77.0,6.005374215039332
78.0,6.019127966016612
79.0,5.9951829580416955
80.0,6.010978501195446
81.0,6.026791106680406
82.0,6.000789536518624
83.0,6.015555862308759
84.0,6.002927057923081
85.0,6.010511489227923
86.0,6.021164826163975
87.0,6.008533227665559
