gj3218;G  77-46;03 21 46.9231319786 -06 40 24.217353522;323.562  -47.460  [0.095 0.101 90];58.0400 [0.0515] A 2018yCat.1345....0G;v:spectroscopic 25.83 (Opt) A [0.73] 2018yCat.1345....0G


