wlc,wll,posc,posm,posme,posmy,d,sd,k,order,flag
5163.71959607,5163.72062966,1038.04168001,1038.00000000,nan,9.97830885,0.01998463,0.01998463,38702,118,0
5163.77041567,5163.58718935,0.00000000,1040.00000000,nan,10.06521347,0.01998534,0.01998463,38703,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,10.36766783,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,10.45359593,nan,0.00000000,-2147483648,118,1
5164.11606926,5164.12099196,0.00000000,1053.95326889,0.27849843,10.66547974,0.01998461,0.01998463,38699,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,10.88000580,nan,0.00000000,-2147483648,118,1
5164.45451158,5164.25445986,0.00000000,1067.63655379,0.15839789,11.24397128,0.01998541,0.01998463,38698,118,1
5164.45451158,nan,0.00000000,1067.63655379,0.15839789,11.24397128,0.01998541,0.01998463,38698,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,11.63410004,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,11.71683121,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,11.79935241,nan,0.00000000,-2147483648,118,1
5164.95527589,5164.92190281,0.00000000,1087.92109867,0.04138065,12.08330601,0.01998476,0.01998463,38693,118,1
5164.95527589,5164.92190281,0.00000000,1087.92109867,0.04138065,12.08330601,0.01998476,0.01998463,38693,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,12.45200977,nan,0.00000000,-2147483648,118,1
5165.30307511,nan,0.00000000,1102.03669190,0.23816927,12.65471792,0.01998507,0.01998463,38691,118,1
5165.46888021,5165.45598140,0.00000000,1108.77386537,0.30824100,12.92382762,0.01998468,0.01998463,38689,118,1
5165.46888021,5165.45598140,0.00000000,1108.77386537,0.30824100,12.92382762,0.01998468,0.01998463,38689,118,1
5165.46888021,5165.45598140,0.00000000,1108.77386537,0.30824100,12.92382762,0.01998468,0.01998463,38689,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,13.17046388,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,13.24927196,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,13.36710426,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,13.44540648,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,13.52350703,nan,0.00000000,-2147483648,118,1
5165.96609712,nan,0.00000000,1129.00804441,0.28135725,13.71819028,0.01998506,0.01998463,38686,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,13.94947209,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,14.02627100,nan,0.00000000,-2147483648,118,1
5166.28489302,5166.25730639,0.00000000,1142.00576132,0.27894877,14.21761873,0.01998474,0.01998463,38683,118,1
5166.28489302,5166.25730639,0.00000000,1142.00576132,0.27894877,14.21761873,0.01998474,0.01998463,38683,118,1
5166.44650354,nan,0.00000000,1148.60213338,0.31556830,14.46787616,0.01998537,0.01998463,38683,118,1
5166.44650354,nan,0.00000000,1148.60213338,0.31556830,14.46787616,0.01998537,0.01998463,38683,118,1
5166.65648944,5166.65806212,0.00000000,1157.18038474,0.22475257,14.79012550,0.01998463,0.01998463,38680,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,14.96960216,nan,0.00000000,-2147483648,118,1
5166.96858028,nan,0.00000000,1169.94521621,0.04159924,15.26301337,0.01998532,0.01998463,38679,118,1
5166.96858028,5166.79166118,0.00000000,1169.94521621,0.04159924,15.26301337,0.01998532,0.01998463,38679,118,1
