drv,samp
-21.002842475696525,1.413805881806752
-18.7502894724621,1.413805881806752
-17.027832653040605,1.413805881806752
-18.999630794603945,1.413805881806752
-16.868776515191712,1.413805881806752
-17.71137018065201,1.413805881806752
-20.1373310657018,1.413805881806752
-16.364253031733824,1.413805881806752
-17.129610970243448,1.413805881806752
-18.374044504980702,1.413805881806752
-18.137139080874476,1.413805881806752
-20.784687039938945,1.413805881806752
-16.413084812358647,1.413805881806752
-19.454704352678164,1.413805881806752
-23.758006276575543,1.413805881806752
-23.923966262744216,1.413805881806752
-21.6996211276728,1.413805881806752
-18.582568320571227,1.413805881806752
-21.899557061513406,1.413805881806752
-21.018627567103977,1.413805881806752
-22.10297475174775,1.413805881806752
-26.220980446860267,1.413805881806752
-26.15210178954021,1.413805881806752
-25.052275546988312,1.413805881806752
-31.723980069532445,1.413805881806752
-22.712919781458368,1.413805881806752
-24.46882467051637,1.413805881806752
-18.47520523426465,1.413805881806752
-20.620551519185938,1.413805881806752
-21.341940625042298,1.413805881806752
-22.538828234423818,1.413805881806752
-14.449712701461976,1.413805881806752
-17.119767463063,1.413805881806752
-20.317775992521092,1.413805881806752
-22.455356560132714,1.413805881806752
-20.696583815310078,1.413805881806752
-21.221111964719057,1.413805881806752
-14.03976399010753,1.413805881806752
-17.84977342512593,1.413805881806752
-17.532094379239425,1.413805881806752
-18.36736048718558,1.413805881806752
-26.71644388515324,1.413805881806752
-19.460178367569824,1.413805881806752
-26.21417396092238,1.413805881806752
-16.4732682616268,1.413805881806752
-27.6696849719101,1.413805881806752
-25.672265800684727,1.413805881806752
-17.99342645661727,1.413805881806752
-27.22885842699725,1.413805881806752
-25.46285039124632,1.413805881806752
-20.630287693375067,1.413805881806752
-26.518240258460537,1.413805881806752
-32.96006717965702,1.413805881806752
-18.048902189884757,1.413805881806752
-23.892631543767493,1.413805881806752
-21.47044733805069,1.413805881806752
-18.339437853415802,1.413805881806752
-27.324215839304998,1.413805881806752
-25.490085945426472,1.413805881806752
-27.347602400291635,1.413805881806752
-26.795769363317504,1.413805881806752
-34.27139948605054,1.413805881806752
-28.377092482195167,1.413805881806752
-26.7277566225348,1.413805881806752
-24.45290920587331,1.413805881806752
-22.1095678186648,1.413805881806752
-21.73447035070558,1.413805881806752
-22.00033395941,1.413805881806752
-24.97489820200326,1.413805881806752
-20.79341710279732,1.413805881806752
-22.106444762437604,1.413805881806752
-19.561488439021105,1.413805881806752
-24.230099749213878,1.413805881806752
-22.67946374833491,1.413805881806752
-21.660864995183147,1.413805881806752
-26.696073705855724,1.413805881806752
-26.5527722530137,1.413805881806752
-26.619851338461558,1.413805881806752
-17.8994978908554,1.413805881806752
-20.11412306799184,1.413805881806752
-25.329440468990015,1.413805881806752
-29.29580143889325,1.413805881806752
-30.949513845682304,1.413805881806752
-30.196145812839404,1.413805881806752
-29.502138133480685,1.413805881806752
-31.765270788803946,1.413805881806752
-33.91123172609741,1.413805881806752
-26.938289645188433,1.413805881806752
-28.00925582144123,1.413805881806752
-28.78370740181981,1.413805881806752
-28.722662150098586,1.413805881806752
-18.809703603904836,1.413805881806752
-24.110890386750725,1.413805881806752
-26.41062116985711,1.413805881806752
-22.498510515436806,1.413805881806752
-20.141500220982323,1.413805881806752
-18.61133124575531,1.413805881806752
-18.471613411058456,1.413805881806752
-15.37903871855599,1.413805881806752
-19.93326675670626,1.413805881806752
-14.620810695535928,1.413805881806752
-16.446680429858148,1.413805881806752
-20.511928086657804,1.413805881806752
-17.314170394612177,1.413805881806752
-27.59447896513217,1.413805881806752
-26.986798062131356,1.413805881806752
-22.67299637280007,1.413805881806752
-19.194991947653875,1.413805881806752
-23.503238423636503,1.413805881806752
-21.261541851036213,1.413805881806752
-17.066446685061464,1.413805881806752
-21.02929673274457,1.413805881806752
-19.53449746669662,1.413805881806752
-26.407071532279815,1.413805881806752
-22.358609665687254,1.413805881806752
-23.241713456329308,1.413805881806752
-28.333096562044148,1.413805881806752
-25.4996229530484,1.413805881806752
-21.723656809225986,1.413805881806752
-18.620346604851647,1.413805881806752
-22.10932869383123,1.413805881806752
-17.41469583601929,1.413805881806752
-26.545949474921144,1.413805881806752
-20.29326267215629,1.413805881806752
-23.813608286688122,1.413805881806752
-25.794279533424287,1.413805881806752
-22.199115816560152,1.413805881806752
-25.10614579047342,1.413805881806752
-24.28937042902544,1.413805881806752
-23.865197893124787,1.413805881806752
-33.38659994124737,1.413805881806752
-31.678775026085987,1.413805881806752
-27.40331867715622,1.413805881806752
-24.401907697012575,1.413805881806752
-20.253975910415193,1.413805881806752
-17.002580770478744,1.413805881806752
-16.299419888277498,1.413805881806752
-18.40703212462904,1.413805881806752
-25.392186528884395,1.413805881806752
-17.768916337975497,1.413805881806752
-22.826779788077147,1.413805881806752
-24.097083401781674,1.413805881806752
-22.433335279850326,1.413805881806752
-23.997287740658976,1.413805881806752
-17.425889587501842,1.413805881806752
-22.66923238657637,1.413805881806752
-22.53593827363875,1.413805881806752
-24.771428876814753,1.413805881806752
-29.590523936668433,1.413805881806752
-27.805104060729718,1.413805881806752
-25.372414359510003,1.413805881806752
-21.995125631782685,1.413805881806752
-32.16792687711222,1.413805881806752
-22.264030450155587,1.413805881806752
-27.95464778258429,1.413805881806752
-27.118103618746318,1.413805881806752
-24.965361229652444,1.413805881806752
-29.977750565172755,1.413805881806752
-15.720159025214343,1.413805881806752
-25.632505513281103,1.413805881806752
-23.899143548786924,1.413805881806752
-15.717522963737792,1.413805881806752
-19.470500106286636,1.413805881806752
-22.995147654288303,1.413805881806752
-20.611326532910425,1.413805881806752
-18.737060965961973,1.413805881806752
-19.305551113814545,1.413805881806752
-19.06410606429108,1.413805881806752
-24.839932915634563,1.413805881806752
-13.825962434405483,1.413805881806752
-19.083444074435647,1.413805881806752
-21.797828507737904,1.413805881806752
-21.44734337891896,1.413805881806752
-22.442570766395875,1.413805881806752
-18.975739167834035,1.413805881806752
-18.426562143364208,1.413805881806752
-20.47224509723128,1.413805881806752
-24.54958576822446,1.413805881806752
-23.209296538502713,1.413805881806752
-19.56094451125864,1.413805881806752
-28.004156093420534,1.413805881806752
-26.172085861975575,1.413805881806752
-25.692737031788056,1.413805881806752
-22.45425086049545,1.413805881806752
-21.287527740112637,1.413805881806752
-20.76746880806786,1.413805881806752
-19.11081141496652,1.413805881806752
-19.59232723660716,1.413805881806752
-24.385427217592223,1.413805881806752
-29.739632069375148,1.413805881806752
-31.39586524742117,1.413805881806752
-30.208468564520444,1.413805881806752
-24.818254869396696,1.413805881806752
-28.323445023108434,1.413805881806752
-19.988153572921874,1.413805881806752
-17.777734428887925,1.413805881806752
-20.693659382270198,1.413805881806752
-22.261173110920936,1.413805881806752
-16.617255907105573,1.413805881806752
-24.752031943868133,1.413805881806752
-16.546833899688863,1.413805881806752
