A,e_A
2250.129511041313435,0.016958738812139
30664.280346529481903,0.651839787421993
453.666945968463551,21.056325507912778
8365.420911015011370,255.375965971820676
3519.703988930210471,5575.079886017836543
-468.834457144585031,2.487106059973754
1975.696887731552124,223.801118537838278
-59876.929321706295013,17595.334948762672866
139950.785858154296875,609154.500505930278450
-11355957.910766601562500,33034390.767970025539398
-8610.754885109141469,86.282787761275813
221.086067736148834,1957.604611925615473
-17167.542205810546875,29191.281332372171164
23654.771533489227295,426914.664551341091283
-41238.266133427619934,7080.098139689769596
92770.238603591918945,172289.707623364578467
-272961.703926086425781,1696327.194853214779869
3602160.285614013671875,34505351.064684867858887
-3690797.679748535156250,522775.709829049243126
-2278818.272445678710938,5605205.210697611793876
-23442687.918945312500000,109894010.548312097787857
-2330381.013916015625000,18105958.728315133601427
-46586683.425781250000000,334244959.522761046886444
-505959704.578125000000000,972060614.104201555252075
