wlc,wll,posc,posm,posme,posmy,order,flag
5175.75661863,5175.76055339,0.00000000,1537.00000000,0.00000000,6.61475790,118,4
5182.11047937,5182.10933371,1812.94764956,1812.99826872,0.03637059,10.89100997,118,0
5182.32114222,5182.32049588,1822.28274123,1822.31133052,0.02338322,11.02480616,118,0
5186.01500640,5186.01505343,1987.40322266,1987.40109842,0.07269685,13.21511930,118,0
5186.16128286,5186.15775082,0.00000000,1994.00000000,0.00000000,13.29461469,118,4
5190.64648178,5190.64778331,2199.48243144,2199.42200070,0.02634317,15.39688727,118,0
5192.95882564,5192.95913527,2307.54793075,2307.53334969,0.01500519,16.18074988,118,0
5193.44902760,5193.44805687,2330.60546713,2330.65131324,0.02351158,16.31700214,118,0
5195.35018790,5195.34150094,0.00000000,2421.00000000,0.00000000,16.73956638,118,4
5199.44200539,5199.44224981,2619.32485387,2619.31284406,0.01977676,17.03466709,118,0
5202.91147478,5202.90437392,0.00000000,2791.91940602,0.04353032,16.57726438,118,0
5204.64927842,5204.63842920,0.00000000,2880.00000000,0.00000000,16.09481837,118,4
5206.60824406,5206.61196877,0.00000000,2980.66924904,0.07635957,15.34835757,118,0
5207.46168142,5207.44655664,0.00000000,3025.00000000,0.00000000,14.95707162,118,4
5209.23634462,5209.23637960,3118.12179168,3118.11994359,0.04181402,14.01914340,118,0
5214.17365666,5214.18357616,0.00000000,1294.00000000,0.00000000,35.62570242,117,4
5216.63173888,5216.63177488,1395.82558233,1395.82408189,0.01451286,38.10550700,117,0
5218.38661791,5218.38634606,1469.23900057,1469.25042646,0.02691477,39.77002035,117,0
5220.00267112,5220.00089976,1537.37251705,1537.44755982,0.01755353,41.22286044,117,0
5227.94268632,5227.94224367,1880.91185828,1880.93142039,0.04592573,47.16976394,117,0
5231.75248107,5231.75142885,0.00000000,2051.10498047,0.00000000,49.26483487,117,2
nan,5232.45594910,0.00000000,-1.00000000,0.00000000,-12.78497632,117,4
5233.62660148,5233.62651274,2136.18981756,2136.19386867,0.03563748,50.10015136,117,0
5234.25944586,5234.25993874,2165.16273627,2165.14014811,0.03243595,50.35202838,117,0
5235.61598070,5235.61642150,2227.59651262,2227.57614053,0.05884666,50.83948498,117,0
5240.81768870,5240.81717539,2471.84445945,2471.86897468,0.03694910,52.01330155,117,0
5241.46966439,5241.46900990,2503.04113243,2503.07252161,0.05855918,52.07910275,117,0
5243.24401446,5243.24415191,2588.66433707,2588.65766785,0.03028578,52.16183159,117,0
5243.78562525,5243.77132820,0.00000000,2615.00000000,0.00000000,52.15847418,117,4
5246.14784439,5246.14447602,0.00000000,2731.00000000,0.00000000,51.98244698,117,5
5249.10666280,5249.10399466,0.00000000,2879.06274414,0.00000000,51.37658439,117,2
5249.48745775,5249.48780406,2898.36666125,2898.34909890,0.03493376,51.26625922,117,0
5252.20500624,5252.20350117,3037.52076018,3037.59870170,0.02827267,50.25542436,117,0
5252.67726113,5252.67669865,3062.07305219,3062.10229402,0.07772576,50.03866970,117,0
5255.33277193,5255.33154202,3201.51338858,3201.57868348,0.04987048,48.58398849,117,0
5256.73436056,5256.73420351,3276.40325736,3276.41169143,0.06045140,47.64906228,117,0
5257.15413902,5257.15363591,3298.96992641,3298.99704288,0.07620360,47.34576800,117,0
5258.51056130,5258.50801425,0.00000000,3372.54296875,0.00000000,46.29041916,117,2
5260.17585123,5260.18264452,0.00000000,3464.00000000,0.00000000,44.83393064,117,4
5261.36251191,5261.36791758,0.00000000,3530.00000000,0.00000000,43.68397343,117,4
5249.48604567,5249.48780406,0.00000000,909.00000000,0.00000000,60.35296267,116,4
5252.20625463,5252.20350117,0.00000000,1016.00000000,0.00000000,63.69895676,116,4
5252.67693594,5252.67669865,1034.64978991,1034.65919875,0.02660744,64.26100871,116,0
5255.33100781,5255.33154202,1140.52910405,1140.50766855,0.04209571,67.32814452,116,0
5256.73534844,5256.73420351,1196.98849701,1197.03472713,0.08662163,68.88130248,116,0
5257.15311464,5257.15363591,1213.94219918,1213.92110699,0.03792500,69.33377576,116,0
5258.50735339,5258.50801425,1268.91519668,1268.88828640,0.04788429,70.76987564,116,0
5260.18103137,5260.18264452,1337.37951240,1337.31331796,0.01581859,72.47877109,116,0
