wlc,wll,posc,posm,posme,posmy,d,sd,k,order,flag
5176.99150265,5177.12894342,0.00000000,1590.00000000,nan,7.49059830,0.01998474,0.01998527,38603,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,7.60290567,nan,0.00000000,-2147483648,118,1
5177.25844614,5177.39686200,0.00000000,1601.48409158,0.14568660,7.67475028,0.01998474,0.01998527,38601,118,1
5177.25844614,nan,0.00000000,1601.48409158,0.14568660,7.67475028,0.01998474,0.01998527,38601,118,1
5177.50748539,5177.53083170,0.00000000,1612.21228680,0.13327249,7.84630613,0.01998518,0.01998527,38600,118,1
5177.62387721,5177.66480835,0.00000000,1617.23102092,0.08973192,7.92639034,0.01998511,0.01998527,38599,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,8.03421959,nan,0.00000000,-2147483648,118,1
5177.88511711,5177.93278247,0.00000000,1628.50660191,0.10989038,8.10588728,0.01998508,0.01998527,38597,118,1
5178.04463620,5178.06677995,0.00000000,1635.39930404,0.21326019,8.21530321,0.01998518,0.01998527,38596,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,8.28819742,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,8.31985022,nan,0.00000000,-2147483648,118,1
5178.30451318,nan,0.00000000,1646.64074193,0.02139872,8.39321142,0.01998515,0.01998527,38594,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,8.47777925,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,8.50929605,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,8.58798390,nan,0.00000000,-2147483648,118,1
5178.70207779,nan,0.00000000,1663.86784026,0.13250318,8.66444557,0.01998513,0.01998526,38591,118,1
5178.86775948,5179.00495683,0.00000000,1671.05775417,0.15390166,8.77710848,0.01998473,0.01998526,38589,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,8.85435679,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,8.94791803,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,9.02569640,nan,0.00000000,-2147483648,118,1
5179.36682832,5179.40713688,0.00000000,1692.75346569,0.20067437,9.11497652,0.01998511,0.01998526,38586,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,9.21163540,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,9.25795422,nan,0.00000000,-2147483648,118,1
5179.63431980,5179.67529168,0.00000000,1704.40565757,0.14719778,9.29504740,0.01998510,0.01998526,38584,118,1
5179.78145296,5179.80937952,0.00000000,1710.82201036,0.29572355,9.39376402,0.01998515,0.01998526,38583,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,9.48850718,nan,0.00000000,-2147483648,118,1
5180.05861775,5180.07757605,0.00000000,1722.92264868,0.02735975,9.57904514,0.01998518,0.01998526,38581,118,1
5180.05861775,5180.07757605,0.00000000,1722.92264868,0.02735975,9.57904514,0.01998518,0.01998526,38581,118,1
5180.17293405,5180.21168476,0.00000000,1727.91877853,0.03284456,9.65519425,0.01998511,0.01998526,38580,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,9.74759730,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,9.83845325,nan,0.00000000,-2147483648,118,1
5180.59486757,5180.61405262,0.00000000,1746.38573910,0.26670590,9.93480095,0.01998518,0.01998525,38577,118,1
5180.72293475,5180.74818916,0.00000000,1751.99922459,0.04896189,10.01919292,0.01998516,0.01998525,38576,118,1
5180.84566176,5180.88233267,0.00000000,1757.38228283,0.07832818,10.09984807,0.01998511,0.01998525,38575,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,10.16881949,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,10.19862913,nan,0.00000000,-2147483648,118,1
5181.11844768,5181.15064056,0.00000000,1769.36004785,0.46516482,10.27832978,0.01998513,0.01998525,38573,118,1
5181.23569469,nan,0.00000000,1774.51369821,0.02950931,10.35469709,0.01998506,0.01998525,38572,118,1
5181.52578265,5181.55315463,0.00000000,1787.27878924,0.18558483,10.54270814,0.01998515,0.01998525,38570,118,1
5182.09659249,5182.22415076,0.00000000,1812.45592523,0.05242264,10.90854653,0.01998476,0.01998525,38565,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,10.97384129,nan,0.00000000,-2147483648,118,1
5182.32337695,5182.35837089,0.00000000,1822.48076834,0.12024812,11.05228776,0.01998511,0.01998525,38564,118,1
5182.45836869,5182.49259799,0.00000000,1828.45392328,0.15069328,11.13739314,0.01998511,0.01998525,38563,118,1
5182.61740355,5182.62683207,0.00000000,1835.49665203,0.07800617,11.23720892,0.01998521,0.01998525,38562,118,1
5182.87377091,5182.89532113,0.00000000,1846.86271054,0.04707951,11.39706723,0.01998516,0.01998524,38560,118,1
5183.00662312,5183.02957613,0.00000000,1852.75907072,0.06389746,11.47938603,0.01998516,0.01998524,38559,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,11.56605249,nan,0.00000000,-2147483648,118,1
5183.26312167,5183.29810705,0.00000000,1864.15552138,0.22833848,11.63728242,0.01998511,0.01998524,38557,118,1
5183.40880557,5183.43238297,0.00000000,1870.63562917,0.16483257,11.72634023,0.01998515,0.01998524,38556,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,11.82690239,nan,0.00000000,-2147483648,118,1
5183.68287094,5183.70095575,0.00000000,1882.84050631,0.08710739,11.89261998,0.01998517,0.01998524,38554,118,1
5183.81569797,5183.83525261,0.00000000,1888.76238885,0.16873511,11.97260319,0.01998516,0.01998524,38553,118,1
5183.93840739,nan,0.00000000,1894.23711229,0.16774873,12.04613536,0.01998512,0.01998524,38552,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,12.12310590,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,12.18952430,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,12.25560220,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,12.28193730,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,12.36061056,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,12.45176078,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,12.50353633,nan,0.00000000,-2147483648,118,1
5184.71936625,nan,0.00000000,1929.16859832,0.39608842,12.50571366,0.01998502,0.01998524,38546,118,1
5184.89943772,5184.90987881,0.00000000,1937.24490963,0.25935369,12.60953745,0.01998520,0.01998524,38545,118,1
5185.03886198,5185.04423851,0.00000000,1943.50384335,0.18184851,12.68935137,0.01998521,0.01998523,38544,118,1
5185.03886198,nan,0.00000000,1943.50384335,0.18184851,12.68935137,0.01998521,0.01998523,38544,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,12.77158596,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,12.82191271,nan,0.00000000,-2147483648,118,1
5185.42318799,nan,0.00000000,1960.78247981,0.13820180,12.90670428,0.01998514,0.01998523,38541,118,1
5185.55179753,5185.58174721,0.00000000,1966.57301473,0.20677797,12.97854918,0.01998512,0.01998523,38540,118,1
5185.69282556,nan,0.00000000,1972.92758435,0.13366409,13.05680789,0.01998514,0.01998523,38539,118,1
5185.83377427,5185.85054350,0.00000000,1979.28371595,0.03915732,13.13446832,0.01998517,0.01998523,38538,118,1
5185.94887865,nan,0.00000000,1984.47820728,0.24045064,13.19747288,0.01998509,0.01998523,38537,118,1
5186.10970097,5186.11936775,0.00000000,1991.74164463,0.14951058,13.28486754,0.01998519,0.01998523,38536,118,1
5186.35236738,5186.38821998,0.00000000,2002.71427468,0.20656288,13.41531650,0.01998509,0.01998523,38534,118,1
5186.35236738,5186.38821998,0.00000000,2002.71427468,0.20656288,13.41531650,0.01998509,0.01998523,38534,118,1
5186.48622442,5186.52265658,0.00000000,2008.77346692,0.02411170,13.48652996,0.01998509,0.01998523,38533,118,1
5186.63057781,5186.65710019,0.00000000,2015.31305463,0.17225438,13.56272633,0.01998513,0.01998523,38532,118,1
5186.78176503,5186.79155078,0.00000000,2022.16810729,0.09289882,13.64185283,0.01998519,0.01998523,38531,118,1
5186.91226180,5186.92600838,0.00000000,2028.08986907,0.12405302,13.70958701,0.01998517,0.01998523,38530,118,1
5187.04973565,5187.06047297,0.00000000,2034.33310889,0.15143448,13.78037130,0.01998518,0.01998523,38529,118,1
5187.04973565,5187.06047297,0.00000000,2034.33310889,0.15143448,13.78037130,0.01998518,0.01998523,38529,118,1
5187.16256175,5187.19494457,0.00000000,2039.46073652,0.08254679,13.83802219,0.01998510,0.01998522,38528,118,1
5187.31227200,5187.32942316,0.00000000,2046.26986255,0.16217269,13.91389746,0.01998516,0.01998522,38527,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,13.97714298,nan,0.00000000,-2147483648,118,1
5187.56244580,5187.59840135,0.00000000,2057.66160070,0.08567185,14.03908378,0.01998508,0.01998522,38525,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,14.11855267,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,14.14005017,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,14.19349084,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,14.24649656,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,14.29906492,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,14.35119354,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,14.45412210,nan,0.00000000,-2147483648,118,1
5188.52288301,5188.54004562,0.00000000,2101.55156900,0.13589731,14.50038005,0.01998515,0.01998522,38518,118,1
5188.64828457,5188.67459426,0.00000000,2107.30059934,0.23922386,14.55827607,0.01998512,0.01998522,38517,118,1
5188.79361056,5188.80914990,0.00000000,2113.96843372,0.07973177,14.62467718,0.01998516,0.01998522,38516,118,1
5188.79361056,5188.80914990,0.00000000,2113.96843372,0.07973177,14.62467718,0.01998516,0.01998522,38516,118,1
5188.93650786,5188.94371256,0.00000000,2120.53047007,0.24980356,14.68923570,0.01998519,0.01998522,38515,118,1
5189.07040633,5189.07828222,0.00000000,2126.68435325,0.17179397,14.74906306,0.01998519,0.01998522,38514,118,1
5189.18150719,5189.21285889,0.00000000,2131.79421657,0.19954159,14.79821122,0.01998510,0.01998522,38513,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,14.84778552,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,14.87612580,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,14.89492621,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,14.91365198,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,14.93230297,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,14.98780596,nan,0.00000000,-2147483648,118,1
5189.72483226,5189.75123572,0.00000000,2156.83251450,0.02567167,15.03201654,0.01998511,0.01998521,38509,118,1
5189.85927743,nan,0.00000000,2163.04086869,0.25149720,15.08816594,0.01998511,0.01998521,38508,118,1
5190.03086081,nan,0.00000000,2170.97150891,0.04397322,15.15882603,0.01998473,0.01998521,38506,118,1
5190.14696109,5190.15509199,0.00000000,2176.34237786,0.00937808,15.20599638,0.01998518,0.01998521,38506,118,1
5190.28471682,5190.28972479,0.00000000,2182.71995096,0.11535616,15.26128834,0.01998519,0.01998521,38505,118,1
5190.42377852,5190.42436460,2189.18060037,2189.15342742,0.21290353,15.31626926,0.01998521,0.01998521,38504,118,0
5190.55853783,5190.55901143,2195.42606181,2195.40408522,0.07450945,15.36891859,0.01998521,0.01998521,38503,118,0
5190.69045499,5190.69366528,0.00000000,2201.53519275,0.03943318,15.41982091,0.01998520,0.01998521,38502,118,1
5190.80588901,5190.82832615,0.00000000,2206.89671652,0.08637228,15.46373060,0.01998512,0.01998521,38501,118,1
5190.94910413,nan,0.00000000,2213.55384542,0.13953152,15.51746416,0.01998515,0.01998521,38500,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,15.57652887,nan,0.00000000,-2147483648,118,1
5191.21867152,5191.23235089,0.00000000,2226.10013396,0.15154306,15.61634935,0.01998515,0.01998521,38498,118,1
5191.35015337,5191.36703985,0.00000000,2232.22715164,0.05118311,15.66350190,0.01998514,0.01998521,38497,118,1
5191.49777099,5191.50173583,0.00000000,2239.11201005,0.24326116,15.71559024,0.01998519,0.01998521,38496,118,1
5191.62913809,5191.63643884,0.00000000,2245.24422661,0.25946176,15.76118228,0.01998518,0.01998520,38495,118,1
5191.76754947,5191.77114888,0.00000000,2251.71066335,0.03490329,15.80843720,0.01998519,0.01998520,38494,118,1
5191.89857658,5191.90586595,0.00000000,2257.83722653,0.11979787,15.85242695,0.01998518,0.01998520,38493,118,1
5191.89857658,5191.90586595,0.00000000,2257.83722653,0.11979787,15.85242695,0.01998518,0.01998520,38493,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,15.90288882,nan,0.00000000,-2147483648,118,1
5192.18425272,5192.17532116,0.00000000,2271.21216638,0.15160867,15.94580542,0.01998524,0.01998520,38491,118,1
5192.18425272,5192.17532116,0.00000000,2271.21216638,0.15160867,15.94580542,0.01998524,0.01998520,38491,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,15.99179464,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,16.01181852,nan,0.00000000,-2147483648,118,1
5192.57600205,5192.57955670,0.00000000,2289.59206848,0.13786255,16.06814008,0.01998519,0.01998520,38488,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,16.11547284,nan,0.00000000,-2147483648,118,1
5192.83128298,5192.84908222,0.00000000,2301.59349167,0.10157264,16.14425020,0.01998513,0.01998520,38486,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,16.17755772,nan,0.00000000,-2147483648,118,1
5193.10289998,5193.11863588,0.00000000,2314.38407790,0.24139838,16.22206156,0.01998514,0.01998520,38484,118,1
5193.23906875,5193.25342326,0.00000000,2320.80458326,0.14721730,16.25982904,0.01998514,0.01998520,38483,118,1
5193.36864727,5193.38821767,0.00000000,2326.91948321,0.27118464,16.29499297,0.01998512,0.01998520,38482,118,1
5193.50254807,5193.52301912,0.00000000,2333.24362685,0.12314177,16.33053072,0.01998512,0.01998520,38481,118,1
5193.65570064,5193.65782761,0.00000000,2340.48362034,0.13462191,16.37017650,0.01998519,0.01998520,38480,118,1
5193.78279021,5193.79264314,0.00000000,2346.49688714,0.07567173,16.40225966,0.01998516,0.01998519,38479,118,1
5193.91957123,5193.92746571,0.00000000,2352.97414469,0.22795441,16.43595808,0.01998516,0.01998519,38478,118,1
5194.06520252,5194.06229532,0.00000000,2359.87672030,0.15854274,16.47088455,0.01998520,0.01998519,38477,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,16.50585968,nan,0.00000000,-2147483648,118,1
5194.31167331,5194.33197565,0.00000000,2371.57350022,0.09263911,16.52774221,0.01998511,0.01998519,38475,118,1
5194.46104155,5194.46682639,0.00000000,2378.67107477,0.30981291,16.56081179,0.01998517,0.01998519,38474,118,1
5194.60114119,5194.60168416,2385.35099151,2385.32515279,0.16770262,16.59083003,0.01998519,0.01998519,38473,118,0
5194.72998578,5194.73654898,0.00000000,2391.46777232,0.21196230,16.61769291,0.01998517,0.01998519,38472,118,1
5194.85667703,5194.87142085,0.00000000,2397.50358717,0.15364987,16.64329400,0.01998513,0.01998519,38471,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,16.66592063,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,16.68197499,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,16.69378764,nan,0.00000000,-2147483648,118,1
5195.27683407,5195.27607871,2417.51353553,2417.54963369,0.20884689,16.72264830,0.01998519,0.01998519,38468,118,0
5195.40182479,5195.41097877,0.00000000,2423.53201541,0.04532114,16.74463567,0.01998515,0.01998519,38467,118,1
5195.54046726,5195.54588587,0.00000000,2430.16630417,0.06781436,16.76810540,0.01998517,0.01998519,38466,118,1
5195.67663800,5195.68080002,0.00000000,2436.68815728,0.18519489,16.79023928,0.01998517,0.01998519,38465,118,1
5195.80673634,5195.81572122,0.00000000,2442.92459685,0.10950463,16.81053319,0.01998515,0.01998519,38464,118,1
5195.94518695,5195.95064947,0.00000000,2449.56724911,0.36792151,16.83121066,0.01998516,0.01998518,38463,118,1
5196.08272861,5196.08558477,0.00000000,2456.17226525,0.20474790,16.85080989,0.01998517,0.01998518,38462,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,16.86730577,nan,0.00000000,-2147483648,118,1
5196.33963345,5196.35547654,0.00000000,2468.52533922,0.17005083,16.88488857,0.01998512,0.01998518,38460,118,1
5196.33963345,5196.35547654,0.00000000,2468.52533922,0.17005083,16.88488857,0.01998512,0.01998518,38460,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,16.90387549,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,16.91114916,nan,0.00000000,-2147483648,118,1
5196.61922744,5196.62539652,0.00000000,2481.99320709,0.16855786,16.91820820,0.01998516,0.01998518,38458,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,16.93395816,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,16.94036953,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,16.94860810,nan,0.00000000,-2147483648,118,1
5197.03873176,5197.03032942,0.00000000,2502.24731368,0.13865648,16.96076628,0.01998521,0.01998518,38455,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,16.96943628,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,16.97293499,nan,0.00000000,-2147483648,118,1
5197.30513767,5197.30031998,0.00000000,2515.13905219,0.02343816,16.98312002,0.01998520,0.01998518,38453,118,1
5197.30513767,5197.30031998,0.00000000,2515.13905219,0.02343816,16.98312002,0.01998520,0.01998518,38453,118,1
5197.43896965,5197.43532585,0.00000000,2521.62402303,0.22878954,16.99297022,0.01998519,0.01998518,38452,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,17.00042775,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,17.00303822,nan,0.00000000,-2147483648,118,1
5197.68677858,nan,0.00000000,2533.64723174,0.16743030,17.00876063,0.01998511,0.01998518,38450,118,1
5197.83799516,5197.84038582,0.00000000,2540.99380512,0.14339277,17.01682720,0.01998517,0.01998518,38449,118,1
5197.95574193,nan,0.00000000,2546.71949257,0.07755298,17.02228153,0.01998510,0.01998518,38448,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,17.02742541,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,17.03024386,nan,0.00000000,-2147483648,118,1
5198.23797418,5198.24550937,0.00000000,2560.46218220,0.18843257,17.03239578,0.01998515,0.01998517,38446,118,1
5198.37294591,5198.38056468,0.00000000,2567.04362357,0.01833365,17.03575065,0.01998515,0.01998517,38445,118,1
5198.50728347,5198.51562706,0.00000000,2573.60013086,0.10313075,17.03813382,0.01998514,0.01998517,38444,118,1
5198.50728347,5198.51562706,0.00000000,2573.60013086,0.10313075,17.03813382,0.01998514,0.01998517,38444,118,1
5198.65344196,5198.65069651,0.00000000,2580.74037877,0.12787144,17.03964033,0.01998518,0.01998517,38443,118,1
5198.78196989,5198.78577302,0.00000000,2587.02520309,0.08370111,17.04002700,0.01998516,0.01998517,38442,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,17.03970952,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,17.03773532,nan,0.00000000,-2147483648,118,1
5199.18273375,5199.19104498,0.00000000,2606.65744448,0.19058036,17.03557163,0.01998514,0.01998517,38439,118,1
5199.34034121,5199.32614977,0.00000000,2614.39296468,0.45030004,17.03146083,0.01998522,0.01998517,38438,118,1
5199.47233873,5199.46126164,0.00000000,2620.87798257,0.14475653,17.02698925,0.01998521,0.01998517,38437,118,1
5199.60231572,5199.59638058,0.00000000,2627.26950249,0.24872549,17.02166757,0.01998519,0.01998517,38436,118,1
5199.60231572,5199.59638058,0.00000000,2627.26950249,0.24872549,17.02166757,0.01998519,0.01998517,38436,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,17.01508280,nan,0.00000000,-2147483648,118,1
5199.87061754,5199.86663969,0.00000000,2640.48121616,0.12056776,17.00779152,0.01998518,0.01998517,38434,118,1
5200.00799807,5200.00177985,0.00000000,2647.25562217,0.10537012,16.99917446,0.01998519,0.01998517,38433,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,16.99253393,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,16.98654789,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,16.98182590,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,16.97856726,nan,0.00000000,-2147483648,118,1
5200.39793551,5200.40724280,0.00000000,2666.51923542,0.05057567,16.96911573,0.01998513,0.01998517,38430,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,16.95328077,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,16.94931504,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,16.93901470,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,16.93256995,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,16.92816330,nan,0.00000000,-2147483648,118,1
5200.93116760,5200.94795918,0.00000000,2692.94704728,0.10516152,16.91453977,0.01998510,0.01998516,38426,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,16.90724382,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,16.89737459,nan,0.00000000,-2147483648,118,1
5201.22491412,5201.21835986,0.00000000,2707.54799145,0.11635711,16.87779452,0.01998519,0.01998516,38424,118,1
5201.33191939,5201.35357082,0.00000000,2712.87432564,0.25536511,16.86322579,0.01998508,0.01998516,38423,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,16.85151419,nan,0.00000000,-2147483648,118,1
5201.50526385,5201.48878887,0.00000000,2721.51136220,0.11005704,16.83828161,0.01998522,0.01998516,38422,118,1
5201.62267080,5201.62401401,2727.42665153,2727.35961597,0.14689105,16.82046595,0.01998515,0.01998516,38421,118,0
5201.78561855,nan,0.00000000,2735.50282011,0.09640207,16.79441674,0.01998474,0.01998516,38419,118,1
