wlc,wll,posc,posm,posme,posmy,order,flag
5175.75488723,5175.76055339,0.00000000,1537.00000000,0.00000000,6.63554578,118,4
5182.11048036,5182.10933371,1813.01388026,1813.06454278,0.02218081,10.91730520,118,0
5182.32108480,5182.32049588,1822.34888746,1822.37493661,0.01399817,11.05077620,118,0
5186.01366506,5186.01505343,1987.46821159,1987.40550184,0.05250257,13.23279368,118,0
5186.15985504,5186.15775082,0.00000000,1994.00000000,0.00000000,13.31187180,118,4
5190.64708744,5190.64778331,2199.54661611,2199.51430676,0.02655869,15.40312408,118,0
5192.95922384,5192.95913527,2307.61197006,2307.61614095,0.02149457,16.18131482,118,0
5193.44814050,5193.44805687,2330.66949124,2330.67344086,0.02966823,16.31618976,118,0
5195.34909292,5195.34150094,0.00000000,2421.00000000,0.00000000,16.73542490,118,4
5199.44241504,5199.44224981,2619.38961744,2619.39773610,0.04090709,17.02809226,118,0
5202.91148870,5202.90437392,0.00000000,2791.96415297,0.06293316,16.57430851,118,0
5204.64843146,5204.63842920,0.00000000,2880.00000000,0.00000000,16.09599585,118,4
5206.60906596,5206.61196877,0.00000000,2980.75488761,0.07640248,15.35473869,118,0
5207.46084924,5207.44655664,0.00000000,3025.00000000,0.00000000,14.96717163,118,4
5209.23728830,5209.23637960,3118.19207200,3118.24008667,0.03241236,14.03483073,118,0
5214.17183652,5214.18357616,0.00000000,1294.00000000,0.00000000,35.69758216,117,4
5216.63144040,5216.63177488,1395.89737099,1395.88343238,0.02122986,38.17531228,117,0
5218.38655229,5218.38634606,1469.30968136,1469.31834881,0.01766304,39.83573232,117,0
5220.00206093,5220.00089976,1537.44229927,1537.49149097,0.00865462,41.28307707,117,0
5227.94298888,5227.94224367,1880.97875475,1881.01168752,0.03918609,47.19731998,117,0
5231.75105740,5231.75142885,0.00000000,2051.10498047,0.00000000,49.27416205,117,2
nan,5232.45594910,0.00000000,-1.00000000,0.00000000,-13.30092905,117,4
5233.62655819,5233.62651274,2136.25585115,2136.25792609,0.03556315,50.10215229,117,0
5234.25966394,5234.25993874,2165.22873421,2165.21614056,0.02949903,50.35155586,117,0
5235.61603757,5235.61642150,2227.66248190,2227.64473841,0.06525442,50.83369805,117,0
5240.81734071,5240.81717539,2471.91080341,2471.91869893,0.04838488,51.99173966,117,0
5241.46878635,5241.46900990,2503.10758463,2503.09686317,0.03360496,52.05612486,117,0
5243.24435801,5243.24415191,2588.73117309,2588.74117409,0.04056914,52.13592415,117,0
5243.78457709,5243.77132820,0.00000000,2615.00000000,0.00000000,52.13190076,117,4
5246.14685174,5246.14447602,0.00000000,2731.00000000,0.00000000,51.95428689,117,5
5249.10571635,5249.10399466,0.00000000,2879.06274414,0.00000000,51.34939647,117,2
5249.48823023,5249.48780406,2898.43608860,2898.45770142,0.02252497,51.23879101,117,0
5252.20354003,5252.20350117,3037.59208099,3037.59409373,0.03341688,50.23264333,117,0
5252.67623420,5252.67669865,3062.14476970,3062.12062383,0.06158281,50.01662081,117,0
5255.33148762,5255.33154202,3201.58757572,3201.58468744,0.03847132,48.56840543,117,0
5256.73427780,5256.73420351,3276.47901074,3276.48300011,0.03009242,47.63656138,117,0
5257.15366079,5257.15363591,3299.04619311,3299.04753400,0.08776727,47.33475484,117,0
5258.50945154,5258.50801425,0.00000000,3372.54296875,0.00000000,46.28417835,117,2
