wlc,wll,posc,posm,posme,posmy,order,flag
5175.75056778,5175.76055339,0.00000000,1537.00000000,0.00000000,25.80436944,118,4
5182.11051071,5182.10933371,1813.18903565,1813.24103660,0.01217100,30.79868733,118,0
5182.32167860,5182.32049588,1822.52354522,1822.57585686,0.01588602,30.93068540,118,0
5186.01478497,5186.01505343,1987.64286598,1987.63074061,0.04950671,32.91726341,118,0
5186.15553626,5186.15775082,0.00000000,1994.00000000,0.00000000,32.98140780,118,4
5190.64713323,5190.64778331,2199.72670719,2199.69652372,0.05150411,34.60140870,118,0
5192.95922413,5192.95913527,2307.78670509,2307.79088975,0.01572648,35.12806059,118,0
5193.44918322,5193.44805687,2330.84560060,2330.89880103,0.02294406,35.21374659,118,0
5195.34467645,5195.34150094,0.00000000,2421.00000000,0.00000000,35.46102468,118,4
5199.44301197,5199.44224981,2619.57125649,2619.60870311,0.03880175,35.53925669,118,0
5202.91095605,5202.90437392,0.00000000,2792.16108081,0.03559204,35.10588648,118,0
5204.64400878,5204.63842920,0.00000000,2880.00000000,0.00000000,34.70732377,118,4
5206.60857918,5206.61196877,0.00000000,2980.95650639,0.05500988,34.09762065,118,0
5207.45649357,5207.44655664,0.00000000,3025.00000000,0.00000000,33.77947738,118,4
5209.23629110,5209.23637960,3118.38411727,3118.37944080,0.01372104,32.99634108,118,0
5214.16739776,5214.18357616,0.00000000,1294.00000000,0.00000000,54.66568364,117,4
5216.63219175,5216.63177488,1396.06475303,1396.08212383,0.02894820,57.10977976,117,0
5218.38641931,5218.38634606,1469.48020442,1469.48328257,0.01565116,58.74909367,117,0
5220.00097918,5220.00089976,1537.61684723,1537.62021146,0.03630777,60.18170124,117,0
5227.94356089,5227.94224367,1881.15288183,1881.21109261,0.02366970,66.07979733,117,0
5231.75042928,5231.75142885,0.00000000,2051.27172852,0.00000000,68.16867361,117,2
5180.41645322,5232.45594910,0.00000000,-1.00000000,0.00000000,8.19658314,117,4
5233.62663063,5233.62651274,2136.43086335,2136.43624592,0.01100437,69.00571413,117,0
5234.26016853,5234.25993874,2165.40631831,2165.41685048,0.01526498,69.25859892,117,0
5235.61651852,5235.61642150,2227.84070830,2227.84519167,0.09162831,69.74810571,117,0
5240.81761610,5240.81717539,2472.08750299,2472.10854925,0.01197389,70.93574658,117,0
5241.46999483,5241.46900990,2503.28845065,2503.33569724,0.02767829,71.00380243,117,0
5243.24418343,5243.24415191,2588.91543589,2588.91696548,0.02694065,71.09280025,117,0
5243.78018554,5243.77132820,0.00000000,2615.00000000,0.00000000,71.09150370,117,4
5246.14246650,5246.14447602,0.00000000,2731.00000000,0.00000000,70.92488739,117,5
5249.10358614,5249.10399466,0.00000000,2879.17504883,0.00000000,70.33024291,117,2
5249.48757621,5249.48780406,2898.61967181,2898.60811590,0.02097967,70.22052050,117,0
5252.20442115,5252.20350117,3037.78443893,3037.83208179,0.05357981,69.21966058,117,0
5252.67730385,5252.67669865,3062.33616594,3062.36762729,0.02782171,69.00427384,117,0
5255.33244960,5255.33154202,3201.77974474,3201.82792680,0.04584125,67.55873024,117,0
5256.73351338,5256.73420351,3276.67155236,3276.63448958,0.06644009,66.62875832,117,0
5257.15388826,5257.15363591,3299.23707396,3299.25067481,0.03856430,66.32642851,117,0
5258.50833966,5258.50801425,0.00000000,3372.69409180,0.00000000,65.27705601,117,2
5260.17092236,5260.18264452,0.00000000,3464.00000000,0.00000000,63.82885885,117,4
5261.35763173,5261.36791758,0.00000000,3530.00000000,0.00000000,62.68340310,117,4
5249.47945217,5249.48780406,0.00000000,909.00000000,0.00000000,79.31915346,116,4
5252.19975418,5252.20350117,0.00000000,1016.00000000,0.00000000,82.66758816,116,4
5252.67580094,5252.67669865,1034.89370504,1034.85811072,0.02216327,83.23572671,116,0
5255.33207330,5255.33154202,1140.77239821,1140.79371738,0.05324783,86.30420894,116,0
5256.73509900,5256.73420351,1197.23269667,1197.26885280,0.09520660,87.85442432,116,0
5257.15127320,5257.15363591,1214.20448981,1214.10889362,0.05099985,88.30511838,116,0
5258.50756978,5258.50801425,1269.16327627,1269.14517834,0.04033454,89.74096745,116,0
5260.18242512,5260.18264452,1337.62338172,1337.61437770,0.04173112,91.44779961,116,0
5261.36906932,5261.36791758,1386.40163036,1386.44917068,0.02391932,92.61121199,116,0
5265.33081607,5265.33100601,1551.56844825,1551.56045462,0.04253984,96.21073619,116,0
5266.21966469,5266.21892710,1589.02427989,1589.05546219,0.02587622,96.95610418,116,0
5266.71412043,5266.71303273,0.00000000,1609.99621582,0.00000000,97.36075333,116,2
5266.84310001,5266.84038732,1615.35173518,1615.46678669,0.19608813,97.46508933,116,0
5268.87272341,5268.87801204,0.00000000,1702.00000000,0.00000000,99.03963375,116,4
5269.60927637,5269.60471623,0.00000000,1733.63093978,0.03811658,99.57953777,116,0
5270.01754256,5270.01799965,1751.22555959,1751.20585004,0.00689816,99.87126280,116,0
5272.09593944,5272.09532822,1841.30250367,1841.32915319,0.01659440,101.27440587,116,0
5273.47292572,5273.47272601,1901.59122329,1901.59999966,0.02789325,102.12597494,116,0
