A,e_A
2256.225220649833773,0.016969090856375
30553.747179692472855,0.653592948261740
284.741053823410766,20.708754944581298
7479.897878410760313,254.803886363532456
894.832622950896621,5454.168654713500473
-470.157412356566056,2.482399855590107
1981.660417599603534,224.732637507140993
-60006.729508519172668,17330.543108796166052
-18671.716604232788086,618537.962322157109156
-13736378.556030273437500,32542041.860398624092340
-8638.667612913995981,84.745734579222585
62.427295103669167,1931.025285403507723
-15841.606635808944702,28428.316574266056705
51748.627725601196289,408710.237547088414431
-41626.413367629051208,7167.778952091596693
77999.208735942840576,167017.667433762690052
-310340.930061340332031,1678469.797633147332817
3676054.331848144531250,32995077.270454049110413
-3607383.324485778808594,508743.083284822292626
-1559919.848205566406250,5636936.706258371472359
-30134181.123535156250000,105961272.625540584325790
-4374548.728271484375000,18482000.883998755365610
14148320.230468750000000,325236083.533819258213043
-644754059.125000000000000,953089168.185724616050720
