A,e_A
2286.167263084973456,0.016874379443909
30508.885307287440810,0.669322862110945
471.626570861350046,20.431248727425125
8189.608838546089828,269.170441539062551
3538.860233999788761,5456.475985740885335
-478.510249701106659,2.508430584240502
1961.307369555346668,224.647026019824551
-63460.386716127395630,17664.075726645500254
-22317.678516387939453,615789.466890578856692
-15561742.978637695312500,33162485.795799087733030
-8568.749085678718984,86.538119836465199
35.693310797214508,1961.681688739351557
-17589.787892580032349,29596.301989738702105
36606.359148502349854,418565.633532577892765
-40729.382585287094116,7278.624292222503755
85067.035121440887451,172104.890169734280789
-487259.587562561035156,1766987.846927078906447
2537120.339721679687500,33971993.365102738142014
-3662028.661720275878906,525985.468588423449546
-2041457.781265258789062,5799135.117092217318714
-27610111.328125000000000,110216496.599231749773026
-3112871.848144531250000,18460425.271214041858912
-21411652.666015625000000,338429542.207283437252045
-526468169.500000000000000,973330676.532564520835876
