wlc,wll,posc,posm,posme,posmy,d,sd,k,order,flag
5160.52810686,5160.51826607,0.00000000,910.00000000,nan,7.45455783,0.01998466,0.01998462,38726,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,7.79877089,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,7.95088620,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,8.06462307,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,8.21580703,nan,0.00000000,-2147483648,118,1
5161.16845110,5160.91814247,0.00000000,935.49555039,0.06210198,8.42265177,0.01998559,0.01998462,38723,118,1
5161.16845110,5160.91814247,0.00000000,935.49555039,0.06210198,8.42265177,0.01998559,0.01998462,38723,118,1
5161.42213459,5161.18476117,0.00000000,945.61585512,0.17586656,8.80095546,0.01998554,0.01998462,38721,118,1
5161.42213459,5161.18476117,0.00000000,945.61585512,0.17586656,8.80095546,0.01998554,0.01998462,38721,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,9.03786574,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,9.11180917,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,9.22247891,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,9.40627529,nan,0.00000000,-2147483648,118,1
5162.00232786,nan,0.00000000,968.80428777,0.19986443,9.65508795,0.01998469,0.01998462,38715,118,1
5162.09704270,nan,0.00000000,972.59537504,0.27211616,9.79306451,0.01998558,0.01998462,38716,118,1
5162.09704270,nan,0.00000000,972.59537504,0.27211616,9.79306451,0.01998558,0.01998462,38716,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,9.95278618,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,10.02510365,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,10.20533280,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,10.31308389,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,10.38475723,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,10.52771887,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,10.67016803,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,10.74120078,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,10.81210584,nan,0.00000000,-2147483648,118,1
5162.98782833,nan,0.00000000,1008.32834650,0.09257544,11.07082533,0.01998541,0.01998462,38709,118,1
5162.98782833,5162.78505192,0.00000000,1008.32834650,0.09257544,11.07082533,0.01998541,0.01998462,38709,118,1
5163.20571821,5163.18527966,0.00000000,1017.09039287,0.22293012,11.37792178,0.01998470,0.01998462,38706,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,11.54893451,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,11.61838112,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,11.79144689,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,11.89490939,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,12.06672012,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,12.13522544,nan,0.00000000,-2147483648,118,1
5163.85356591,5163.85246379,1043.15006892,1043.19454031,0.11057796,12.27849405,0.01998463,0.01998463,38701,118,0
5163.85356591,5163.85246379,1043.15006892,1043.19454031,0.11057796,12.27849405,0.01998463,0.01998463,38701,118,0
5164.12438944,5164.11938572,0.00000000,1054.12741688,0.18925814,12.64934369,0.01998465,0.01998463,38699,118,1
5164.12438944,5164.11938572,0.00000000,1054.12741688,0.18925814,12.64934369,0.01998465,0.01998463,38699,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,12.81343065,nan,0.00000000,-2147483648,118,1
5164.35694833,nan,0.00000000,1063.52757633,0.05332214,12.96524194,0.01998555,0.01998463,38699,118,1
5164.35694833,5164.11938572,0.00000000,1063.52757633,0.05332214,12.96524194,0.01998555,0.01998463,38699,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,13.18116819,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,13.31396864,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,13.47928000,nan,0.00000000,-2147483648,118,1
5164.93649108,5164.92031710,0.00000000,1086.99617446,0.25124394,13.74206503,0.01998469,0.01998463,38693,118,1
5165.06365144,5165.05382981,0.00000000,1092.15381467,0.19347158,13.91053250,0.01998466,0.01998463,38692,118,1
