A,e_A
2231.506308998049462,0.017044487202810
30725.273710352921626,0.646796455003843
399.008731228939723,21.393546786162322
8236.698270992841572,248.365272091928091
3185.089226778596640,5627.428357596104433
-464.008932474767789,2.500985135892857
2084.956104184500873,223.911456157147967
-56225.990694046020508,17598.935492997490655
-103260.816177368164062,609209.701158750336617
-18985899.035644531250000,32833231.410358708351851
-8669.708261321298778,86.440973520756557
-99.504996158182621,1992.698589067464354
-14295.009213328361511,28923.907852710774023
84469.357936382293701,429085.095146438863594
-38782.291482329368591,7159.717428930118331
70126.374215126037598,176037.433879763819277
-450119.706932067871094,1696857.133770738029853
5752137.693328857421875,35074335.991022534668446
-3585649.267250061035156,529554.529733317322098
-1209143.674240112304688,5695322.020256928168237
-43544298.328125000000000,112548644.082689017057419
-2894358.722656250000000,18101987.333897966891527
39895452.527343750000000,340800369.832143962383270
-653151122.000000000000000,976199989.017528891563416
