A,e_A
2257.843038187342700,0.017396654189411
30654.530994018594356,0.671929705644354
501.155903192266123,21.477591321677416
8527.879287964664400,265.151378324927066
4762.306802378967404,5697.455063106789567
-470.754220878628985,2.568339070383890
2004.575974927283823,232.411211308064622
-64176.354009747505188,18277.400203727953340
-87101.789867401123047,643096.885909508797340
-13187973.665161132812500,34679184.542976506054401
-8647.073117989115417,89.029619431803098
48.825239211320877,2018.450473226660051
-18998.685865283012390,30098.645966696283722
31442.599240779876709,436370.522056743036956
-39638.148835718631744,7365.612097888679273
87810.294993877410889,179083.640778892004164
-473086.531204223632812,1786895.838882622541860
1669568.299133300781250,35759175.939095310866833
-3644233.672477722167969,546860.376981461420655
-1299852.765869140625000,5892750.733261827379465
-29761398.675292968750000,114747351.278381228446960
-2770791.032470703125000,18932261.842430982738733
21376126.679687500000000,351000625.230130910873413
-570484422.906250000000000,1021552685.922906160354614
