wlc,wll,posc,posm,posme,posmy,d,sd,k,order,flag
5177.01005397,5176.96053175,0.00000000,1591.00000000,nan,7.45320860,0.01998481,0.01998462,38603,118,1
5177.05656391,5176.96053175,0.00000000,1593.00000000,nan,7.48506008,0.01998499,0.01998462,38603,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,7.61234960,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,7.70768561,nan,0.00000000,-2147483648,118,1
5177.50560057,5177.49716811,0.00000000,1612.33411279,0.07359700,7.79233903,0.01998465,0.01998462,38599,118,1
5177.62426058,5177.63134458,0.00000000,1617.45078561,0.07400844,7.87344559,0.01998459,0.01998462,38598,118,1
5177.77524517,5177.76552801,0.00000000,1623.96588644,0.34103109,7.97657472,0.01998466,0.01998462,38597,118,1
5177.88663117,nan,0.00000000,1628.77557084,0.01960748,8.05259874,0.01998457,0.01998462,38596,118,1
5177.88663117,nan,0.00000000,1628.77557084,0.01960748,8.05259874,0.01998457,0.01998462,38596,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,8.16660591,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,8.21387990,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,8.26111227,nan,0.00000000,-2147483648,118,1
5178.44627755,5178.43654943,0.00000000,1652.98379386,0.21611702,8.43367071,0.01998466,0.01998462,38592,118,1
5178.44627755,5178.43654943,0.00000000,1652.98379386,0.21611702,8.43367071,0.01998466,0.01998462,38592,118,1
5178.59161396,5178.57077458,0.00000000,1659.28215701,0.19577233,8.53234241,0.01998470,0.01998462,38591,118,1
5178.71253838,5178.70500668,0.00000000,1664.52626921,0.24373732,8.61433523,0.01998465,0.01998462,38590,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,8.71534100,nan,0.00000000,-2147483648,118,1
5178.97869757,5178.97349177,0.00000000,1676.08056043,0.07825001,8.79443952,0.01998464,0.01998462,38588,118,1
5179.11188108,5179.10774475,0.00000000,1681.86832817,0.03500768,8.88435915,0.01998464,0.01998462,38587,118,1
5179.37815560,5179.37627158,1693.32963720,1693.41164647,0.07426414,9.06306859,0.01998463,0.01998462,38585,118,0
5179.37815560,5179.37627158,1693.32963720,1693.41164647,0.07426414,9.06306859,0.01998463,0.01998462,38585,118,0
5179.50999432,5179.51054544,1699.17649255,1699.15248616,0.37777166,9.15162028,0.01998462,0.01998462,38584,118,0
5179.63557037,5179.64482625,0.00000000,1704.66607016,0.18930453,9.23645433,0.01998459,0.01998462,38583,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,9.31832056,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,9.34896424,nan,0.00000000,-2147483648,118,1
5179.91259209,5179.91340877,1716.74449214,1716.70883872,0.16592145,9.42099652,0.01998462,0.01998462,38581,118,0
5180.05598124,5180.04771047,0.00000000,1723.01391796,0.12101099,9.51718711,0.01998466,0.01998462,38580,118,1
5180.18382961,5180.18201913,0.00000000,1728.60175461,0.04004578,9.60218039,0.01998463,0.01998462,38579,118,1
5180.18382961,5180.18201913,0.00000000,1728.60175461,0.04004578,9.60218039,0.01998463,0.01998462,38579,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,9.68405643,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,9.72945669,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,9.75968276,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,9.80496005,nan,0.00000000,-2147483648,118,1
5180.59518066,5180.58498690,0.00000000,1746.60664228,0.26447271,9.87433913,0.01998466,0.01998462,38576,118,1
5180.72057554,5180.71932342,0.00000000,1752.10313269,0.18355064,9.95688390,0.01998463,0.01998462,38575,118,1
5180.86735633,5180.85366690,0.00000000,1758.54177336,0.25710324,10.05324390,0.01998468,0.01998462,38574,118,1
5180.86735633,5180.85366690,0.00000000,1758.54177336,0.25710324,10.05324390,0.01998468,0.01998462,38574,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,10.13464285,nan,0.00000000,-2147483648,118,1
5181.11163947,5181.12237477,0.00000000,1769.26877028,0.16616981,10.21296016,0.01998458,0.01998463,38572,118,1
5181.28409966,nan,0.00000000,1776.85043266,0.22454374,10.32520576,0.01998525,0.01998463,38572,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,10.40113421,nan,0.00000000,-2147483648,118,1
5181.53441317,5181.52548881,0.00000000,1787.86732839,0.35965269,10.48733338,0.01998466,0.01998463,38569,118,1
5181.53441317,5181.52548881,0.00000000,1787.86732839,0.35965269,10.48733338,0.01998466,0.01998463,38569,118,1
5181.66794665,5181.65987410,0.00000000,1793.75060761,0.20862505,10.57342649,0.01998466,0.01998463,38568,118,1
5181.66794665,5181.65987410,0.00000000,1793.75060761,0.20862505,10.57342649,0.01998466,0.01998463,38568,118,1
5181.91832311,5181.92866558,0.00000000,1804.79338602,0.22781494,10.73407833,0.01998459,0.01998463,38566,118,1
5182.07735887,5182.06307177,0.00000000,1811.81547805,0.17027886,10.83558073,0.01998468,0.01998463,38565,118,1
5182.20607977,5182.19748493,0.00000000,1817.50353198,0.03137724,10.91741719,0.01998466,0.01998463,38564,118,1
5182.33291417,5182.33190507,1823.02673294,1823.07137181,0.28759382,10.99718634,0.01998463,0.01998463,38563,118,0
5182.45873118,5182.46633217,0.00000000,1828.67967236,0.12287565,11.07719195,0.01998460,0.01998463,38562,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,11.16693552,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,11.19524014,nan,0.00000000,-2147483648,118,1
5182.72952515,5182.73520730,0.00000000,1840.67565673,0.12909147,11.24714036,0.01998461,0.01998463,38560,118,1
5182.88219763,5182.86965533,0.00000000,1847.44686269,0.06528034,11.34234245,0.01998468,0.01998463,38559,118,1
5183.01865738,5183.00411033,0.00000000,1853.50386556,0.03667101,11.42704926,0.01998468,0.01998463,38558,118,1
5183.14002944,5183.13857230,1858.78752073,1858.85226287,0.26083526,11.50148462,0.01998463,0.01998463,38557,118,0
5183.26585010,5183.27304125,0.00000000,1864.48763732,0.27621962,11.57954182,0.01998460,0.01998463,38556,118,1
5183.42262167,5183.40751717,0.00000000,1871.46146670,0.37639164,11.67560207,0.01998469,0.01998463,38555,118,1
5183.54717204,5183.54200007,0.00000000,1877.00631497,0.19230553,11.75154959,0.01998465,0.01998463,38554,118,1
5183.79726538,nan,0.00000000,1888.15186490,0.23018731,11.90303803,0.01998458,0.01998463,38552,118,1
5183.79726538,nan,0.00000000,1888.15186490,0.23018731,11.90303803,0.01998458,0.01998463,38552,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,11.98188843,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,12.06232356,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,12.08903006,nan,0.00000000,-2147483648,118,1
5184.22834959,5184.21451922,0.00000000,1907.40010073,0.15012326,12.16087377,0.01998468,0.01998463,38549,118,1
5184.22834959,nan,0.00000000,1907.40010073,0.15012326,12.16087377,0.01998468,0.01998463,38549,118,1
5184.36471654,5184.34904398,0.00000000,1913.49871345,0.04700136,12.24154089,0.01998469,0.01998463,38548,118,1
5184.49686855,5184.48357573,0.00000000,1919.41330300,0.22180710,12.31929243,0.01998468,0.01998463,38547,118,1
5184.49686855,5184.48357573,0.00000000,1919.41330300,0.22180710,12.31929243,0.01998468,0.01998463,38547,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,12.39229311,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,12.43131549,nan,0.00000000,-2147483648,118,1
5184.77245296,5184.75266016,0.00000000,1931.76157363,0.35176618,12.48006664,0.01998471,0.01998463,38545,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,12.56047993,nan,0.00000000,-2147483648,118,1
5185.01807875,5185.02177252,0.00000000,1942.78374244,0.16174810,12.62176825,0.01998462,0.01998463,38543,118,1
5185.16594489,5185.15633917,0.00000000,1949.42648644,0.10444933,12.70632938,0.01998467,0.01998463,38542,118,1
