gj729;Ross  154;18 49 49.3638007809 -23 50 10.453568573;639.348  -193.550  [0.127 0.105 90];336.1228 [0.0641] A 2018yCat.1345....0G;v:~ -10.50 (~) A [0.1] 2002ApJS..141..503N


