A,e_A
2253.673406935442927,0.016938032266717
30609.077882641395263,0.658101895882930
370.031429966489668,21.035074863611662
7945.105185426771641,257.595120609290802
2261.304099251516163,5566.188474624804257
-469.858184220407566,2.540405519982051
2059.544104470871389,223.748269660637447
-59649.574739754199982,18131.297043850536284
-48413.859220504760742,607001.990104003692977
-18065191.850952148437500,33961617.514480017125607
-8582.115745735354722,87.086750542053252
-138.815142959356308,2065.620008192553087
-16883.660084605216980,29607.691659692914982
89262.658044815063477,446546.442358286702074
-39822.972281098365784,7426.442912095836618
77786.403885364532471,177768.147258745302679
-319921.361030578613281,1788354.814166578231379
7230467.298706054687500,35751097.204990319907665
-3709825.433479309082031,536698.587095437105745
-1590109.655258178710938,5981634.556676283478737
-24966124.354492187500000,115969413.809699460864067
-78107.191894531250000,18811509.986035149544477
-24228079.208984375000000,350823482.013013064861298
-384841115.562500000000000,1006812653.301610708236694
