A,e_A
2243.093024208117640,0.016857823716773
30635.670417935987643,0.648550299412969
332.331095311179524,20.960217970992296
7837.774882439058274,250.500686767153354
1655.694385364651680,5515.479461216576965
-465.600056253999355,2.492756807796692
1925.852706421166658,222.696750583410733
-65610.486567020416260,17480.417798303584277
139093.514631271362305,608646.033313821651973
-4589406.175170898437500,32596975.714453160762787
-8613.726283703930676,85.670261203550126
285.337785523384809,2004.721309524677054
-16443.388683080673218,28864.750089005316113
21290.261267662048340,430087.933801564795431
-41811.131671309471130,7217.057968629009338
92278.838547706604004,173786.082314465107629
-502819.534393310546875,1712331.060699702473357
3677220.647949218750000,34589526.218598112463951
-3685416.165672302246094,522982.175524151592981
-2030820.688491821289062,5758458.818264099769294
-37874468.797851562500000,111742053.409841433167458
-3634721.315185546875000,18189171.210854981094599
-36210247.226562500000000,338752712.839509785175323
-481430423.656250000000000,965958675.362890601158142
