A,e_A
2260.375155174357133,0.016910860300903
30553.238970974965923,0.653883149765123
319.132166859926656,20.701978584801537
7610.221117579378188,256.140511848959591
1475.375631049275398,5459.252359127266573
-471.967934542291914,2.487754419904900
2013.707960978150368,224.220932186879139
-58133.004777967929840,17390.431992046727828
-19530.155057907104492,614895.143545457860455
-17460731.741699218750000,32564763.690120328217745
-8617.426131206564605,85.371217444415237
301.813591409474611,1962.463419024130644
-18510.782980680465698,28811.639023597039341
3861.849634170532227,416937.419057098915800
-40996.333117127418518,7191.554453450616165
84157.111855030059814,171128.384218656021403
-157339.515838623046875,1706569.509913979563862
2339158.117187500000000,33663456.815770275890827
-3674761.692565917968750,516900.924432956438977
-3037242.453704833984375,5708498.619270624592900
-19539734.319335937500000,109207748.923040568828583
-1211088.575927734375000,18276868.718311037868261
-42806493.962890625000000,333762958.285570681095123
-487275970.515625000000000,957269245.077990531921387
