wlc,wll,posc,posm,posme,posmy,d,sd,k,order,flag
5176.99170889,5176.96154581,0.00000000,1590.00000000,nan,7.45750120,0.01998474,0.01998462,38603,118,1
5177.23031202,5177.22983555,1600.24808398,1600.26859134,0.22400777,7.62394299,0.01998463,0.01998462,38601,118,0
5177.35863724,5177.36399085,0.00000000,1605.78980682,0.02026224,7.71323839,0.01998460,0.01998463,38600,118,1
5177.48704056,5177.49815311,0.00000000,1611.32241946,0.28490113,7.80257209,0.01998458,0.01998463,38599,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,7.89408822,nan,0.00000000,-2147483648,118,1
5177.76694516,5177.76649846,1623.37969266,1623.39897493,0.18187925,7.99703212,0.01998463,0.01998463,38597,118,0
5177.90281545,5177.90068157,0.00000000,1629.26265155,0.12764623,8.09117039,0.01998463,0.01998463,38596,118,1
5178.03410236,5178.03487163,1634.97278930,1634.93953431,0.15127897,8.18212618,0.01998462,0.01998463,38595,118,0
5178.16734469,5178.16906865,0.00000000,1640.69710815,0.14361544,8.27418367,0.01998462,0.01998463,38594,118,1
5178.29236892,5178.30327262,0.00000000,1646.10688674,0.08100448,8.36049901,0.01998458,0.01998463,38593,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,8.48611044,nan,0.00000000,-2147483648,118,1
5178.58166140,5178.57170143,0.00000000,1658.63816396,0.14337352,8.55973571,0.01998466,0.01998463,38591,118,1
5178.69627420,5178.70592627,0.00000000,1663.60812713,0.17922215,8.63846974,0.01998459,0.01998463,38590,118,1
5178.83394506,5178.84015806,0.00000000,1669.58193475,0.05426275,8.73288439,0.01998460,0.01998463,38589,118,1
5178.97601668,5178.97439681,1675.68583518,1675.75619846,0.19322582,8.83020501,0.01998463,0.01998463,38588,118,0
5178.97601668,5178.97439681,1675.68583518,1675.75619846,0.19322582,8.83020501,0.01998463,0.01998463,38588,118,0
nan,nan,0.00000000,-1.00000000,0.00000000,9.00672315,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,9.03802258,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,9.08491438,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,9.11613699,nan,0.00000000,-2147483648,118,1
5179.51049878,5179.51142140,1699.04519137,1699.00500299,0.08515144,9.19413435,0.01998462,0.01998463,38584,118,0
5179.63879446,5179.64569495,0.00000000,1704.59326709,0.05819669,9.28098541,0.01998460,0.01998463,38583,118,1
5179.78075984,5179.77997546,1710.75167828,1710.78589531,0.18359982,9.37693214,0.01998463,0.01998463,38582,118,0
5179.92537254,5179.91426293,0.00000000,1717.09581357,0.26887284,9.47436715,0.01998467,0.01998463,38581,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,9.54986104,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,9.58058874,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,9.61128141,nan,0.00000000,-2147483648,118,1
5180.17852750,5180.18285875,0.00000000,1728.15617059,0.33102303,9.64433119,0.01998461,0.01998463,38579,118,1
5180.32641899,5180.31716711,0.00000000,1734.62451536,0.23206146,9.74322877,0.01998466,0.01998463,38578,118,1
5180.44495969,5180.45148243,0.00000000,1739.81285668,0.22767270,9.82228126,0.01998460,0.01998463,38577,118,1
5180.58340068,5180.58580471,0.00000000,1745.87639664,0.21931450,9.91435283,0.01998462,0.01998463,38576,118,1
5180.71801635,5180.72013396,0.00000000,1751.77673524,0.09808859,10.00361319,0.01998462,0.01998463,38575,118,1
5180.86969450,5180.85447018,0.00000000,1758.43008305,0.29788960,10.10386303,0.01998469,0.01998463,38574,118,1
5180.86969450,5180.85447018,0.00000000,1758.43008305,0.29788960,10.10386303,0.01998469,0.01998463,38574,118,1
5181.12257914,5181.12316350,1769.56211559,1769.53643892,0.10569673,10.27023588,0.01998463,0.01998463,38572,118,0
5181.12257914,5181.12316350,1769.56211559,1769.53643892,0.10569673,10.27023588,0.01998463,0.01998463,38572,118,0
5181.25377931,5181.25752061,0.00000000,1775.30239231,0.12878332,10.35611829,0.01998461,0.01998463,38571,118,1
5181.38936151,5181.39188469,0.00000000,1781.26673796,0.11433301,10.44459441,0.01998462,0.01998463,38570,118,1
5181.52086425,5181.52625574,0.00000000,1787.05583356,0.21667940,10.53011359,0.01998461,0.01998463,38569,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,10.57346932,nan,0.00000000,-2147483648,118,1
