A,e_A
2240.569590910138231,0.016950491887395
30681.396843159473065,0.651316035275943
394.822663580096560,21.187951605728600
8148.894382153637707,251.422074889950949
3058.500652384012938,5583.997987041598208
-466.803948204676999,2.532505700335268
2068.815446446649730,224.774382981924788
-56972.395671844482422,17997.551046524247795
-97510.528644561767578,615067.885509504703805
-18013478.542114257812500,33765762.693741440773010
-8655.666154298931360,86.857977316490945
110.398206405341625,2051.557183208044080
-15965.849596619606018,29274.764054679679248
74610.090347766876221,442330.447404409060255
-39279.166976690292358,7422.909709705612840
80123.450748443603516,177575.767475583823398
-381705.486358642578125,1756465.264679022599012
4731064.884735107421875,35639418.870656214654446
-3656427.838333129882812,538065.671941872336902
-2142200.859725952148438,5960834.387602665461600
-33099605.319335937500000,115223574.504328355193138
-2148276.518066406250000,19019892.632115084677935
-4269542.792968750000000,350240698.718932747840881
-529783827.562500000000000,1011260762.144872426986694
