A,e_A
2270.523538057105270,0.016884110410088
30569.218763515902538,0.661251336349319
451.292401291953865,20.638207815437891
8207.501857666298747,263.098123257059854
3173.690849391743541,5496.295144435626753
-474.093742838042090,2.500287603931068
2054.986258442513645,225.228040047080071
-57593.381007850170135,17628.987364733689901
-239288.097051620483398,621484.521843105554581
-27908783.361572265625000,33290633.762663312256336
-8595.187340598553419,86.061518510108186
-45.131048869341612,1978.116854416217848
-15446.103542804718018,29281.036069265417609
66241.776047229766846,425296.609124432085082
-40615.166837573051453,7247.892586030695384
66053.850026607513428,171209.081922953919275
-607503.124519348144531,1750012.574353872798383
5559115.204010009765625,34233222.939666382968426
-3605785.404235839843750,521904.000604194414336
-1649857.256866455078125,5780666.616939805448055
-42050511.122558593750000,109728302.857943370938301
-3987407.988769531250000,18473133.996675860136747
22081098.236328125000000,335947082.581356406211853
-615059471.906250000000000,973153400.258847594261169
