A,e_A
2209.254922366605115,0.017025160538294
30785.259864568026387,0.641777650335941
320.799596717028180,21.618577996924820
8035.735767457168549,241.083795077910935
1824.659585490822792,5659.153606258510990
-456.709471081376250,2.511330768031557
2025.178335441276431,224.608893661716849
-58336.915649473667145,17652.671747317064728
113935.749898910522461,615442.574374499963596
-8896807.448120117187500,33016056.788984224200249
-8651.447605921886861,85.883737207785643
91.118355233222246,2056.829092142804711
-16357.841049075126648,28493.232409619435202
51077.659761428833008,440817.318992188083939
-41468.277853727340698,7358.218360732269502
81641.145262241363525,176185.295593471353641
-245469.770286560058594,1715406.016609204700217
5957796.444274902343750,35583644.010119728744030
-3665412.637512207031250,527193.504329734714702
-905051.267517089843750,5884814.280342395417392
-24120218.823242187500000,112984611.660677537322044
-3506682.901367187500000,18777322.946785539388657
14385110.294921875000000,343381682.067595720291138
-606371799.125000000000000,985716505.745258331298828
