LP670-017;G 162-70;10 35 01.1173228615 -09 24 38.577977895;228.328  -185.269  [0.133 0.124 90];61.3834 [0.0801] A 2018yCat.1345....0G;~:~ ~ (~) ~ [~] ~                  


