A,e_A
2233.259347638292638,0.016878571974669
30670.926383627600444,0.639094482080089
306.865566815336933,21.072638143837914
7767.889841936994344,245.207606927238032
1689.114198645576835,5533.971740633301124
-463.586064156294015,2.459432656972581
2008.803967245854437,221.950894620987725
-60199.877142041921616,17232.558207798138028
10781.597854614257812,607069.576264480128884
-11089906.737182617187500,32270722.998277198523283
-8655.323275419883430,84.820096041350112
9.396952308714390,1931.807648710567264
-17212.726634502410889,28227.717598769511824
73665.905813455581665,417966.970937232370488
-40820.841627717018127,6976.410383802044635
83750.433928012847900,169020.060351227904903
-382160.430709838867188,1635164.447114441543818
5663244.629821777343750,33812546.408302813768387
-3673763.759857177734375,514002.083004146232270
-1574542.903533935546875,5501085.103169103153050
-32552299.670898437500000,106663655.256039559841156
-3246718.888916015625000,17812808.902075406163931
-15457126.261718750000000,327872257.981002032756805
-533471569.500000000000000,955771081.725316762924194
