A,e_A
2272.754360244064173,0.016790998915851
30546.003137225372484,0.655984272128795
421.221202672575600,20.473302463109182
8002.771090345922858,260.766802692138299
2838.693495247513056,5437.347120111860022
-475.080184606147668,2.477034936345045
1934.701152335386723,222.416962313909693
-64461.652424514293671,17410.656581165781972
112694.361564636230469,608835.057691710069776
-9755696.928466796875000,32648527.361572179943323
-8633.603398865088820,85.376582239057697
-72.076148781925440,1931.371284317088111
-16783.785997152328491,29007.447823413880542
60490.519831180572510,412960.237486864381935
-40955.876799643039703,7114.709345509240848
76180.873028755187988,169148.527502114360686
-102991.227073669433594,1713668.136281811865047
3796420.804199218750000,33458668.261271230876446
-3619822.327499389648438,516454.977565603796393
-1190103.423156738281250,5647226.084901017136872
-17691437.445800781250000,107962868.771272167563438
-2187102.877685546875000,18101372.130905501544476
26583488.257812500000000,331217470.592725574970245
-597197666.187500000000000,960179773.583297729492188
