wlc,wll,posc,posm,posme,posmy,d,sd,k,order,flag
5177.03458044,5176.96206917,0.00000000,1592.00000000,nan,7.46423529,0.01998491,0.01998463,38603,118,1
5177.22175232,5177.23036728,0.00000000,1600.05275957,0.07603441,7.59337252,0.01998459,0.01998463,38601,118,1
5177.37513673,5177.36452676,0.00000000,1606.65769998,0.37735121,7.69910226,0.01998467,0.01998463,38600,118,1
5177.50738085,5177.49869320,0.00000000,1612.35653807,0.16282071,7.79018110,0.01998466,0.01998463,38599,118,1
5177.63861196,5177.63286658,0.00000000,1618.01560073,0.12208278,7.88048299,0.01998465,0.01998463,38598,118,1
5177.77973981,nan,0.00000000,1624.10576029,0.11327001,7.97749894,0.01998468,0.01998463,38597,118,1
5177.89286074,5177.90123421,0.00000000,1628.99056349,0.18245424,8.05518457,0.01998460,0.01998463,38596,118,1
5178.03711499,5178.03542845,0.00000000,1635.22396213,0.17426375,8.15414352,0.01998463,0.01998463,38595,118,1
5178.17067725,5178.16962965,1640.93514977,1640.98046946,0.26404580,8.24535110,0.01998463,0.01998463,38594,118,0
nan,nan,0.00000000,-1.00000000,0.00000000,8.32473489,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,8.35632564,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,8.40366897,nan,0.00000000,-2147483648,118,1
5178.45679485,5178.43805291,0.00000000,1653.38565395,0.12072180,8.44128002,0.01998470,0.01998463,38592,118,1
5178.57526160,5178.57227497,0.00000000,1658.51956830,0.28033654,8.52210457,0.01998464,0.01998463,38591,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,8.59251065,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,8.62389876,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,8.65526168,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,8.70225823,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,8.78045595,nan,0.00000000,-2147483648,118,1
5179.10849033,5179.10923280,1681.68025503,1681.64798148,0.23880277,8.88416937,0.01998462,0.01998463,38587,118,0
5179.10849033,5179.10923280,1681.68025503,1681.64798148,0.23880277,8.88416937,0.01998462,0.01998463,38587,118,0
5179.24600770,5179.24348965,0.00000000,1687.64787363,0.17891042,8.97751158,0.01998464,0.01998463,38586,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,9.07605572,nan,0.00000000,-2147483648,118,1
5179.51597537,5179.51202423,0.00000000,1699.40094573,0.20652623,9.15961243,0.01998464,0.01998463,38584,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,9.23059149,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,9.27680490,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,9.32294870,nan,0.00000000,-2147483648,118,1
5179.92210796,5179.91487830,0.00000000,1717.11385005,0.06418980,9.43208524,0.01998466,0.01998463,38581,118,1
5180.05595285,5180.04917691,0.00000000,1722.95973613,0.19079780,9.52146423,0.01998466,0.01998463,38580,118,1
5180.18056383,5180.18348249,0.00000000,1728.40608701,0.03247529,9.60448068,0.01998462,0.01998463,38579,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,9.64393091,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,9.67430932,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,9.73496278,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,9.76523732,nan,0.00000000,-2147483648,118,1
5180.56901608,5180.58644099,0.00000000,1745.40751956,0.12642873,9.86199176,0.01998456,0.01998463,38576,118,1
5180.56901608,5180.58644099,0.00000000,1745.40751956,0.12642873,9.86199176,0.01998456,0.01998463,38576,118,1
5180.69830000,5180.72077442,0.00000000,1751.07379646,0.12234827,9.94724608,0.01998454,0.01998463,38575,118,1
5180.86867643,5180.85511482,0.00000000,1758.54712685,0.13119688,10.05923794,0.01998468,0.01998463,38574,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,10.14062138,nan,0.00000000,-2147483648,118,1
5181.11707628,5181.12381651,0.00000000,1769.45520250,0.00553355,10.22175461,0.01998461,0.01998463,38572,118,1
5181.11707628,5181.12381651,0.00000000,1769.45520250,0.00553355,10.22175461,0.01998461,0.01998463,38572,118,1
5181.41146621,5181.39254606,0.00000000,1782.40191160,0.24630108,10.41313584,0.01998470,0.01998463,38570,118,1
5181.41146621,5181.39254606,0.00000000,1782.40191160,0.24630108,10.41313584,0.01998470,0.01998463,38570,118,1
5181.52452919,5181.52692129,0.00000000,1787.37972018,0.19760008,10.48626990,0.01998462,0.01998463,38569,118,1
5181.66132352,5181.66130349,1793.38050257,1793.38138527,0.16019856,10.57410683,0.01998463,0.01998463,38568,118,0
nan,nan,0.00000000,-1.00000000,0.00000000,10.64144555,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,10.75754667,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,10.81533761,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,10.84416734,nan,0.00000000,-2147483648,118,1
5182.20387099,5182.19890198,0.00000000,1817.35384917,0.25857270,10.92112451,0.01998465,0.01998463,38564,118,1
5182.47065901,5182.46774305,0.00000000,1829.15574153,0.33871832,11.08962769,0.01998464,0.01998463,38562,118,1
5182.47065901,5182.46774305,0.00000000,1829.15574153,0.33871832,11.08962769,0.01998464,0.01998463,38562,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,11.17247816,nan,0.00000000,-2147483648,118,1
5182.74688707,5182.73661200,0.00000000,1841.39353930,0.18852916,11.26265751,0.01998467,0.01998463,38560,118,1
5182.74688707,5182.73661200,0.00000000,1841.39353930,0.18852916,11.26265751,0.01998467,0.01998463,38560,118,1
5182.87178493,5182.87105694,1846.87551108,1846.90780706,0.22244122,11.34004511,0.01998463,0.01998463,38559,118,0
5183.12905510,5183.13996774,0.00000000,1858.35569652,0.20718831,11.49953143,0.01998459,0.01998463,38557,118,1
5183.12905510,5183.13996774,0.00000000,1858.35569652,0.20718831,11.49953143,0.01998459,0.01998463,38557,118,1
5183.27951242,5183.27443360,0.00000000,1865.04347890,0.22093010,11.59195564,0.01998465,0.01998463,38556,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,11.67380193,nan,0.00000000,-2147483648,118,1
5183.55413724,5183.54338625,0.00000000,1877.26492935,0.27812198,11.75939953,0.01998467,0.01998463,38554,118,1
5183.69297464,5183.67787304,0.00000000,1883.45065455,0.25155019,11.84341932,0.01998469,0.01998463,38553,118,1
5183.80381208,5183.81236680,0.00000000,1888.39232691,0.05000435,11.91018318,0.01998460,0.01998463,38552,118,1
5183.94261775,5183.94686755,0.00000000,1894.58528916,0.08962240,11.99339800,0.01998462,0.01998463,38551,118,1
5184.09446851,5184.08137527,0.00000000,1901.36579974,0.15995349,12.08392110,0.01998468,0.01998463,38550,118,1
5184.23599158,nan,0.00000000,1907.69036741,0.00710167,12.16779746,0.01998471,0.01998463,38549,118,1
5184.35644704,5184.35041165,0.00000000,1913.07741022,0.13984502,12.23880932,0.01998466,0.01998463,38548,118,1
5184.47310022,5184.48494031,0.00000000,1918.29789628,0.14328251,12.30724327,0.01998459,0.01998463,38547,118,1
5184.60982879,5184.61947595,0.00000000,1924.42118096,0.34263512,12.38702724,0.01998460,0.01998463,38546,118,1
5184.60982879,5184.61947595,0.00000000,1924.42118096,0.34263512,12.38702724,0.01998460,0.01998463,38546,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,12.45925700,nan,0.00000000,-2147483648,118,1
5185.00726103,5185.02312476,0.00000000,1942.24682722,0.10609894,12.61625838,0.01998457,0.01998463,38543,118,1
5185.00726103,5185.02312476,0.00000000,1942.24682722,0.10609894,12.61625838,0.01998457,0.01998463,38543,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,12.68926261,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,12.76488129,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,12.78996919,nan,0.00000000,-2147483648,118,1
5185.41888482,5185.42683641,0.00000000,1960.75150552,0.33383279,12.84933295,0.01998460,0.01998464,38540,118,1
5185.56779018,5185.56142093,0.00000000,1967.45630944,0.17177793,12.93252452,0.01998466,0.01998464,38539,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,13.01306074,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,13.06196848,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,13.13486802,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,13.15904391,nan,0.00000000,-2147483648,118,1
5186.08700685,5186.09982886,0.00000000,1990.88005492,0.05780968,13.21777202,0.01998459,0.01998464,38535,118,1
5186.08700685,5186.09982886,0.00000000,1990.88005492,0.05780968,13.21777202,0.01998459,0.01998464,38535,118,1
5186.23925403,5186.23444831,0.00000000,1997.76175289,0.05509573,13.29995332,0.01998465,0.01998464,38534,118,1
5186.35785284,5186.36907474,0.00000000,2003.12670831,0.24515849,13.36350186,0.01998459,0.01998464,38533,118,1
5186.50271296,5186.50370817,2009.70939905,2009.66433625,0.18636825,13.44031980,0.01998463,0.01998464,38532,118,0
5186.62920937,5186.63834858,0.00000000,2015.41569150,0.18613887,13.50733030,0.01998460,0.01998464,38531,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,13.59487599,nan,0.00000000,-2147483648,118,1
5186.90927506,5186.90765037,0.00000000,2028.11938909,0.14974831,13.65343691,0.01998464,0.01998464,38529,118,1
5187.03336714,5187.04231175,0.00000000,2033.75478995,0.20526038,13.71740061,0.01998460,0.01998464,38528,118,1
5187.17681530,5187.17698012,2040.25065149,2040.24316052,0.13247862,13.79039222,0.01998463,0.01998464,38527,118,0
5187.32068842,5187.31165549,0.00000000,2046.81859675,0.09945482,13.86364403,0.01998467,0.01998464,38526,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,13.93184077,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,13.95376700,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,13.97562505,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,13.99741475,nan,0.00000000,-2147483648,118,1
5187.71846831,nan,0.00000000,2064.94099465,0.16251406,14.06173639,0.01998465,0.01998464,38523,118,1
5187.86041040,5187.85042687,0.00000000,2071.41797224,0.00540067,14.13116739,0.01998468,0.01998464,38522,118,1
5187.99163304,5187.98513720,0.00000000,2077.41062891,0.08495160,14.19475773,0.01998466,0.01998464,38521,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,14.25350274,nan,0.00000000,-2147483648,118,1
5188.22725748,nan,0.00000000,2088.18275002,0.21386833,14.30748309,0.01998453,0.01998464,38519,118,1
5188.22725748,5188.25457884,0.00000000,2088.18275002,0.21386833,14.30748309,0.01998453,0.01998464,38519,118,1
5188.38944958,5188.38931015,2095.56312965,2095.56951554,0.16445089,14.38359719,0.01998464,0.01998464,38518,118,0
5188.52704140,5188.52404846,0.00000000,2101.90980965,0.20852795,14.44815277,0.01998465,0.01998464,38517,118,1
5188.64493491,5188.65879377,0.00000000,2107.31483168,0.17937730,14.50261616,0.01998459,0.01998464,38516,118,1
5188.77703481,5188.79354608,0.00000000,2113.37567543,0.14947879,14.56306082,0.01998458,0.01998464,38515,118,1
5188.94006986,5188.92830538,0.00000000,2120.86242967,0.18899593,14.63680507,0.01998468,0.01998464,38514,118,1
5188.94006986,5188.92830538,0.00000000,2120.86242967,0.18899593,14.63680507,0.01998468,0.01998464,38514,118,1
5189.06530211,5189.06307168,0.00000000,2126.61818845,0.20555660,14.69280264,0.01998465,0.01998464,38513,118,1
5189.20273562,5189.19784498,0.00000000,2132.93968976,0.13612008,14.75360237,0.01998466,0.01998464,38512,118,1
5189.33725287,5189.33262528,0.00000000,2139.13209668,0.13118180,14.81244396,0.01998466,0.01998464,38511,118,1
5189.45564974,5189.46741258,0.00000000,2144.58655152,0.65965895,14.86368275,0.01998459,0.01998464,38510,118,1
5189.60234442,5189.60220688,2151.30826517,2151.31460866,0.20701535,14.92611945,0.01998464,0.01998464,38509,118,0
5189.73456956,5189.73700818,0.00000000,2157.45154670,0.00850997,14.98232849,0.01998463,0.01998464,38508,118,1
5189.73456956,5189.73700818,0.00000000,2157.45154670,0.00850997,14.98232849,0.01998463,0.01998464,38508,118,1
5189.84538377,5189.87181649,0.00000000,2162.56878823,0.14007049,15.02865391,0.01998454,0.01998464,38507,118,1
5190.01941510,5190.00663179,0.00000000,2170.61222764,0.29494501,15.10046411,0.01998469,0.01998464,38506,118,1
5190.14478800,5190.14145410,0.00000000,2176.41200934,0.09407913,15.15147674,0.01998465,0.01998464,38505,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,15.20863856,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,15.22582635,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,15.25996985,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,15.28537392,nan,0.00000000,-2147483648,118,1
5190.54778448,5190.54596305,0.00000000,2195.08466689,0.17654437,15.31131257,0.01998465,0.01998464,38502,118,1
5190.68594272,5190.68081338,0.00000000,2201.49672300,0.08576323,15.36463730,0.01998466,0.01998464,38501,118,1
5190.81714509,5190.81567071,0.00000000,2207.59096214,0.14300307,15.41457310,0.01998465,0.01998464,38500,118,1
5190.94597451,5190.95053505,0.00000000,2213.57974283,0.07608105,15.46293346,0.01998462,0.01998464,38499,118,1
5191.08597278,5191.08540640,2220.04106425,2220.06743336,0.26489921,15.51452337,0.01998464,0.01998464,38498,118,0
5191.08597278,5191.08540640,2220.04106425,2220.06743336,0.26489921,15.51452337,0.01998464,0.01998464,38498,118,0
5191.21304407,5191.22028475,0.00000000,2226.00985468,0.11346234,15.56104487,0.01998461,0.01998464,38497,118,1
5191.34866302,5191.35517011,0.00000000,2232.32973101,0.22052972,15.60974958,0.01998462,0.01998464,38496,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,15.66028807,nan,0.00000000,-2147483648,118,1
5191.61366383,5191.62496186,0.00000000,2244.69409540,0.13149168,15.70272342,0.01998460,0.01998464,38494,118,1
5191.75955234,5191.75986824,2251.50066646,2251.48590389,0.19295713,15.75248445,0.01998464,0.01998464,38493,118,0
5191.89586847,5191.89478164,2257.80794396,2257.85877496,0.00292864,15.79832683,0.01998464,0.01998464,38492,118,0
