gj849;BD-05  5715;22 09 40.3443754647 -04 38 26.651267098;1132.534  -22.125  [0.081 0.083 90];113.6000 [0.0463] A 2018yCat.1345....0G;v:~ -15.26 (~) A [0.1] 2002ApJS..141..503N


