wlc,wll,posc,posm,posme,posmy,order,flag
5175.75793814,5175.76055339,0.00000000,1537.00000000,0.00000000,6.52926266,118,4
5182.11043227,5182.10933371,1812.88518844,1812.93372627,0.03387596,10.90354570,118,0
5182.32129147,5182.32049588,1822.22015684,1822.25534734,0.02376196,11.03811663,118,0
5186.01438885,5186.01505343,1987.33883784,1987.30882004,0.03675367,13.22299242,118,0
5186.16274194,5186.15775082,0.00000000,1994.00000000,0.00000000,13.30290814,118,4
5190.64696189,5190.64778331,2199.41668585,2199.37854719,0.01751662,15.37651138,118,0
5192.95908026,5192.95913527,2307.48178960,2307.47919926,0.01657820,16.14606035,118,0
5193.44871002,5193.44805687,2330.53926883,2330.57011608,0.01937980,16.27961922,118,0
5195.35174733,5195.34150094,0.00000000,2421.00000000,0.00000000,16.69495877,118,4
5199.44263388,5199.44224981,2619.25815430,2619.27702561,0.03318186,16.98942590,118,0
5202.91237273,5202.90437392,0.00000000,2791.88368770,0.05866036,16.55001211,118,0
5204.65088642,5204.63842920,0.00000000,2880.00000000,0.00000000,16.08138619,118,4
5206.60802849,5206.61196877,0.00000000,2980.57515435,0.07821540,15.35333029,118,0
5207.46327788,5207.44655664,0.00000000,3025.00000000,0.00000000,14.96888129,118,4
5209.23664192,5209.23637960,3118.05506376,3118.06892440,0.06661609,14.04541768,118,0
5214.17493382,5214.18357616,0.00000000,1294.00000000,0.00000000,35.60954694,117,4
5216.63201680,5216.63177488,1395.76948681,1395.77956799,0.03301338,38.08169734,117,0
5218.38653850,5218.38634606,1469.18080219,1469.18888991,0.02330784,39.74345304,117,0
5220.00209426,5220.00089976,1537.31263867,1537.36324194,0.01124140,41.19503674,117,0
5227.94337330,5227.94224367,1880.84646597,1880.89638708,0.04049768,47.15096952,117,0
5231.75396091,5231.75142885,0.00000000,2051.10498047,0.00000000,49.25283168,117,2
nan,5232.45594910,0.00000000,-1.00000000,0.00000000,-11.86151722,117,4
5233.62677318,5233.62651274,2136.12252063,2136.13441095,0.04561297,50.09038851,117,0
5234.25944080,5234.25993874,2165.09529211,2165.07247203,0.04528954,50.34306793,117,0
5235.61580923,5235.61642150,2227.52877896,2227.50048259,0.06527161,50.83213277,117,0
5240.81747239,5240.81717539,2471.77599389,2471.79017841,0.04028330,52.00890993,117,0
5241.46947454,5241.46900990,2502.97260586,2502.99488961,0.07183880,52.07464734,117,0
5243.24441347,5243.24415191,2588.59565934,2588.60835119,0.02550965,52.15668827,117,0
5243.78719697,5243.77132820,0.00000000,2615.00000000,0.00000000,52.15294087,117,4
5246.14942466,5246.14447602,0.00000000,2731.00000000,0.00000000,51.97447058,117,5
5249.10824393,5249.10399466,0.00000000,2879.06274414,0.00000000,51.36428384,117,2
5249.48751614,5249.48780406,2898.29754178,2898.28294071,0.03779861,51.25373546,117,0
5252.20478589,5252.20350117,3037.45146790,3037.51799831,0.02320461,50.23884258,117,0
5252.67659266,5252.67669865,3062.00372308,3061.99821299,0.07555502,50.02164450,117,0
5255.33161897,5255.33154202,3201.44398252,3201.44806763,0.06856587,48.56464018,117,0
5256.73448764,5256.73420351,3276.33383721,3276.34909592,0.06648363,47.62856209,117,0
5257.15428532,5257.15363591,3298.90050055,3298.93550254,0.11978113,47.32536057,117,0
5258.51201190,5258.50801425,0.00000000,3372.54296875,0.00000000,46.27026811,117,2
5260.17724546,5260.18264452,0.00000000,3464.00000000,0.00000000,44.81729990,117,4
5261.36385742,5261.36791758,0.00000000,3530.00000000,0.00000000,43.67171098,117,4
5249.48718314,5249.48780406,0.00000000,909.00000000,0.00000000,60.28861891,116,4
5252.20746503,5252.20350117,0.00000000,1016.00000000,0.00000000,63.65922229,116,4
5252.67628438,5252.67669865,1034.60519746,1034.58877217,0.01825970,64.22250399,116,0
5255.33038960,5255.33154202,1140.47931729,1140.43307768,0.06619596,67.30404662,116,0
5256.73624092,5256.73420351,1196.93632074,1197.01858434,0.07566465,68.86365995,116,0
5257.15391611,5257.15363591,1213.88934124,1213.90067857,0.03381976,69.31711070,116,0
5258.50810715,5258.50801425,1268.86029482,1268.86407763,0.03686895,70.75566606,116,0
5260.18011880,5260.18264452,1337.31895464,1337.21530063,0.06034610,72.46401088,116,0
5261.36872662,5261.36791758,1386.10147485,1386.13487253,0.03023314,73.63180212,116,0
5265.32971347,5265.33100601,1551.26171759,1551.20731704,0.03103654,77.23419254,116,0
5266.21872255,5266.21892710,1588.71916648,1588.71051875,0.03389532,77.97986077,116,0
5266.71671800,5266.71303273,0.00000000,1609.78991699,0.00000000,78.38714465,116,2
5266.84247915,5266.84038732,1615.03756940,1615.12628753,0.14983711,78.48889994,116,0
