gj207.1;V* V371 Ori;05 33 44.7997014804 +01 56 43.457533093;-231.222  -154.302  [0.119 0.107 90];63.5990 [0.0889] A 2018yCat.1345....0G;v:~ 64.5 (Opt) A [0.65] 2012ApJ...758...56S


