wlc,wll,posc,posm,posme,posmy,d,sd,k,order,flag
5164.04141103,5163.85434153,0.00000000,1051.00000000,nan,10.38658623,0.01998484,0.01998412,38700,118,1
5164.14043425,nan,0.00000000,1055.00000000,nan,10.55896907,0.01998471,0.01998412,38699,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,10.77323342,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,10.94367735,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,11.11326463,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,11.23989479,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,11.36604617,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,11.53350547,nan,0.00000000,-2147483648,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,11.61691777,nan,0.00000000,-2147483648,118,1
5164.89481278,5164.78869271,0.00000000,1085.53171819,0.05557491,11.84652647,0.01998453,0.01998412,38693,118,1
5164.89481278,5164.78869271,0.00000000,1085.53171819,0.05557491,11.84652647,0.01998453,0.01998412,38693,118,1
nan,nan,0.00000000,-1.00000000,0.00000000,12.15397055,nan,0.00000000,-2147483648,118,1
5165.19079500,5165.18923242,1097.49237062,1097.55578857,0.28993443,12.34008776,0.01998413,0.01998412,38690,118,0
5165.19079500,5165.18923242,1097.49237062,1097.55578857,0.28993443,12.34008776,0.01998413,0.01998412,38690,118,0
5165.45793783,5165.45629341,1108.33758086,1108.40440019,0.15511130,12.77895519,0.01998413,0.01998412,38688,118,0
5165.58405316,5165.58983426,0.00000000,1113.51887855,0.07451970,12.98375317,0.01998410,0.01998412,38687,118,1
5165.58405316,5165.58983426,0.00000000,1113.51887855,0.07451970,12.98375317,0.01998410,0.01998412,38687,118,1
