wlc,wll,posc,posm,posme,posmy,order,flag
5175.74898416,5175.76055339,0.00000000,1537.00000000,0.00000000,25.89049248,118,4
5182.11011776,5182.10933371,1813.28533630,1813.31997687,0.02888652,30.76792935,118,0
5182.32125081,5182.32049588,1822.62025159,1822.65364416,0.01269657,30.89583583,118,0
5186.01547729,5186.01505343,1987.71058311,1987.72972756,0.02953566,32.81698705,118,0
5186.15383005,5186.15775082,0.00000000,1994.00000000,0.00000000,32.87796872,118,4
5190.64713208,5190.64778331,2199.79864337,2199.76840580,0.03584873,34.44605306,118,0
5192.95984094,5192.95913527,2307.86078910,2307.89402064,0.01661870,34.96175464,118,0
5193.44900729,5193.44805687,2330.92013965,2330.96503135,0.03332180,35.04652538,118,0
5195.34297383,5195.34150094,0.00000000,2421.00000000,0.00000000,35.29599660,118,4
5199.44114838,5199.44224981,2619.65162214,2619.59750490,0.04831268,35.40751172,118,0
5202.91153131,5202.90437392,0.00000000,2792.27379899,0.07841203,35.02658410,118,0
5204.64235473,5204.63842920,0.00000000,2880.00000000,0.00000000,34.65975810,118,4
5206.60978505,5206.61196877,2981.22120371,2981.10814419,0.04436998,34.08506687,118,0
5207.45485057,5207.44655664,0.00000000,3025.00000000,0.00000000,33.78264577,118,4
5209.23702905,5209.23637960,3118.47561160,3118.50992993,0.03327144,33.02538103,118,0
5214.16591491,5214.18357616,0.00000000,1294.00000000,0.00000000,54.60624043,117,4
5216.63262598,5216.63177488,1396.12256466,1396.15803075,0.02004504,57.04150687,117,0
5218.38691949,5218.38634606,1469.53900469,1469.56310277,0.01857129,58.67690996,117,0
5220.00124450,5220.00089976,1537.67664604,1537.69124923,0.02227544,60.10790822,117,0
5227.94275958,5227.94224367,1881.21855587,1881.24135533,0.04022405,66.01930801,117,0
5231.74868752,5231.75142885,0.00000000,2051.27172852,0.00000000,68.12012858,117,2
5180.41625763,5232.45594910,0.00000000,-1.00000000,0.00000000,9.52935892,117,4
5233.62745221,5233.62651274,2136.50129497,2136.54418945,0.04033405,68.96407200,117,0
5234.26063431,5234.25993874,2165.47730235,2165.50918352,0.02265939,69.21865040,117,0
5235.61698394,5235.61642150,2227.91287453,2227.93886618,0.11378111,69.71182037,117,0
5240.81778827,5240.81717539,2472.16432092,2472.19359027,0.01418478,70.90832868,117,0
5241.46949240,5241.46900990,2503.36588143,2503.38902698,0.02764787,70.97672590,117,0
5243.24443934,5243.24415191,2588.99448410,2589.00843079,0.01957084,71.06594346,117,0
5243.77845095,5243.77132820,0.00000000,2615.00000000,0.00000000,71.06444475,117,4
5246.14073958,5246.14447602,0.00000000,2731.00000000,0.00000000,70.89547531,117,5
5249.10186752,5249.10399466,0.00000000,2879.17504883,0.00000000,70.29445380,117,2
5249.48861244,5249.48780406,2898.70496498,2898.74596525,0.05277152,70.18283742,117,0
5252.20351581,5252.20350117,3037.87282141,3037.87357997,0.05820768,69.17341099,117,0
5252.67664197,5252.67669865,3062.42512803,3062.42218149,0.02733304,68.95611768,117,0
5255.33238034,5255.33154202,3201.87210078,3201.91660682,0.06783654,67.49956508,117,0
5256.73539906,5256.73420351,3276.76589391,3276.83010096,0.06339514,66.56255360,117,0
5257.15410104,5257.15363591,3299.33204672,3299.35711610,0.08564148,66.25977093,117,0
5258.50660983,5258.50801425,0.00000000,3372.69409180,0.00000000,65.20710191,117,2
5260.16918082,5260.18264452,0.00000000,3464.00000000,0.00000000,63.75425521,117,4
5261.35587959,5261.36791758,0.00000000,3530.00000000,0.00000000,62.60667361,117,4
5249.47820928,5249.48780406,0.00000000,909.00000000,0.00000000,79.21198797,116,4
5252.19842388,5252.20350117,0.00000000,1016.00000000,0.00000000,82.58295184,116,4
5252.67652612,5252.67669865,1034.94913062,1034.94228978,0.03168488,83.15708866,116,0
5255.33328653,5255.33154202,1140.84420388,1140.91420538,0.05785826,86.24328279,116,0
5256.73579381,5256.73420351,1197.30842164,1197.37264499,0.05244417,87.80024023,116,0
5257.15324709,5257.15363591,1214.24274461,1214.22701100,0.03574070,88.25325992,116,0
5258.50924311,5258.50801425,1269.22025733,1269.27029479,0.05452235,89.69499572,116,0
5260.18045395,5260.18264452,1337.69513506,1337.60523100,0.05199670,91.40439085,116,0
5261.36914895,5261.36791758,1386.47889867,1386.52972437,0.01967249,92.57340757,116,0
5265.33168350,5265.33100601,1551.62898142,1551.65749396,0.03096866,96.18065110,116,0
5266.21883736,5266.21892710,1589.08537923,1589.08158522,0.01537042,96.92551969,116,0
5266.71244827,5266.71303273,0.00000000,1609.99621582,0.00000000,97.33008328,116,2
5266.84357233,5266.84038732,1615.42734291,1615.56243163,0.20598743,97.43633873,116,0
5268.87102078,5268.87801204,0.00000000,1702.00000000,0.00000000,99.00999216,116,4
5269.60810334,5269.60471623,1733.51519990,1733.66094139,0.03120350,99.55046786,116,0
5270.01797933,5270.01799965,1751.28926309,1751.28838688,0.02603982,99.84302735,116,0
5272.09649910,5272.09532822,1841.36773245,1841.41878474,0.01436716,101.24547001,116,0
5273.47322231,5273.47272601,1901.65752044,1901.67933107,0.02727785,102.09589716,116,0
5274.71021037,5274.70935759,1956.20650098,1956.24422834,0.01803380,102.80559536,116,0
5276.14565682,5276.14631750,0.00000000,2020.00000000,0.00000000,103.56213864,116,4
5276.66224986,5276.66080874,2042.97989600,2043.04433618,0.02925728,103.81630645,116,0
5277.39540758,5277.39483989,2075.87776961,2075.90327245,0.01529524,104.16101188,116,0
5281.85017735,5281.84889931,2278.63764833,2278.69660375,0.01984288,105.82739935,116,0
5282.00871274,5282.00779310,2285.97106761,2286.01353306,0.05183039,105.87268846,116,0
5284.84127260,5284.84255909,0.00000000,2418.00000000,0.00000000,106.51216582,116,4
5285.04977391,5285.04919660,2427.75264353,2427.77981509,0.02803236,106.54616621,116,0
5288.40176974,5288.40146979,2587.26822798,2587.28265706,0.01801782,106.84007357,116,0
5295.50481119,5295.50464489,2937.59867978,2937.60709270,0.04201580,105.76271229,116,0
5298.91969320,5298.92023834,3112.66003140,3112.63172764,0.02823571,104.33880328,116,0
5300.91576329,5300.91520383,3217.08606368,3217.11558702,0.06452641,103.20807423,116,0
5302.04437427,5302.04448804,3276.94844835,3276.94238962,0.04744420,102.46628016,116,0
5304.57026890,5304.56851400,3412.82405513,3412.91953647,0.07158234,100.52515066,116,0
5306.05063908,5306.04644960,0.00000000,3494.00000000,0.00000000,99.19930464,116,5
5308.06395025,5308.06476298,3606.02658187,3605.98095159,0.08111205,97.16173629,116,0
