A,e_A
2264.254501355511366,0.016864052649392
30569.043891624372918,0.655874937641928
389.814700171351433,20.731577540830511
7951.061011912766844,259.243030297722896
2646.490492276847363,5496.007555170826890
-472.542714234499726,2.502684487629879
2011.796612188220024,225.331153392103090
-58796.220224559307098,17846.978131758987729
-21567.627906799316406,619906.612219031318091
-20399178.483764648437500,33800609.422196999192238
-8589.304075853899121,86.822575984241766
-89.332442145794630,1967.996062523377304
-17349.723687291145325,29393.259179975157167
89614.748958587646484,424508.267129084037151
-41283.281108677387238,7253.026282692040695
73551.719907760620117,173837.925018769339658
-181148.503311157226562,1738843.341817008797079
6522357.839782714843750,34521832.446165755391121
-3651090.599174499511719,534606.749381935107522
-1569569.069442749023438,5747166.989677362143993
-17090803.028808593750000,111560741.197094321250916
-2667457.544677734375000,18723292.897370107471943
-96239.324218750000000,343491791.171231687068939
-592658745.843750000000000,1003461599.976011633872986
