2457878.66088 nan nan car-20170505T03h47m06s-sci-gtoc-vis.fits 64
2457912.58706 nan nan car-20170608T01h57m59s-tst-vis.fits 64
2457996.47765 nan nan car-20170830T23h18m11s-sci-gtoc-vis.fits 64
2458051.36547 -5.47396 0.118047 car-20171024T20h46m21s-sci-gtoc-vis.fits 64
