gj581;BD-07  4003;15 19 26.8271336166 -07 43 20.190958776;-1221.467  -97.129  [0.093 0.079 90];158.7492 [0.0523] A 2018yCat.1345....0G;v:~ -9.21 (~) A [0] 2002ApJS..141..503N


